molecula|molecula|Veber filter|Approximated area|MATS8d|GeomDiameter|SIC2|GeomShapeIndex|PPSA1|SRW09|E solv. Water  (Hartree)|MATS2c|PBF|JGI4|SaaaC|FNSA4|AATSC1are|Log Po/w WLOGP|GRAVp|pIC50
18d_a30|18d_a30|0.0|508.7|-0.149451598|12.69833771|0.870930234|0.797831306|137.15746130000002|7.412764017000001|0.03258724|0.041146136|0.346980269|0.040899471|0.0|-0.037906966|0.001139238|3.18|2848.574353|7.6737
4l_a46|4l_a46|0.0|526.77|-0.229089688|9.833034117|0.762625193|0.692930243|65.93290984|7.825245291|0.03506136|-0.058870177|0.291762764|0.049498645|0.0|-0.030068681|0.0066560469999999|5.02|2165.620022|7.0088
12q_a36|12q_a36|0.0|531.58|-0.074349074|14.69971555|0.8839272779999999|0.947876484|149.536123|7.412764017000001|0.03415678|-0.0543475329999999|0.324924033|0.042804233|0.0|-0.038175515|0.0005016269999999|2.54|2786.514757|8.2218
19c_a38|19c_a38|0.0|517.28|-0.071918235|13.36189552|0.908721232|0.914989047|177.10114030000005|7.412764017000001|0.03740877|-0.085545751|0.396635872|0.04508642|0.0|-0.038224114|-0.004442319|2.42|2967.98627|8.0348
11b_a50|11b_a50|0.0|431.63|-0.20645662|9.979494111|0.862408925|0.751545111|186.7429782|7.927685046000001|0.02113855|-0.154649459|0.229754094|0.038040936|2.114272566|-0.02494328|0.011959339|3.73|2286.724895|5.7696
18d_a25|18d_a25|0.0|664.72|0.029728702|18.11893325|0.838260077|0.911437354|182.1982146|6.842683282|0.03560672|-0.0881447869999999|0.278576218|0.042843137|2.029297802|-0.0281209329999999|0.006452854|5.98|3113.122552|6.6345
14l_a23|14l_a23|0.0|560.51|-0.1010279259999999|15.78926563|0.836852328|0.972085426|138.7874759|7.423568444|0.01168219|0.060717916|0.215920645|0.046283951|0.758109562|-0.0328459689999999|0.01269616|4.33|2879.181064|8.1798
4_a4|4_a4|0.0|394.06|-0.063012715|8.855289118|0.8306695270000001|0.66251148|106.2816773|7.535296702|0.02323788|-0.183963421|0.456474074|0.036775068|2.183056868|-0.0255766729999999|0.011760626|4.41|2221.6122010000004|7.1079
10_a47|10_a47|0.0|426.55|0.011239977|10.66897998|0.8077565520000001|0.699661037|105.9273263|0.0|0.03158831|-0.003570214|0.417511484|0.042276423|1.329777427|-0.035388634|-0.008120645|5.92|2355.515804|7.9
4i_a46|4i_a46|0.0|546.24|-0.17856753|10.47951666|0.786754478|0.685288314|133.40134070000002|7.825245291|0.02614355|-0.167244168|0.263514985|0.049498645|0.0|-0.025069479|0.012211602|5.07|2200.19132|6.2132
9o_a24|9o_a24|0.0|432.84|-0.000453155|11.83284872|0.846075714|0.945954873|192.1999837|6.605297921|0.0533144|-0.064667223|0.6253256110000001|0.028472222|0.0|-0.032911684|0.0012214139999999|4.36|2892.333138|6.3507
1h_a5|1h_a5|0.0|430.83|-0.082079343|13.14687756|0.8436458929999999|0.958891501|132.96722079999998|6.605297921|0.031392033|-0.259241577|0.39793593|0.026339869|0.0|-0.027798699|0.008031558|4.51|2107.271793|7.5528
A8301_a51|A8301_a51|0.0||-0.21474885|13.24988678|0.750630149|0.922911768|94.18649643|6.86171134||0.0245770529999999|0.339244706|0.039058957|1.987294898|-0.032775831|0.00740124|5.52|2799.106729|7.9208
17_a4|17_a4|0.0|413.28|-0.12969185|10.65499029|0.8347553529999999|0.798764653|71.31904507|7.535296702|0.02636403|-0.188642713|0.332034943|0.043084795|0.0|-0.042181562|0.001892883|6.26|2351.601697|6.057
12a_a50|12a_a50|0.0|394.52|-0.2018898489999999|9.648744341|0.862192416|0.885635975|214.004382|7.927685046000001|0.02648238|-0.199881787|0.29507467|0.034845679|2.112397566|-0.02383238|0.01164808|3.42|2223.666558|7.1249
8_a10|8_a10|0.0|416.69|-0.167376069|10.75705296|0.864927472|0.7599356820000001|151.7094758|7.535296702|0.02243902|-0.075368755|0.597912185|0.035828092|1.546251312|-0.029917593|0.0087730469999999|4.2|2612.274447|6.279
12n_a36|12n_a36|0.0|566.87|-0.000421339|12.58209967|0.869718963|0.833176363|174.79221719999998|7.412764017000001|0.03261661|0.039596635|0.239018516|0.0438779959999999|0.0|-0.039955874|-0.006862238|2.15|3482.18259|7.8239
19_a34|19_a34|0.0|421.62|-0.0235903339999999|10.31797048|0.8582665429999999|0.877434994|168.4584665|7.412764017000001|0.03168624|-0.068004837|0.308793959|0.044107744|0.0|-0.039656969|-0.00802652|2.31|2127.363207|6.0044
12l_a36|12l_a36|0.0|530.75|-0.079106537|13.88638723|0.8772535459999999|0.8586718990000001|170.5619816|7.412764017000001|0.03508404|-0.0944961519999999|0.3827446779999999|0.039061728|0.0|-0.038052612|-0.000143196|1.76|2843.514589|7.699
EW7203_a60|EW7203_a60|0.0|546.85|-0.089945913|16.53092404|0.8839272779999999|0.989250745|150.7881632|7.412764017000001|0.03203878|0.025672274|0.345488097|0.041767677|0.0|-0.036566012|0.003099827|2.6|2913.880231|8.0334
3f_a32|3f_a32|0.0|488.74|-0.1743238839999999|10.89495051|0.871865543|0.770463268|118.8493262|7.773594467000001|0.02606687|0.0067550119999999|0.3217719189999999|0.042380952|2.227330929|-0.030139709|0.001276735|5.63|2273.466801|8.0458
3_a20 (SB-525334)|3_a20 (SB-525334)|0.0|498.74|-0.17447922|10.9543133|0.76423988|0.8429740729999999|121.495147|6.880384082000001|0.02096048|-0.048050965|0.246005838|0.0526353279999999|1.728260385|-0.029269046|0.001924142|4.69|2243.481559|6.7905
8f_a12|8f_a12|0.0|441.97|-0.042014638|13.00131176|0.80546986|0.853035146|91.98952021|6.580639137|0.03056355|0.110310585|0.285353468|0.038347953|2.177023629|-0.03822396|-0.002596875|3.41|2541.921472|6.1898
12aa_a36|12aa_a36|0.0|520.19|-0.023185884|14.60824604|0.888163057|0.812554922|183.7216658|7.412764017000001|0.04550032|0.033952382|0.4679233379999999|0.042560386|0.0|-0.04126187|-0.006653538|0.98|2928.7759760000004|8.0458
14b_a3|14b_a3|0.0|368.39|-0.170297225|9.738358819|0.848135222|0.951659927|113.9829058|6.823286122000001|0.02844675|0.143500839|0.379746504|0.039799383|1.7086790859999998|-0.036469822|-0.00603969|3.71|2160.565755|6.4202
11_a47|11_a47|0.0|549.52|0.07716247|11.22841564|0.770028429|0.8820228529999999|112.34605729999998|0.0|0.03959805|0.035230036|0.572646116|0.033931624|1.311097861|-0.035945973|-0.007419345|6.68|2842.168734|7.4
13g_a6|13g_a6|0.0|592.49|-0.144664763|14.34268783|0.832753533|0.7999971709999999|184.0026638|6.842683282|0.03802398|-0.0961994219999999|0.2141642839999999|0.043020833|1.648997541|-0.0323525729999999|-0.002407131|4.79|2929.039254|6.9245
22_a4|22_a4|0.0|400.29|-0.037423832|9.742413394|0.8404413829999999|0.772804341|74.7444381|7.535296702|0.030263407|-0.043165663|0.242642229|0.044357639|0.0|-0.036468635|0.004765062|3.54|1950.173729|7.3279
4g_a46|4g_a46|0.0|530.39|-0.193115055|10.60062169|0.7796270059999999|0.8131148579999999|99.33639766|7.825245291|0.02266493|-0.153373738|0.318162858|0.046415344|0.0|-0.024339048|0.011488768|5.37|2242.010126|5.5615
19_a31|19_a31|0.0|537.66|-0.138769819|12.77501178|0.902130276|0.805382437|131.0862475|7.401841579|0.03702801|0.062492295|0.279690511|0.0427124179999999|0.0|-0.036060715|-0.005956522|4.33|2265.6917350000003|5.7447
12az_a36|12az_a36|0.0|576.54|-0.021825174|15.73229538|0.858971809|0.861843195|291.60189260000004|7.412764017000001|0.02800521|-0.196183836|0.411597359|0.040566449|0.0|-0.033474609|0.000482522|1.9|3039.528467|7.2366
47i_a18|47i_a18|0.0|664.78|-0.068524374|18.67881257|0.7842882870000001|0.951017454|96.90318745|7.03438793|0.02671774|0.053794607|0.279553995|0.037484277|0.0|-0.035256027|-0.000919158|2.8|2795.907966|7.7212
12g_a36|12g_a36|0.0|657.02|-0.088251318|13.83075477|0.847239339|0.898522257|151.41267150000002|7.412764017000001|0.0255597|-0.063344124|0.374686587|0.03912037|0.0|-0.034549379|0.0042553209999999|3.01|2829.45056|7.8539
12bh_a36|12bh_a36|0.0|575.23|-0.0591586759999999|14.56834609|0.833398429|0.930697921|144.22085800000002|7.412764017000001|0.03071385|-0.052761366|0.317612728|0.044197531|0.0|-0.035569289|0.003676818|2.5|2773.193279|7.8539
12as_a36|12as_a36|0.0|568.52|-0.04244711|16.08155469|0.869455765|0.834059821|156.2451686|7.412764017000001|0.03674596|-0.051208473|0.291030086|0.041728395|0.0|-0.037824788|0.000584134|2.09|2904.092809|7.2291
6_a27|6_a27|0.0|401.49|0.1272522519999999|9.500048379|0.849515128|0.896201262|111.4788253|6.823286122000001|0.02494141|0.1718757239999999|0.344065059|0.042942943|1.221528093|-0.034625042|0.00526746|2.79|2196.1151210000003|9.0
14s_a23|14s_a23|0.0|528.82|-0.1050445769999999|14.26730044|0.846632079|0.890072438|144.457092|7.423568444|0.02112956|0.020458621|0.2387634619999999|0.045277778|0.740898446|-0.034255504|0.010682694|4.67|2954.0751370000003|8.5482
14v_a23|14v_a23|0.0|533.44|-0.022236834|14.26610767|0.845160857|0.84234449|139.8032821|7.423568444|0.02053833|0.135774541|0.31419322|0.047323232|0.636416435|-0.042752869|-0.002390707|6.18|3399.4261450000004|8.4001
12ag_a36|12ag_a36|0.0|507.72|-0.0861053359999999|15.13240062|0.8910146309999999|0.927847116|152.06382680000002|7.412764017000001|0.03415856|-0.042092217|0.26896187|0.043848238|0.0|-0.038937089|-0.002526241|2.44|2773.9654530000003|7.7696
8_a1 (SB-202620)|8_a1 (SB-202620)|0.0|460.4|0.063001656|13.67402758|0.805476065|0.839824062|128.0860757|6.86171134|0.16177304|0.106916453|0.174628594|0.037578348|0.0|-0.041081545|-0.012672753|5.06|2431.842132|6.3979
31_a47|31_a47|0.0|508.69|0.001622323|15.6194341|0.917597019|0.901520747|181.972428|6.842683282|0.03449081|-0.075563891|0.486720182|0.042906977|1.198626524|-0.037580665|-0.007525849|4.24|2689.159869|7.8
6f_a40|6f_a40|1.0|507.64|-0.268802228|11.87042702|0.896373207|0.69723213|88.13890599|8.421342866|0.04845403|0.134099184|0.363785804|0.038309179|0.737582436|-0.052228625|-0.009302776|2.66|3021.330686|7.3768
1o_a5|1o_a5|0.0|443.88|-0.016408975|14.20898333|0.85693939|0.8888980340000001|161.2447749|6.605297921|0.04126499|-0.266637757|0.447318682|0.025987654|0.0|-0.028770932|0.0057302559999999|4.07|2238.291862|7.4559
LY580276_a4|LY580276_a4|0.0|402.99|0.019144144|9.693623538|0.847526918|0.7764939829999999|73.32703409|7.535296702|0.023546627|-0.156842923|0.243350596|0.044357639|0.0|-0.028035586|0.010217376|4.43|1948.220005|6.757
46_a18|46_a18|0.0|635.89|-0.090469229|16.47206875|0.76616843|0.8342358790000001|154.7096476|7.03438793|0.0239301|-0.001181461|0.30524999|0.03531746|0.0|-0.029244604|0.002300582|3.3|3052.94234|6.7305
3m_a32|3m_a32|0.0|484.34|-0.126422018|13.31775015|0.872498916|0.882303773|194.65681730000003|7.773594467000001|0.0339106999999999|0.013867955|0.317009723|0.03962963|2.175099216|-0.027127559|-0.000514191|5.35|2588.590536|7.6383
8e_a46|8e_a46|0.0|457.96|-0.024620704|9.911785304|0.837678812|0.8008066970000001|127.6844779|7.727094485|0.024010215|-0.205882192|0.281227001|0.043238095|0.0|-0.023017086|0.012911107|3.9|1982.950764|6.3915
14aa_a23|14aa_a23|0.0|588.45|-0.070471939|15.78173785|0.8072028240000001|0.972590939|138.4803717|7.423568444|0.02033777|0.066582026|0.204831806|0.046678487|0.758549568|-0.03159178|0.013012022|4.63|2941.302235|8.451
10_a3|10_a3|0.0|323.26|0.078405316|8.559361451000001|0.8136572320000001|0.701266803|135.8581743|6.823286122000001|0.04080931|0.190318474|0.518341632|0.034166667|1.684975382|-0.0359752729999999|-0.008037672|3.41|2098.79955|5.1
7c_a10|7c_a10|0.0|488.89|-0.105104647|12.58937144|0.84177174|0.8781281320000001|276.93712|7.535296702|0.02659395|-0.152261681|0.487148112|0.039433962|1.798334646|-0.0223398779999999|0.01006918|4.43|2616.8970870000003|5.4191
14u_a23|14u_a23|0.0|549.0|-0.094773814|14.12094979|0.845160857|0.910165272|198.4601847|7.423568444|0.0237199999999999|-0.066969083|0.445665682|0.043321995|0.743634137|-0.033908155|0.010561248|4.03|3015.478095|8.2449
3b_a12|3b_a12|0.0|426.66|-0.007397776|10.88757628|0.82914101|0.64134753|120.5265876|0.0|0.02444371|0.156777705|0.073824142|0.0375|0.0|-0.034016616|-0.004028952|3.14|2186.64676|7.3098
6g_a40|6g_a40|1.0|514.77|-0.340429901|12.10032156|0.8917390820000001|0.740853565|114.2663866|8.421342866|0.03363483|0.102683335|0.400587529|0.039863946|0.607999575|-0.059045173|-0.019683422|2.48|3142.74733|7.3279
17b_a6|17b_a6|0.0|575.2|-0.138423611|16.46390151|0.8370824240000001|0.834464855|150.48105900000002|7.412764017000001|0.02458322|0.1012747369999999|0.318652397|0.042739018|0.0|-0.041494349|-0.00460563|4.32|2816.0632920000003|6.8153
12ac_a36|12ac_a36|0.0|554.84|-0.020272679|14.63702516|0.863165958|0.801074136|186.3198219|7.412764017000001|0.03998989|-0.050997272|0.4712820929999999|0.042560386|0.0|-0.036062573|0.000584134|2.09|2902.588755|7.8861
19k_a38|19k_a38|0.0|502.43|-0.029357143|12.89431427|0.908591797|0.911726848|152.51267140000002|7.412764017000001|0.04615409|0.0100827|0.389096157|0.0445691609999999|0.0|-0.044662847|-0.011156837|1.65|3055.355167|7.9666
10_a4|10_a4|0.0|470.02|-0.150288496|11.20225306|0.861225169|0.945033425|147.85886159999998|7.535296702|0.02232068|-0.180140166|0.43000216|0.038699764|2.149387791|-0.027007048|0.01107733|4.81|2480.063587|7.0555
4S4k_a46|4S4k_a46|0.0|487.43|-0.141706595|10.26616763|0.787615341|0.858684076|70.01975807|7.825245291|0.02628818|-0.050636784|0.199356973|0.0510113959999999|0.0|-0.030477338|0.006550513|4.77|2105.538282|6.7055
4a_a49|4a_a49|0.0|504.63|0.032396301|15.01791558|0.856023531|0.8926425020000001|214.47685|7.535296702|0.04133192|-0.076526919|0.433367368|0.036555556|1.713107022|-0.0292876779999999|-1.8100000000000003e-05|2.83|2675.628678|7.4949
14o_a23|14o_a23|0.0|582.89|-0.072078004|17.66041891|0.861597051|0.958697036|141.97663490000002|7.423568444|0.02299729|0.18835477|0.328340215|0.046090147|0.6669152279999999|-0.042454824|-0.002390707|6.18|3399.6213840000005|8.4815
21b_a23|21b_a23|0.0|611.6|-0.078097375|16.20152864|0.8339434929999999|0.846591917|131.5587155|7.525639975|0.02657688|0.094654108|0.224930782|0.042455556|0.745297595|-0.034219814|0.01055698|4.2|3074.083057|7.0691
15_a3|15_a3|0.0|398.12|0.036380489|9.975434973|0.866559772|0.85723565|76.61068671|6.823286122000001|0.0228507|0.079167398|0.451058529|0.045993266|1.809035179|-0.037667|-0.006419472|1.56|2116.88728|7.6021
4f_a46|4f_a46|0.0|493.53|-0.1697014539999999|9.828175385|0.7796270059999999|0.7382488140000001|130.2830519|7.825245291|0.02238723|-0.2265364489999999|0.296072934|0.045958333|0.0|-0.022035297|0.012332859|4.71|2103.214727|6.7375
12f_a40|12f_a40|0.0|487.85|-0.271493213|16.49362536|0.841769186|0.962404834|148.3785764|7.515889085|0.01077929|-0.03356339|3.43e-05|0.040501792|0.807254372|-0.032879466|0.008525796|5.44|2383.68369|6.4202
13c_a6|13c_a6|0.0|596.15|-0.167542194|15.07660437|0.8353837409999999|0.875625075|155.1821156|7.412764017000001|0.0276450999999999|-0.046663393|0.22875443|0.040821256|0.0|-0.039875482|-0.003346018|4.57|2880.850692|7.1367
3g_a32|3g_a32|0.0|495.4|-0.1719626169999999|10.70834299|0.802214256|0.809490137|110.4157723|7.78113851|0.02384763|0.015803466|0.273439311|0.05052381|2.2144733530000003|-0.030429702|0.001276735|5.42|2271.746759|7.8539
14p_a23|14p_a23|0.0|573.24|-0.090287278|16.84664803|0.8683808959999999|0.868927227|167.5607773|7.423568444|0.02935511|0.044380583|0.223758613|0.045165485|0.733042138|-0.033660197|0.009895793|3.89|3010.721939|8.5302
14x_a23|14x_a23|0.0|537.48|-0.035965909|14.62325432|0.8668730109999999|0.880126802|184.0971574|7.423568444|0.02165405|0.0944818319999999|0.229141189|0.04314059|0.6753138120000001|-0.034056109|0.003379755|5.14|3071.48868|8.4949
9a_a36|9a_a36|0.0|495.18|-0.1177413269999999|13.79893984|0.842671963|0.828482664|144.36259840000002|7.412764017000001|0.02701893|-0.109305298|0.204819754|0.040166667|0.0|-0.039929147|0.0034852859999999|2.04|2682.572663|7.8861
7e_a8|7e_a8|0.0|544.55|-0.072307692|14.654025199999998|0.790500031|0.902163597|133.9683023|7.05012252|0.02845071|-0.150447714|0.286669793|0.043758865|0.0|-0.037446454|0.0024398329999999|4.94|2605.914474|4.4547
13m_a6|13m_a6|0.0|546.69|-0.031564227|16.2526769|0.832753533|0.926594475|183.8755989|6.842683282|0.04955777|0.031719435|0.429009107|0.0446875|1.617900191|-0.0378750189999999|-0.0093684169999999|3.76|2951.567781|8.0
13f_a6|13f_a6|0.0|568.41|-0.088948538|15.13042752|0.834167942|0.6717890999999999|187.5697972|6.842683282|0.03437105|-0.088329567|0.176745407|0.045|1.651047524|-0.032802223|-0.003356527|4.53|2869.925064|7.3768
8g_a8|8g_a8|0.0|489.97|-0.0571942009999999|14.28792131|0.790058057|0.920192814|102.2893227|7.535296702|0.04147516|-0.000475415|0.298992226|0.0438779959999999|0.0|-0.052430233|-0.009140059|3.89|2889.141422|5.3768
47u_a18|47u_a18|0.0|646.45|-0.053126304|17.78724206|0.7960273840000001|0.937307962|193.9244919|7.03438793|0.02892505|0.039883149|0.33777918|0.035393939|0.0|-0.0344062|-0.000829573|3.02|2965.254516|5.7055
4_a27|4_a27|0.0|445.65|-0.024800302|10.82331334|0.842039655|0.799110312|164.3952417|6.823286122000001|0.01877181|0.082486268|0.3485918529999999|0.0456410259999999|1.274166982|-0.0281385239999999|0.00991794|2.8|2273.715366|8.3979
8a_a32|8a_a32|1.0|566.07|-0.2166242669999999|14.26997798|0.8966299409999999|0.923166883|157.3554684|7.773594467000001|0.03498398|-0.0755556459999999|0.221908108|0.04008547|2.059960334|-0.035678106|-0.003484915|4.65|2574.085885|7.3468
16c_a32|16c_a32|1.0|508.43|-0.061904762|11.77670717|0.915639476|0.8653137670000001|188.1603823|7.765993078999999|0.02806787|0.191088217|0.367322508|0.03995614|2.077479142|-0.038178095|-0.0064007569999999|4.21|2649.168528|8.3468
3o_a32|3o_a32|0.0|464.85|-0.154436834|11.73098001|0.872498916|0.835165165|123.9047338|7.773594467000001|0.03088166|-0.022603806|0.252703854|0.035643275|2.240993002|-0.031819276|-0.001411347|4.2|2488.133192|6.6198
A7701_a51|A7701_a51|0.0||-0.0533751959999999|8.863149921|0.8092075540000001|0.7251817340000001|92.83996262|6.605297921||-0.221071791|0.514530959|0.031405229|2.087643036|-0.030384547|0.008062393|4.0|1959.582581|7.6021
7b_a10|7b_a10|0.0|400.65|0.065705128|8.771658176|0.8200487120000001|0.8069307729999999|113.8411654|7.535296702|0.02946054|-0.170920618|0.5113525529999999|0.037804233|2.079721225|-0.027444463|0.011041815|3.03|2290.380138|4.7033
19i_a38|19i_a38|0.0|457.26|-0.087904124|12.04523072|0.892249657|0.800346329|158.161786|7.412764017000001|0.03110827|-0.125335237|0.4748744179999999|0.043197531|0.0|-0.040770109|-0.006877664|3.11|2896.470706|7.9031
16_a20|16_a20|0.0|554.41|-0.10978034|15.24926152|0.809440795|0.8673208|144.672972|6.842683282|0.03385502|-0.014660441|0.382481746|0.0388043479999999|2.013871268|-0.029561375|8.23e-05|5.46|2722.728332|7.585
12y_a30|12y_a30|0.0|585.59|-0.095969764|14.55517927|0.8146529229999999|0.804154433|120.7628216|7.412764017000001|0.0311422|0.048343649|0.374181804|0.044197531|0.0|-0.034840345|0.00604028|3.23|2847.362782|7.6576
18a_a25|18a_a25|0.0|556.26|-0.035531959|14.59524518|0.792935475|0.973559258|121.2825364|6.842683282|0.02456497|-0.151473962|0.341320954|0.038167849|2.050257213|-0.03097773|0.007643634|5.72|2857.88027|7.0269
19g_a38|19g_a38|0.0|475.84|-0.076414544|11.62016299|0.892249657|0.836356715|177.2223055|7.412764017000001|0.03244515|-0.077355838|0.5322242429999999|0.042419753|0.0|-0.038842708|-0.006877664|3.11|2897.384301|7.3778
11b_a31|11b_a31|0.0|479.66|-0.074254978|12.96936635|0.889561759|0.8986339170000001|183.9081702|7.765993078999999|0.04215313|0.078614731|0.26165445|0.043380952|0.0|-0.044612791|-0.014385937|3.25|2410.572158|6.2757
12c_a5|12c_a5|0.0|519.21|0.014673577|13.53008071|0.8446264459999999|0.855075538|273.9296719|6.605297921|0.02242648|-0.212798523|0.450827114|0.0252713179999999|0.0|-0.022421317|0.0054189009999999|4.32|2697.345008|7.3279
14e_a25|14e_a25|0.0|596.96|0.018432983|16.63781964|0.8322445820000001|0.966676175|141.642515|6.842683282|0.04875868|0.039261746|0.448918026|0.0389622639999999|1.906869097|-0.038772226|-0.00131452|4.02|3126.080106|7.1249
17a_a10|17a_a10|0.0|603.73|0.054069767|16.96492079|0.8044827790000001|0.967815851|307.7420338|7.535296702|0.03725238|-0.218519541|0.463842217|0.036545455|1.863045777|-0.023625536|0.009206558|2.5|3154.628148|7.3098
1a_a18 (SB-431542)|1a_a18 (SB-431542)|0.0|464.08|-0.083341531|14.26170773|0.805877431|0.895533283|146.3942108|7.423568444|0.03494548|0.043282217|0.210046675|0.035620155|0.0|-0.0462988229999999|-0.011639964|3.63|2678.82389|6.9031
12i _a30|12i _a30|0.0|542.74|-0.1240820219999999|15.56818082|0.888213143|0.92270764|126.4796844|7.412764017000001|0.03436093|0.04580336|0.356921662|0.043848238|0.0|-0.037414255|0.00372838|3.27|2860.704198|7.8013
20_a47|20_a47|0.0|426.08|0.113432542|13.10815891|0.8575369009999999|0.86659377|220.6189341|6.86171134|0.03389691|0.055662511|0.213977589|0.039520202|1.010373001|-0.032859105|-0.009220816|4.54|2630.63609|8.6
15a_a22|15a_a22|0.0|541.27|-0.027029438|14.6895113|0.794858486|0.800725296|201.7850124|6.842683282|0.03153544|-0.136588366|0.410151945|0.038167849|1.614660505|-0.031425179|0.005288335|4.31|2884.815511|6.8447
12s_a36|12s_a36|0.0|523.72|-0.086791463|13.98635088|0.856677627|0.853487672|158.6528381|7.412764017000001|0.03416928|-0.057853364|0.4314309979999999|0.042804233|0.0|-0.035868226|0.002951176|2.19|2710.355028|8.0458
12w_a30|12w_a30|0.0|577.06|-0.080971844|14.70077638|0.889479916|0.8230829059999999|131.7949495|7.412764017000001|0.0345723|0.063514061|0.4274948739999999|0.044197531|0.0|-0.037237182|0.002431329|3.92|2999.810425|7.821
11_a1|11_a1|0.0|471.76|-0.075188762|14.2257294|0.8086124090000001|0.912918113|146.29971719999998|7.423568444|0.03413353|0.033732316|0.2027328789999999|0.035620155|0.0|-0.048723884|-0.0127744789999999|4.23|2697.640232|6.7696
16_a47|16_a47|0.0|395.28|0.081171071|13.01476838|0.87782381|0.898461533|156.55227280000005|6.605297921|0.03384512|-0.134455235|0.421094692|0.042285714|1.491023983|-0.034261359|-0.005688938|5.19|2315.178558|9.0
16a_a23|16a_a23|0.0|555.21|-0.116894582|15.89802615|0.890165467|0.981208279|267.3932664|7.423568444|0.03391189|-0.0147904689999999|0.181301571|0.046283951|0.759926978|-0.025724725|0.012426121|2.52|2924.629647|7.4037
11f_a5|11f_a5|0.0|579.1|-0.016518403|18.03905985|0.800575032|0.8628345190000001|340.3683339|6.605297921|0.03804804|-0.251797205|0.368815548|0.021060606|0.0|-0.022252743|0.00722997|3.53|2853.401015|7.9208
14c_a22|14c_a22|0.0|575.8|0.010828071|16.03849168|0.8353837409999999|0.8592469290000001|243.5598613|6.842683282|0.03150011|-0.134137693|0.6160012029999999|0.038137255|1.568396937|-0.030217952|0.003784292|4.18|3079.4894480000003|6.8153
21_a12|21_a12|0.0|397.31|-0.099516604|11.18947411|0.89838263|0.8993077970000001|115.3294396|6.605297921|0.02758166|0.04375233|0.192026642|0.037992832|0.0|-0.036878492|-0.003879878|2.25|2185.835701|7.6576
33_a20|33_a20|0.0|563.98|-0.10978034|15.094865900000002|0.802353442|0.8721516570000001|157.56124519999997|6.842683282|0.02957286|-0.188733405|0.399354817|0.0388043479999999|2.0219022580000003|-0.0265385579999999|0.009265667|5.39|2737.8873550000003|7.4685
13_a15|13_a15|0.0|549.33|0.009456191|10.07307988|0.7784213259999999|0.931684902|154.4025434|0.0|0.02844037|-0.139434143|0.708462114|0.029206349|0.0|-0.033811561|0.001806571|6.69|3028.485145|8.2218
17_a3|17_a3|0.0|393.58|-0.085686119|11.12358659|0.838125715|0.780420408|81.38261354|6.823286122000001|0.02878063|0.188373421|0.225087454|0.047430556|1.709081227|-0.039557272|-0.007540435|4.66|2196.728425|7.6383
13b_a5|13b_a5|0.0|503.93|-0.0330907489999999|15.48959317|0.8184221559999999|0.837970799|223.6695238|7.153833802|0.035153|-0.142746146|0.468748106|0.02468599|0.0|-0.02636836|0.0064510459999999|4.06|2661.597781|6.9586
13d_a6|13d_a6|0.0|598.06|-0.187174391|15.47559904|0.841971795|0.703203572|157.0011174|7.412764017000001|0.02846332|-0.045686501|0.19992155|0.041728395|0.0|-0.039696112|-0.003346018|4.57|2882.382522|6.4437
18_a31|18_a31|0.0|541.33|-0.1647054359999999|12.84812443|0.904870098|0.8155571290000001|130.6137795|7.401841579|0.04825999|0.0690370959999999|0.258135789|0.0427124179999999|0.0|-0.040279446|-0.009923585|3.48|2241.561812|6.8861
13_a10|13_a10|0.0|376.77|-0.002671425|9.209972585|0.84680169|0.816739845|144.338975|7.535296702|0.0346535|-0.059862024|0.4676169839999999|0.038726287|1.794073077|-0.030119651|0.00384732|3.81|2261.82488|6.7959
16i_a32|16i_a32|1.0|573.38|0.009897928|12.57892808|0.8829894|0.836873682|183.6742715|7.765993078999999|0.02810109|0.175604846|0.5368697929999999|0.0439583329999999|2.078707411|-0.036726892|-0.003511776|4.85|2770.767996|8.2596
3l_a32|3l_a32|0.0|468.81|-0.184582641|11.74082324|0.7973741999999999|0.8302637909999999|123.148785|7.773594467000001|0.02547484|-0.003342759|0.270668623|0.035643275|2.259257465|-0.028831823|0.0016954029999999|6.17|2453.759435|7.9208
12v_a30|12v_a30|0.0|573.82|-0.080971844|15.56114504|0.889479916|0.917675298|131.2043645|7.412764017000001|0.03495552|0.037440652|0.404950755|0.04625323|0.0|-0.037666615|0.002431329|3.92|3001.758432|7.6596
5b_a40|5b_a40|0.0|411.1|0.029485257|12.47657231|0.88618123|0.913161214|85.77656597|8.149890544|0.01471235|-0.067567502|0.313503463|0.044946237|0.7222376540000001|-0.036507111|0.008515162|4.39|2126.9310920000003|7.1938
3b_a32|3b_a32|0.0|396.83|0.167519182|10.69254007|0.866250192|0.854431185|115.707414|7.758333467000001|0.02589511|0.046791596|0.2719741|0.042528736|2.21541916|-0.033451833|-0.001282231|4.43|2092.213643|8.2366
13b_a30|13b_a30|0.0|544.04|-0.0771674659999999|16.1428924|0.892104517|0.8334321|134.8423681|7.412764017000001|0.0455651|0.112353041|0.3529073379999999|0.041728395|0.0|-0.042850934|-0.003436924|1.72|3002.926824|7.5901
12ad_a36|12ad_a36|0.0|588.2|0.018207862|16.772513699999998|0.8846605|0.912420081|243.2659577|7.412764017000001|0.03648828|-0.040810025|0.423689705|0.040787037|0.0|-0.0365657189999999|-0.001148437|1.67|3041.082692|7.7696
