molecula|NaaNH|n9FaRing|SaaNH|SssssC|nAHRing|nARing|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12aa_a30|0|0|0.0|0.0|2|2|-0.101407312|5.351858133|-0.028524865|2|0.043854875|-0.014017531|0.0|1|1|0.005111479|-0.023695642|-0.12254489|-0.394520145|0.8397577820000001|0.809127478|0.794193541|0.8126513129999999|-0.078042288|-0.101368383|0.418522684|0.030906491|-54.50378741|-70.79444906|21.58471858|55.0567406|0.1873486869999999|0.0|-1.925999268|-38.06478415|91.51563481|76.08850600000001|3115.249471|567.5458219999999|2455.130164|-16.48066156|0.369240427|8.65813938|16.21199661|6944.511023|-939.3977091|37.41227352|0.029670025|-182.6418006|2132.499591|20.72118575|1.0|1.0|1.0|1.0|4.86|0.0|0.21|17.0|-6.83|2.2|2.0|0.0|140.26|0.0|7.0|6.0|-6.39|458.54|0.0|0.0|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|0.00456|0.0|1.47e-07|5.1925|3.4642|-1804.784381|1275.73|0.1667|238.78|605.07|-1804.516348|0.03443621|6.4878|8.0|8.1135|8.1135
12s_a36|1|0|3.486136149|0.0|2|2|-0.057853364|5.351858133|-0.045035034|2|0.042804233|0.037454164|0.0|1|1|0.003962098|0.063448144|-0.104118159|-0.434472457|0.90414347|0.8060798779999999|0.856274847|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|-46.58030248|-64.57958827|12.55883918|110.6090028|0.169662191|10.23927133|-1.901015959|-30.06529118|76.34126108|59.13914165|2710.355028|535.942162|2294.468358|-14.94294208|0.245801617|7.545963801|13.98635088|5890.905249|-791.9759303|30.69639722|0.018222417|-328.1450742|1626.909053|11.76167282|0.0|1.0|0.0|2.0|4.85|0.0|0.17|17.0|-6.97|2.24|1.0|0.0|128.72|0.0|5.0|4.0|-6.55|395.46|0.0|1.0|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.02|0.0|1.08e-07|3.8751|3.7604|-1272.236664|1150.67|0.4501|319.95|523.72|-1272.00109|0.03416928|8.7738|9.0|8.0458|8.0458
17_a20|1|0|3.445659565|0.0|0|0|-0.064380628|4.727387819|0.00038506|3|0.0388043479999999|0.065447136|1.652760156|1|1|0.000922796|0.1134578219999999|-0.116922879|-0.456415963|0.760575852|0.7494736590000001|0.71987165|0.912053544|-0.063665681|-0.081404237|0.3874475579999999|0.015032258|-41.75129828|-53.38406095|9.857999796|66.47074027|0.0879464559999999|10.50834496|-1.5466805119999998|-27.38007162|64.39681425|51.60929807|2761.976599|598.1153253|2210.790304|-13.57480888|0.24569612|8.198616089|15.05121151|6012.640572|-665.1656349|27.44244402|0.016793117|-333.5397332|1344.679757|11.012753300000002|1.0|1.0|1.0|1.0|3.5|2.83|0.08|27.0|-10.14|1.45|2.0|0.0|119.48|0.0|4.0|5.0|-6.09|402.45|0.0|0.0|1.0|3.74|-5.08|4.4e-06|0.0017699999999999|8.35e-06|0.00336|0.0|7.19e-11|3.3926|3.3926|-1291.918735|1157.26|0.2977|365.45|543.09|-1291.692325|0.03030655|5.3075|2.25|5.6478|5.6478
IN1166_a11|1|0|3.433539068|0.0|0|0|-0.089778965|4.727387819|-0.008507023|2|0.044021739|0.018376555|1.643912856|1|1|-0.001446486|0.032420935|-0.126749697|-0.462344944|0.841211811|0.765593573|0.790249345|0.863273559|-0.073965061|-0.0896538619999999|0.551933595|0.0200246639999999|-51.07061499|-61.90325275|13.82641888|112.0066065|0.136726441|20.83871871|-1.6137695069999998|-35.26269962|76.76995134|64.89703387|2865.055175|596.0640225999999|2953.475057|-15.08551944|0.305697179|6.777827685|12.63334911|6310.825439|-769.3614916|31.46783535|0.021531291|-268.3203251|1604.859603|14.86669859|1.0|1.0|1.0|2.0|3.51|2.79|0.08|27.0|-10.18|0.92|1.0|0.0|123.82|0.0|5.0|5.0|-6.52|417.47|0.0|0.0|1.0|3.31|-4.78|7.74e-06|0.00323|1.65e-05|0.00688|0.0|6.59e-11|4.9857|3.2827|-1347.256659|1198.36|0.3425|248.68|554.63|-1347.012407|0.04189898|4.3481|12.0|7.9318|7.9318
12c_a36|1|0|3.447900368|0.0|2|2|-0.087096843|5.351858133|-0.04162109|2|0.040899471|0.085843909|0.0|1|1|0.0010871589999999|0.146546059|-0.103922055|-0.4423430339999999|0.8941919290000001|0.819222745|0.8065052890000001|0.840733512|-0.073370864|-0.105624703|0.462597812|0.019582215|-47.12722334|-67.84435546|12.5779546|60.79111287|0.159266488|6.546878962999999|-1.901244658|-30.27053327|80.22754474|59.70517794|2785.47514|540.0159387|2365.641348|-15.68788659|0.24499026|6.772454418|12.86584957|6256.172329|-784.3943293|32.34920911|0.019278991|-327.5932797|1617.460455|12.38318928|0.0|1.0|0.0|2.0|4.74|0.0|0.14|17.0|-7.18|2.51|1.0|0.0|128.76|0.0|5.0|4.0|-6.49|415.88|0.0|1.0|1.0|2.34|-4.59|3.64e-05|0.0151|2.55e-05|0.0106|0.0|6.65e-08|3.8436|3.8436|-1692.511019|1137.55|0.3927|322.58|509.61|-1692.312906|0.02977602|6.6973|9.0|8.0458|8.0458
13b_a50|0|1|0.0|0.0|2|2|-0.067327798|5.82008293|0.010464577|2|0.032833333|-0.0204949039999999|2.117002752|2|2|0.011379776|-0.03182432|-0.173463805|-0.319215353|0.749187803|0.788327682|0.71935296|0.906164013|-0.051509874|-0.080785633|0.435064196|0.019899348|-36.81915624|-57.74541064|14.22401427|104.0753113|0.093835987|150.45293569999998|-1.696498291|-26.31826007|70.09526468|51.04317051|3036.874979|647.7242444|2147.355856|-13.75876844|0.299589696|9.514897025|16.75483549|6639.077063000001|-866.8024118999999|27.48170624|0.017277404|-286.5057775|1731.347493|12.34985404|1.0|1.0|1.0|0.0|4.78|4.17|0.37|20.0|-7.23|2.52|2.0|0.0|133.36|0.0|7.0|5.0|-6.3|455.55|0.0|0.0|0.0|3.99|-5.1|9.65e-06|0.0044|7.92e-06|0.00361|0.0|5.87e-08|4.2315|4.1161|-1470.3699789999998|1339.39|0.1589|293.0|617.26|-1470.039226|0.03156473|7.1645|1.83|5.7375|5.7375
3p_a32|1|1|3.456037415|0.0|1|1|0.007752757|6.008813185|-0.028895521|0|0.036666667|-0.050639647|2.1365141480000003|3|3|0.000920756|-0.092884784|-0.146606489|-0.53666614|0.737842269|0.8599558070000001|0.6956696440000001|0.8195708759999999|-0.070907174|-0.098773656|0.366898545|0.021264377|-41.73212799|-58.13283248|12.5150622|40.28175307|0.180429124|57.82331968|-1.28405753|-24.56127372|73.07639870000001|54.24719019|2650.4178850000003|482.3550967|3037.061498|-10.10863498|0.380032117|6.243062200000001|10.69458635|5960.446219|-444.779939|27.70403125|0.025390655|-141.21321609999998|1218.977375|14.94356622|1.0|1.0|1.0|1.0|3.38|2.6|0.26|19.0|-6.79|1.1|1.0|0.0|112.37|0.0|4.0|4.0|-6.8|395.5|0.0|0.0|1.0|3.23|-4.25|7.78e-06|0.00308|5.629999999999999e-05|0.0222|0.0|1.62e-07|3.6436|3.6436|-1879.527843|1057.58|0.3083|340.28|471.04|-1879.350471|0.02642856|5.4496|26.0|7585.0|7585.0
41_a18|0|0|0.0|0.0|2|2|0.115127295|4.844187086|-0.059936864|1|0.038034188|-0.089781154|0.0|0|0|-0.002136837|-0.137860739|-0.005930813|-0.5421253970000001|0.759941674|0.733589101|0.745631286|0.7349388459999999|-0.1020290859999999|-0.089139464|0.3888308139999999|0.009550224|-69.94639412|-61.10986894|6.547189171|347.42621339999994|0.2650611539999999|93.99687836|-2.317626057|-47.95199341|65.83786886|76.49358329|2899.29167|503.8398786|1491.296991|-17.56848637|0.0967605159999999|8.787657952|17.13823195|6605.095612|-1089.246155|28.37200951|0.006896617|-552.8844577000001|1759.064589|4.727999916|0.0|1.0|1.0|3.0|4.07|0.0|0.25|18.0|-8.38|2.94|2.0|1.0|141.34|0.0|6.0|3.0|-6.38|452.55|0.0|0.0|1.0|2.53|-5.02|2.76e-06|0.00125|9.49e-06|0.0042899999999999|0.0|4.18e-09|3.2123|3.2123|-1454.3467460000002|1294.52|482.0|385.97|576.83|-1453.980175|0.0280471999999999|2721.0|369.0|6433.0|6433.0
12i _a30|0|0|0.0|0.0|2|2|0.04580336|5.351858133|-0.030422458|2|0.043848238|-0.0982344169999999|0.0|1|1|0.003603419|-0.172434349|-0.051371057|-0.469854551|0.8264832879999999|0.831176513|0.7463962120000001|0.8434291340000001|-0.076575246|-0.096489393|0.356921662|0.015808432|-50.00086637|-63.00408424|10.32233418|84.78576301|0.156570866|0.0|-1.833298476|-32.64875738|72.59006433|60.32320054|2860.704198|550.7287204|2280.31966|-15.95200773|0.193700903|8.097008872|15.56818082|6362.153853|-781.648379|30.29912252|0.014680721|-400.0044646|1484.657003|9.585980094|1.0|1.0|0.0|1.0|4.62|0.0|0.14|17.0|-7.22|3.31|2.0|0.0|132.29|0.0|5.0|4.0|-5.75|432.93|0.0|0.0|1.0|3.11|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.00156|0.0|6.03e-08|5.0358|3.5242|-2035.339603|1167.27|0.2384|246.2|542.74|-2035.141693|0.03436093|3.0033|16.0|7.8013|7.8013
17_a4|0|0|0.0|-4.533317957|1|1|-0.188642713|5.4161004020000005|-0.319716072|1|0.043084795|-0.01849014|0.0|1|1|0.002155864|-0.073733221|-0.0179434139999999|-0.392770755|0.49887819|0.772721853|0.484393047|0.888791225|-0.0887214819999999|-0.08932566|0.332034943|0.01061251|-45.75108579|-46.06264282|5.472562628|17.08736223|0.111208775|0.0|-1.5185362180000002|-23.59250328|52.67753395|51.22364842|2351.601697|458.3237652|1658.726841|-11.21677197|0.138303414|5.923504372999999|10.65499029|5322.773303|-403.8037909|25.24299609|0.012827738|-373.0328031|908.7478594|6.61489113|0.0|1.0|0.0|0.0|3.31|2.94|0.11|17.0|-6.56|3.66|1.0|0.0|85.09|0.0|3.0|6.0|-5.56|345.29|1.0|0.0|1.0|4.29|-4.81|4.39e-05|0.0152|1.5399999999999998e-05|0.00532|0.0|2.74e-07|4.3363|4.3363|-1255.968357|873.5|0.2045|285.92|413.28|-1255.881628|0.02636403|6.3221|877.0|6057.0|6057.0
17a_a25|0|0|0.0|0.0|0|0|0.0055894319999999|4.727387819|-0.036457743|2|0.043274232|-0.017081614|2.008884939|1|1|0.006423059|-0.02776212|-0.047099434|-0.362222339|0.6741827509999999|0.748718056|0.659740852|0.874586929|-0.06234901|-0.079378741|0.348821736|0.012665055|-44.46905084|-56.61512986|9.033070252|93.75234138|0.125413071|80.30332825|-1.666953566|-31.71656603|67.57985355|53.50212109|2907.309477|623.7797651000001|2432.071525|-15.142307999999998|0.244019498|8.996672966|16.93624014|6250.571217000001|-847.969248|28.08362601|0.015373381|-365.1448527|1572.683056|10.96472369|1.0|1.0|1.0|1.0|3.48|3.47|0.11|27.0|-9.98|2.67|2.0|0.0|131.06|0.0|7.0|4.0|-6.18|433.5|0.0|0.0|1.0|4.04|-5.13|7.5e-06|0.00325|7.44e-06|0.00323|0.0|1.05e-10|5.2683|3.9347|-1391.588873|1271.9|0.4076|235.34|598.67|-1391.321455|0.0362293|5.1401|25.0|7.6021|7.6021
4i_a46|0|0|0.0|0.19654443|1|1|-0.167244168|5.587248657999999|-0.018872727|1|0.049498645|-0.088884176|0.0|1|1|0.011931187|-0.133434195|-0.060809732|-0.22302552|0.7204791309999999|0.749522825|0.7172344890000001|0.940780437|-0.058565229|-0.075208437|0.263514985|0.015663081|-33.08099617|-42.48203383|8.847405392999999|67.51603424|0.0592195629999999|70.55661087|-1.278543436|-18.68604171|49.04951810000001|41.92840157|2200.19132|531.4066842|2253.484644|-7.998762108999999|0.2361682219999999|6.218233741000001|10.47951666|4893.587424|-407.9368676|18.53900079|0.011626803|-298.0546045|945.4890404|6.567484272000001|1.0|1.0|1.0|0.0|3.88|3.5|0.36|17.0|-7.3|3.06|1.0|0.0|105.43|0.0|3.0|3.0|-5.31|347.45|0.0|1.0|1.0|4.16|-5.04|1.16e-05|0.00403|9.13e-06|0.00317|0.0|5.04e-08|5.3987|4.4232|-1092.70435|1058.5|0.2805|229.66|546.24|-1092.473422|0.02614355|3.8696|612.0|6.2132|6.2132
13j_a6|1|0|3.409065702|0.0|1|1|0.0353600779999999|5.351858133|-0.154502515|1|0.041728395|0.07522656|0.0|1|1|-0.007703306|0.121750719|-0.045418125|-0.562698347|0.8744720490000001|0.783333463|0.830577798|0.6229641429999999|-0.120219472|-0.129511589|0.205764388|0.03111288|-80.33128667|-86.54032868|20.78979124|180.6709018|0.377035857|114.6910805|-2.460720196|-53.67779048|99.85109065|101.1210779|2907.3053210000003|416.2679342|2634.320708|-20.73032827|0.215833159|8.741405506|15.43329684|6276.316063|-1098.707398|39.56287079|0.0199201689999999|-379.7635712|2096.832152|13.31076198|1.0|1.0|1.0|3.0|3.56|2.26|0.12|23.0|-8.5|1.18|1.0|0.0|120.17|0.0|6.0|5.0|-6.81|427.46|0.0|0.0|1.0|2.82|-4.48|9.32e-06|0.00398|3.28e-05|14.0|0.0|3.18e-09|3.6504|3.5599|-1426.520775|1196.6|0.2857|339.64|555.0|-1426.272674|0.03242949|10.9731|262.0|6.5817|6.5817
7_a4|0|0|0.0|0.0|1|1|-0.237954652|5.4161004020000005|-0.003297033|2|0.037694444|-0.07290303|2.048170299|1|1|0.008242591|-0.162314698|-0.042220092|-0.174410426|0.527072036|0.8046449179999999|0.518356619|0.825830607|-0.0650223009999999|-0.071288428|0.470973822|0.01470626|-32.72992462|-35.88407105|7.402610584|14.01468959|0.174169393|79.08210981|-1.06932642|-16.47508541|44.34066533|40.13253521|2286.169166|415.6938929|1915.566579|-6.773539148999999|0.282008333|5.512905888|9.797542165|5022.496714|-270.9415659|18.74189807|0.016800137|-219.4585767|749.6759227000001|8.456594282000001|0.0|1.0|1.0|0.0|3.05|2.7|0.15|21.0|-7.46|2.82|0.0|0.0|95.07|0.0|2.0|4.0|-6.03|330.36|0.0|1.0|1.0|3.56|-4.41|0.000156|0.0514|3.92e-05|13.0|0.0|3.49e-08|4.0379|4.0379|-1089.847072|915.46|0.0697|307.05|365.73|-1089705.0|0.02317758|4926.0|151.0|6821.0|6821.0
12o_a30|0|0|0.0|0.0|2|2|0.036331447|5.351858133|-0.028326022|2|0.040899471|-0.089996613|0.0|1|1|0.003603419|-0.157974241|-0.051371057|-0.465857798|0.8264832879999999|0.815003426|0.7463962120000001|0.844344883|-0.076908942|-0.0975052409999999|0.402022325|0.015460222|-49.48891079|-62.74209511|9.948252054|75.15128057|0.1556551169999999|0.0|-1.852599578|-31.84483128|71.87393121|59.43716284|2860.371518|543.3140456|2476.50603|-15.65480256|0.186865502|7.400912529|13.95467208|6542.77337|-767.0853252|29.91948755|0.0141914589999999|-402.9878652|1466.05489|9.131836103|1.0|1.0|0.0|1.0|4.63|0.0|0.14|17.0|-7.22|3.31|2.0|0.0|132.29|0.0|5.0|4.0|-5.75|432.93|0.0|0.0|1.0|3.11|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.00156|0.0|6.03e-08|5.1935|3.4817|-2035.338699|1162.63|0.1967|238.73|528.25|-2035.139147|0.03392126|6.8632|16.0|7.8097|7.8097
18_a34|0|0|0.0|0.0|1|1|-0.063113846|5.351858133|-0.101546926|1|0.040527066|-0.100548575|0.0|1|1|0.002183342|-0.155197864|-0.3102088839999999|-0.493450778|0.759292258|0.805756513|0.713979177|0.68981472|-0.090328365|-0.129784908|0.295523326|0.040845819|-49.86847383|-71.65163761|22.55015528|66.6880793|0.31018528|54.26737825|-1.816988713|-27.53138148|86.77082535|72.41862911|2424.18137|380.8328339|1774.550004|-12.87916264|0.304150055|6.282442545|11.23989749|5296.289007|-553.8039936|33.52510165|0.027385869|-216.2496321|1441.579371|15.11918774|1.0|0.0|1.0|0.0|3.28|3.61|0.21|17.0|-5.65|1.49|1.0|0.0|93.91|0.0|5.0|6.0|-6.26|351.36|0.0|1.0|1.0|2.89|-4.11|4.77e-05|0.0167|7.829999999999999e-05|0.0275|0.0|2.22e-06|4.4335|4.1234|-1199.259634|991.93|0.3525|279.66|483.87|-1199.101028|0.02902032|6.7806|2.43|5.6144|5.6144
7a_a8|1|0|3.1730222510000003|0.0|1|1|-0.11821781|5.4161004020000005|-0.0407248439999999|1|0.041123188|-0.017706371|0.0|1|1|0.002028046|-0.02923588|-0.019499132|-0.412963751|0.7168594159999999|0.764224152|0.681200974|0.718410375|-0.102174163|-0.101880506|0.238462711|0.035405618|-60.00793116|-59.83546383|20.79408196|145.3710976|0.281589625|71.85980901|-1.833849114|-35.24327197|75.4573633|80.80201312|2715.360649|421.9297638000001|1702.719465|-14.71059634|0.266115601|7.699041907000001|14.73814865|5907.9340090000005|-632.5556427|34.12990316|0.0265990589999999|-274.7254012|1467.585836|15.62189947|1.0|1.0|1.0|1.0|3.34|3.06|0.05|23.0|-7.27|2.01|1.0|0.0|105.83|0.0|3.0|5.0|-6.33|382.37|0.0|0.0|1.0|3.15|-4.64|1.36e-05|0.00522|2.29e-05|0.00874|0.0|5.3600000000000004e-08|4.5808|3.0704|-1291.287017|1031.61|315.0|270.66|494.48|-1291.10235|0.0269461|12.8748|24.73|4.6068|4.6068
12e_a31|1|0|3.483599061|0.0|1|1|0.052663358|5.733341277|-0.044316064|0|0.037098765|0.0113193469999999|0.0|2|2|-0.000231353|0.01824365|-0.08867626|-0.543945776|0.7968154940000001|0.7761616020000001|0.76012894|0.721526766|-0.0939597569999999|-0.1099563869999999|0.2642991189999999|0.02665413|-68.32948993|-79.96257188|19.38343763|166.1479229|0.2784732339999999|595.9853231000001|-2.089171358|-49.6906263|95.1187282|87.71292755|3040.353774|524.7092721|1899.851187|-19.38348182|0.274879568|10.24381236|19.50674899|6557.418968999999|-1104.858464|36.75829484|0.020841203|-327.4245209|2095.222806|15.15615632|1.0|1.0|1.0|2.0|3.87|3.72|0.24|22.0|-9.31|2.21|3.0|0.0|129.38|0.0|9.0|5.0|-5.93|460.55|0.0|0.0|1.0|4.5|-5.42|2.16e-07|9.96e-05|3.83e-06|0.00176|0.0|4.93e-10|5.3264|3.8391|-1809.85374|1308.13|0.3831|232.77|640.03|-1809.581226|0.04614662|3.4818|0.17|6.7696|6.7696
11_a27|1|0|2.680511093|0.0|1|2|0.100091619|5.4161004020000005|-0.003527607|2|0.042533875|-0.080272515|1.3706083080000002|0|0|0.005111147|-0.1299181459999999|-0.041662169|-0.488734846|0.734834532|0.814843016|0.7146215429999999|0.7645505|-0.079921166|-0.094820973|0.349764196|0.016171515|-42.27430065|-50.15555389|8.553922917000001|143.3238715|0.2354494999999999|72.60399149|-1.611956546|-22.36099135|56.8702158|50.82822357|2339.465471|404.4089873|1646.903525|-9.595877966|0.1911041289999999|5.231762955|9.562117063|5186.240841|-451.0062644|22.42732497|0.012694323|-326.780942|1054.084273|6.714661907000001|0.0|1.0|0.0|1.0|3.95|0.0|0.35|16.0|-6.09|3.06|0.0|0.0|106.33|0.0|2.0|4.0|-6.47|345.4|0.0|1.0|0.0|2.04|-4.02|0.000207|0.0716|9.45e-05|0.0326|0.0|8.2e-07|3.3426|2.4836|-1122.433411|974.29|0.3492|370.92|415.32|-1122.190727|0.0226944|4.2894|5.0|8301.0|8301.0
1_a15|0|0|0.0|0.0|0|0|-0.22215316|0.0|-0.043374667|2|0.0381893|0.06459652|0.0|0|0|0.003816011|0.096086011|-0.1816819589999999|-0.34192045|0.836466114|0.705825714|0.795437721|0.875723465|-0.068077117|-0.1117462069999999|0.7100707390000001|0.026214985|-44.01415991|-72.24770503|16.94887506|121.3844816|0.124276535|63.14412039|-1.899685524|-28.45664402|90.40184737|60.96303497|3000.975833|566.1848585|2855.495631|-13.01770443|0.394072483|6.580146251|11.7078005|7284.337537|-794.0799704|33.22939752|0.0280791829999999|-136.9714493|2026.993248|18.15414234|1.0|1.0|1.0|1.0|3.91|4.18|0.19|24.0|-10.02|2.2|3.0|0.0|132.94|0.0|8.0|6.0|-5.38|457.52|1.0|0.0|0.0|4.68|-5.97|2.830000000000001e-07|0.00013|1.08e-06|0.000495|0.0|9.53e-11|4.3834|3.2188|-1510.117336|1271.06|0.2464|282.85|598.34|-1509.785098|0.01894559|2.3261|44.0|7.3565|7.3565
11e_a5|1|0|2.971327032|0.0|1|1|-0.2114441819999999|5.209486153|0.038643235|2|0.020943152|-0.07965|0.0|1|1|0.008721244|-0.127225457|-0.0924814769999999|-0.234433859|0.77509232|0.775794895|0.747366251|0.876758791|-0.062865536|-0.0790189759999999|0.372098505|0.0120552589999999|-41.64560703|-52.34653881|7.986070113999999|62.84782002|0.123241209|0.0|-1.580379517|-27.58835281|63.5644542|49.63167715|2721.416353|580.8135016|960.0428704|-12.38472918|0.27836484|9.387474824|18.17739133|5675.693973|-693.5448342|25.90670947|0.016933845|-293.6467698|1450.77573|11.21791539|1.0|1.0|1.0|1.0|3.22|3.43|0.24|23.0|-8.95|1.83|2.0|0.0|125.71|0.0|7.0|5.0|-6.28|411.5|0.0|1.0|0.0|3.63|-4.72|2.23e-05|0.00919|1.9e-05|0.00782|0.0|1.13e-09|4.4179|4.1036|-1316.512503|1220.1|0.5347|280.64|571.06|-1316.239803|0.03460011|2.8694|0.04|7.3979|7.3979
17f_a50|0|1|0.0|0.0|1|1|-0.2208117919999999|5.82008293|0.022892513|1|0.03135101|-0.167275895|2.187498662|2|2|0.0129274519999999|-0.275290802|-0.247590736|-0.204651539|0.758335704|0.7851209440000001|0.7241275009999999|0.911458734|-0.047333916|-0.074859564|0.333180181|0.016414675|-29.10566644|-46.03121141|10.09339793|6.382846132999999|0.088541266|82.90209608|-1.422331714|-17.89709978|55.9791334|39.19906437|2582.272632|560.4567739|1929.981543|-10.14694362|0.278877895|7.200480876|13.65716648|5579.97966|-537.7880119|22.88344084|0.01617809|-271.9363523|1212.822364|9.947921993|1.0|1.0|1.0|0.0|3.81|2.97|0.26|20.0|-6.38|2.09|1.0|0.0|116.81|0.0|6.0|4.0|-6.64|384.48|0.0|1.0|1.0|2.92|-4.12|0.000266|102.0|7.57e-05|0.0291|0.0|4.15e-07|4.0664|4.0664|-1219.220465|1146.22|0.1708|304.9|564.52|-1218.966516|0.0276719|8.312999999999999|398.0|6.4001|6.4001
22_a10|0|0|0.0|0.0|1|1|-0.067641834|5.4161004020000005|-0.017163935|2|0.036101695|-0.026750502|1.880539113|1|1|0.008903905|-0.042831367|-0.129989728|-0.356699217|0.670763832|0.747363443|0.646474494|0.8698299140000001|-0.053881447|-0.0649866779999999|0.775071808|0.016720696|-41.96631248|-50.61577509|13.023146|75.58376652|0.130170086|60.10354816|-1.3647202319999998|-32.68604442|71.13124588|54.98945848|3241.833491|677.4790907|2668.5420940000004|-13.57178303|0.435676666|8.84228648|15.30289992|7414.102179|-827.8787647|30.87787063|0.026340252|-100.1982412|1883.550109|20.51547079|1.0|1.0|1.0|0.0|3.74|4.14|0.17|27.0|-9.37|2.8|2.0|0.0|139.53|0.0|6.0|5.0|-6.29|475.54|0.0|0.0|0.0|4.26|-5.53|4.55e-06|0.00217|2.95e-06|0.0014|0.0|4.27e-10|4.8251|3.8517|-1544.203968|1339.48|0.2624|256.95|602.93|-1543.893507|0.03366599|6.5841|1.1|5.9586|5.9586
19_a15|0|0|0.0|0.0|0|0|0.156105985|0.0|-0.558905888|1|0.040555556|0.037722611|0.0|0|0|-0.00534669|0.060683674|-0.0283109839999999|-0.571686169|0.7981860159999999|0.722297906|0.7358168620000001|0.691069123|-0.0946599869999999|-0.112106433|0.355677322|0.00527267|-54.70558911|-64.78818183|3.04716388|61.63983265|0.308930877|15.76831619|-1.905809364|-31.61527447|68.10965742|57.75275299|2625.952212|399.3803987|1857.369806|-14.14482104|0.077864438|6.10227122|10.26331993|5417.777463|-636.516947|26.54223128|0.005747326|-487.9183964|1194.400408|3.321475588|1.0|0.0|1.0|2.0|2.99|2.17|0.11|18.0|-7.14|1.64|1.0|0.0|101.22|0.0|5.0|5.0|-6.22|369.44|0.0|0.0|1.0|2.88|-4.39|7.56e-06|0.00279|4.1200000000000005e-05|0.0152|0.0|7.28e-08|4.1742|4.1742|-1523.361214|1030.77|0.4895|297.03|519.04|-1523.196562|0.04315771|9326.0|72.0|7.1427|7.1427
12v_a30|0|0|0.0|0.0|2|2|0.037440652|5.351858133|-0.029548782|2|0.04625323|-0.099831334|0.0|1|1|0.001805829|-0.173424818|-0.0493878409999999|-0.471153275|0.8149999040000001|0.83236194|0.711738503|0.8501212029999999|-0.077138874|-0.0971402169999999|0.404950755|0.015823709|-52.18846092|-65.72041011|10.70556236|82.09302037|0.1498787969999999|0.0|-1.845664126|-35.30820865|75.73440678|62.89402328|3001.758432|575.1512171|2483.120571|-17.2408622|0.193930933|8.114588039|15.56114504|6952.110426|-844.8022477|31.6144427|0.014801518|-414.1432908000001|1549.107692|10.01399667|1.0|1.0|0.0|1.0|4.62|0.0|0.14|17.0|-7.8|3.79|2.0|0.0|137.3|0.0|5.0|4.0|-5.52|467.37|0.0|0.0|1.0|3.59|-6.04|2.64e-07|0.000123|9.14e-07|0.0004269999999999|0.0|1.58e-08|3.5507|3.5507|-2494.92869|1209.1|0.1601|349.18|573.82|-2494.739831|0.03495552|4105.0|22.0|7.6596|7.6596
