molecula|n9FaHRing|SssssC|SRW09|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|AATSC7i|MATS1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|WNSA5|WPSA3|FNSA2|DPSA5|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50|pIC50
2_a47|0|0.0|0.0|0|1.381899691|-0.002024001|-0.008527649|0.0|2|0.027058824|-0.004557357|-0.3581612489999999|-0.007479445|10.93671092|-0.013580367|0|-0.007299676|-0.017113434|2|0.671819147|0.115527282|-0.0253134039999999|0.728066943|0.847324011|-0.083455669|-0.095655954|0.482748996|0.008511123|-47.65477123|4.240150185|-23.74109633|2.112397382|-1.4348393119999998|55.81329383|-18.32875817|45.81686991|422.1277419|-714.8215685|1242.745585|-9.131190896|0.215021885|5.308758149|0.764993595|107.1215986|-356.116445|23.34938746|0.016376351|-283.9460863|392.6099255|8.158522603|1.0|1.0|2.0|2.58|22.0|-7.82|58.04|2.39|1.0|0.0|96.54|3.0|24.0|3.0|-5.0|313.35|1.0|3.58|-5.11|7.75e-06|0.00243|0.0|1.51e-08|4.73e-06|3.7181|-1010.505024|536.13|333.46|333.46|371.19|0.69102|0.69102|0.2143|-0.20731|-1010.412694|631.0|6.2|6.2
7e_a8|0|0.0|7.05012252|0|1.394799915|-0.150447714|-0.006027596|4.844187086|0|0.043758865|-0.03633378|-0.289324602|0.0024398329999999|10.94332434|-0.0446343779999999|1|-0.075638618|0.034227147|0|0.732001738|-0.023521398|-0.072307692|0.790500031|0.8291560379999999|-0.08608941|-0.0886889709999999|0.286669793|0.0215993429999999|-53.04282692|12.91806855|-31.72369068|7.725998682999999|-1.6850904519999998|64.23177694|-22.39586026|64.40615805|495.8990914|-1007.813711|2032.501296|-13.39444718|0.223998448|7.70387217|0.902163597|133.9683023|-602.7501229|28.86058693|0.018708212|-330.14031780000005|519.5762494|11.18895001|1.0|0.0|1.0|3.2|23.0|-8.29|70.81|3.54|2.0|0.0|108.43|4.0|29.0|4.0|-5.43|385.39|0.0|4.31|-5.41|3.87e-06|0.00149|0.0|5.07e-09|1.95e-06|3.2363|-1300.467069|622.23|383.1|325.06|544.55|0.6998300000000001|0.70177|0.1522|-0.2054699999999999|-1300.327213|35.1|4.4547|4.4547
4e_a49|0|0.0|7.535296702|1|1.343847746|-0.076526919|-0.006602016|5.4161004020000005|2|0.036555556|-0.080255074|-0.3631108529999999|-1.8100000000000003e-05|10.92777282|0.018857363|1|-0.130491035|-0.037142108|2|0.803344301|0.0063958109999999|0.032396301|0.856023531|0.757062331|-0.09422276|-0.087866673|0.433385455|0.017142176|-53.89448633|10.51443916|-33.05708028|6.449206277999999|-1.493733437|68.38360061|-17.96482878|68.30753733|464.3567821|-916.2062675|1647.641653|-11.01902676|0.349671525|7.934910277|0.892633982|214.47685|-561.9703647000001|27.6242383|0.023622273|-184.4129453|620.5697596|14.48911428|0.0|1.0|2.0|3.35|21.0|-7.36|92.93|1.25|1.0|0.0|114.08|6.0|30.0|5.0|-7.52|399.45|0.0|2.42|-3.52|0.000305|122.0|0.0|4.35e-08|1.74e-05|3.7876|-1313.158118|660.22|327.34|216.37|504.63|0.4078199999999999|0.68043|0.0789|-0.2231199999999999|-1312.98289|34.0|7.4685|7.4685
9s_a24|0|0.0|6.605297921|1|1.4275963180000002|-0.222173285|-0.003599664|4.59511985|4|0.023585859|-0.050919714|-0.190782186|0.006748865|10.96129902|0.013901071|1|-0.0897306019999999|-0.204128966|3|0.773544454|0.030228027|0.0256742079999999|0.8327425070000001|0.8833498320000001|-0.049825449|-0.063587778|0.483170382|0.016792118|-39.48555839|10.42725806|-24.51900941|6.474925237000001|-0.953816666|61.19761205|-12.08741583|41.36694069|548.5261887|-592.2833757999999|969.5210193|-7.505819207999999|0.554839231|9.124394347|0.889829339|344.5337711|-367.7851412|27.15292246|0.03496522|68.10609672|604.8829955|21.71205366|0.0|1.0|1.0|3.43|29.0|-8.11|77.21|0.81|1.0|0.0|115.67|4.0|30.0|4.0|-7.2|393.44|0.0|2.63|-4.06|8.71e-05|0.0343|0.0|7.73e-09|3.04e-06|2.6707|-1270.994965|654.28|464.24|403.51|521.4|0.69475|0.6907300000000001|0.0839|-0.14462|-1270.796154|32.0|7.4949|7.4949
11e_a5|0|0.0|7.139660336|1|1.338814635|-0.2114441819999999|-0.003208975|5.209486153|2|0.020943152|-0.07965|-0.192538515|0.008268901|10.9487795|-0.010236262|1|-0.127225457|-0.0924814769999999|2|0.775794895|-0.048843135|-0.02059071|0.8215345|0.876758791|-0.062865536|-0.0790189759999999|0.372098505|0.0120552589999999|-52.34653881|7.986070113999999|-34.67724171|5.290414418|-1.580379517|63.5644542|-18.69519243|49.63167715|580.8135016|-1046.930776|960.0428704|-12.38472918|0.27836484|9.387474824|0.936345148|184.4042616|-693.5448342|25.90670947|0.016933845|-293.6467698|735.3048881|11.21791539|0.0|1.0|1.0|3.22|23.0|-8.95|66.93|1.83|2.0|0.0|125.71|7.0|31.0|5.0|-6.28|411.5|1.0|3.63|-4.72|1.9e-05|0.00782|0.0|1.13e-09|4.64e-07|4.1036|-1316.512503|717.76|302.14|280.64|571.06|0.66478|0.6505|0.2125|-0.20559|-1316.301553|0.04|7.3979|7.3979
12av_a36|0|0.0|7.412764017000001|2|1.297042752|0.049150854|-0.009925128|5.351858133|2|0.04250591|0.06882889|-0.605432791|-0.00233752|10.96037173|-0.039627578|1|0.1168328169999999|-0.126068378|1|0.8076780109999999|-0.018133027|-0.067408377|0.8571025990000001|0.752447733|-0.082283524|-0.105593135|0.277834652|0.021666882|-73.55299094|15.09249582|-51.2347934|10.51297704|-2.006269572|91.5101903|-24.51766365|72.40871507|524.1323793|-1397.506828|2354.591519|-17.07826447|0.328083083|8.975655204|0.965363947|228.5327731|-973.4610746|36.48912989|0.025779468|-239.5042702|757.7532208|17.95719936|0.0|0.0|3.0|4.96|17.0|-6.93|98.3|1.49|1.0|0.0|138.06|7.0|33.0|5.0|-7.66|438.48|0.0|1.47|-3.64|0.000227|0.0997|0.0|1.1800000000000001e-07|5.18e-05|3.4402|-1440.945099|733.21|360.39|256.12|588.31|0.43212|0.70455|0.0027|-0.19429|-1440.738332|39.0|7.4089|7.4089
12c_a31|0|0.0|7.765993078999999|1|0.6101358029999999|0.046986783|-0.013026643|5.733341277|0|0.040982906|-0.030192572|-0.690412101|-0.003618466|10.311698300000002|-0.056866055|2|-0.048694677|-0.138799714|0|0.842823186|0.066071056|-0.098452311|0.8856644770000001|0.665463503|-0.104643824|-0.129736755|0.343619017|0.030543026|-82.33748068|19.38414321|-52.25551342|12.30215386|-1.816314565|97.28775086|-23.05449459|85.79638585|422.3366652|-1152.7247289999998|1894.297124|-14.63154376|0.3182913|8.091269314|0.813278739|202.0036947|-731.5771879|33.81868912|0.023556702|-230.6429907|583.9691392000001|14.95027019|1.0|1.0|2.0|3.69|16.0|-7.24|117.37|1.08|2.0|0.0|108.16|8.0|28.0|5.0|-6.53|398.48|0.0|3.32|-4.16|6.94e-05|0.0277|0.0|5.79e-08|2.31e-05|3.8328|-1618.112841|679.71|323.48|323.48|578.69|0.7007399999999999|0.7007399999999999|0.2625|-0.19288|-1617.951882|0.38|6.4202|6.4202
8a_a12|0|0.0|0.0|1|1.283813597|0.082323047|-0.00771093|0.0|3|0.0420317459999999|-0.205012437|-0.362413703|-0.001510006|10.95472846|-0.084035283|0|-0.3422915179999999|-0.135424346|2|0.763500863|-0.1261547959999999|-0.146966854|0.8157289759999999|0.892656426|-0.05926895|-0.093050281|0.221703535|0.010336879|-48.195997|5.354053791|-24.96342938|2.773166902|-1.4888045019999998|55.45388635|-17.52581709|36.0527909|462.3571879|-771.1359521|2093.2274030000003|-9.077610683|0.208569274|5.113243051|0.878904705|108.02980890000002|-399.41487|22.14447395|0.014012546|-301.89687089999995|464.1781753|7.257889351|1.0|1.0|1.0|4.06|18.0|-7.89|50.17|2.89|0.0|0.0|105.24|3.0|25.0|4.0|-6.04|327.38|1.0|3.1|-4.21|6.19e-05|0.0203|0.0|1.28e-08|4.2e-06|3.9091|-1046.0210880000002|556.3|317.17|317.17|424.14|0.6309100000000001|0.6309100000000001|0.2486|-0.2194199999999999|-1045.902509|199.0|6.7011|6.7011
17e_a50|1|0.0|7.934155233999999|2|1.320916122|-0.153175103|-0.0020746479999999|5.82008293|2|0.031870748|-0.011278897|-0.141076059|0.012036705|10.94500663|-0.114420412|2|-0.017965698|-0.1949741189999999|1|0.7409645029999999|-0.1710526319999999|-0.202197068|0.7791604190000001|0.930108205|-0.046347299|-0.073011385|0.4239465089999999|0.012865274|-50.7956915|8.950665784|-35.33972521|6.227183052000001|-1.67926185|57.93079973|-18.5444588|41.19554236|647.0975667|-1168.300905|1981.934841|-12.90180444|0.196328886|8.52101688|0.960006062|136.5904997|-812.8136797000001|23.07468625|0.010255676|-422.5418889|904.3172644|7.135108233|0.0|1.0|0.0|4.18|20.0|-7.33|51.77|2.91|2.0|0.0|138.0|6.0|33.0|4.0|-6.08|438.57|1.0|4.03|-5.18|6.58e-06|0.00288|0.0|4.63e-08|2.03e-05|4.0298|-1375.268259|757.34|307.67|292.6|602.89|0.6322800000000001|0.66478|0.1785|-0.19805|-1374.992422|155.0|6.8097|6.8097
12bi_a36|0|0.0|7.412764017000001|2|1.297042566|-0.088734077|-0.00902707|5.351858133|2|0.043854875|0.03474497|-0.559678363|0.000482522|10.95958518|0.041834838|1|0.056936052|-0.176729938|1|0.812921349|0.0997949019999999|0.071329141|0.858971809|0.7850011179999999|-0.082914301|-0.107613368|0.382000949|0.034602166|-75.1419557|24.16125901|-52.46851415|16.87080604|-1.614200516|101.3899049|-19.43326441|82.05687954|548.1337538|-1127.129336|2660.0547690000003|-13.56944331|0.500339677|8.454426643|0.85865094|349.3664649|-787.0277122|38.89295091|0.037590587|0.474365004|766.4854363|26.24794923|1.0|1.0|2.0|4.97|17.0|-6.79|87.66|1.42|1.0|0.0|136.74|7.0|33.0|6.0|-7.13|441.49|0.0|1.75|-4.15|7.13e-05|0.0315|0.0|1.6100000000000005e-07|7.11e-05|3.6851|-1461.966152|742.94|336.45|319.1|603.92|0.68181|0.69207|0.0252|-0.2018|-1461.75632|14.0|7.8539|7.8539
12ah_a36|0|0.0|7.412764017000001|2|1.297013411|-0.050415481|-0.007648622|5.351858133|2|0.043848238|0.078459408|-0.41302559|0.0005016269999999|10.95983779|-0.050147748|1|0.133939811|-0.103922055|1|0.835013502|0.011674455|-0.0861053359999999|0.8910146309999999|0.828405275|-0.0758457179999999|-0.1059368909999999|0.271553945|0.0184777819999999|-68.45222166|11.93961081|-44.23111357|7.714903458999999|-1.906864035|80.02464883|-24.6427998|60.9481085|535.2826672|-1232.13999|2334.380591|-15.92320089|0.231093575|8.26712637|0.8802726820000001|149.3235124|-796.1600443|32.04915319|0.017909528|-347.5133554|629.5017194000001|11.57242717|1.0|0.0|2.0|4.73|17.0|-7.18|69.2|2.51|1.0|0.0|128.76|5.0|30.0|4.0|-6.49|415.88|1.0|2.34|-4.59|2.55e-05|0.0106|0.0|6.65e-08|2.77e-05|3.7792|-1692.512868|682.21|328.07|237.25|532.36|0.40051|0.6970000000000001|0.0485|-0.2107099999999999|-1692.369929|11.0|7.9586|7.9586
21_a12|0|0.0|6.605297921|1|0.609915045|0.04375233|-0.008833375|4.59511985|3|0.037992832|-0.213225401|-0.362168355|-0.003879878|10.31140747|-0.0546514309999999|1|-0.388196876|-0.116098308|2|0.835359152|-0.061915124|-0.099516604|0.89838263|0.84827776|-0.068775342|-0.100098765|0.192026642|0.012230115|-50.37198585|6.154473157000001|-25.34833425|3.097071518|-1.401382713|59.10840872|-18.55810005|40.76379649|426.8727514|-705.2078018999999|1080.052791|-9.338859985|0.229181643|5.891343219|0.8993077970000001|115.3294396|-354.8766794|24.07584081|0.017360942|-272.5639702|380.2468615|8.736422872|1.0|1.0|1.0|4.05|17.0|-6.78|78.41|1.82|0.0|0.0|98.16|3.0|23.0|4.0|-6.45|319.38|0.0|2.68|-3.76|0.000173|0.0551|0.0|1.67e-07|5.3200000000000006e-05|3.9971|-1327.451966|539.67|310.18|264.64|397.31|0.59386|0.57644|0.1668|-0.22253|-1327.397348|22.0|7.6576|7.6576
8_a20 (IN-1130)|0|0.0|6.842683282|0|1.400923668|0.063195236|-0.009430196|4.727387819|2|0.0396875|0.1728459339999999|-0.528090969|-0.006620594|10.94899447|-0.0574882679999999|1|0.293415753|-0.049177437|2|0.760688473|-0.1221465319999999|-0.0957193819999999|0.817914963|0.7274271309999999|-0.09623672|-0.097790028|0.354945501|0.0158089389999999|-64.75689362|10.46873389|-42.88223811|6.93243166|-1.858010535|77.31081766|-23.66117267|74.19702161|481.70475260000006|-1230.3809789999998|1829.419484|-15.66851008|0.251893628|8.005662608|0.932362084|166.8048285|-814.7625241000001|31.628086|0.018957805|-328.593789|684.5377542|12.55392404|1.0|1.0|2.0|3.49|27.0|-9.63|110.44|1.33|1.0|0.0|122.86|5.0|32.0|5.0|-6.83|420.47|0.0|3.14|-4.55|2.82e-05|0.0119|0.0|2.34e-10|9.86e-08|3.2329|-1368.372708|696.06|383.5|248.98|517.94|0.4377|0.7007399999999999|0.1361|-0.20636|-1368.180121|36.0|7.4437|7.4437
5_a4|0|0.0|7.535296702|1|1.343864516|-0.196773454|-0.001215982|5.4161004020000005|2|0.035994832|0.012532807|-0.0607990979999999|0.011630756|10.92992834|-0.134215501|1|0.0202481919999999|-0.0471580309999999|2|0.767615203|-0.165454845|-0.229773463|0.820886786|0.943148502|-0.050732198|-0.0681917309999999|0.431132276|0.008047242|-36.64215945|4.324106888|-19.68930579|2.323516519|-1.159259431|41.76764149|-13.54166762|31.58455727|506.7916175|-622.9167106000001|1896.178084|-7.276482574|0.192648413|5.758733969|0.7058248159999999|103.5177395|-334.71819839999995|16.77294978|0.009538616|-330.3047347|518.5792364|5.125482045|1.0|1.0|0.0|3.27|21.0|-7.96|43.6|2.88|1.0|0.0|104.89|3.0|26.0|3.0|-5.57|340.42|1.0|3.89|-4.84|1.4499999999999998e-05|0.0049299999999999|0.0|1.09e-08|3.71e-06|4.0239|-1069.251223|595.55|308.12|255.2|421.24|0.60407|0.6019899999999999|67.0|-0.21857|-1069.102899|71.0|7.1487|7.1487
25d_a34|0|0.0|7.412764017000001|1|1.433689841|0.128783829|-0.015046463|5.351858133|1|0.041037037|-0.163072107|-0.8576484190000001|-0.005017781|10.95957635|0.00670464|1|-0.263924686|-0.211368416|1|0.7498681140000001|0.14554928|0.011919831|0.799694715|0.674282353|-0.100582621|-0.124111479|0.631894475|0.0292772039999999|-82.09024497|19.36462983|-54.29641443|12.8082206|-2.358118108|95.24066462|-29.42857839|85.89233572|445.9861716|-1559.714654|2564.887803|-19.46475234|0.2227964039999999|6.933980884|0.916843118|147.36277019999997|-1031.631874|37.86469665|0.019881997|-366.6979266|673.8038326000001|13.15041965|1.0|1.0|2.0|3.58|23.0|-8.08|90.3|2.26|1.0|0.0|119.81|7.0|32.0|5.0|-6.74|427.46|0.0|3.21|-4.48|3.3e-05|0.0141|0.0|8.26e-09|3.53e-06|4.2732|-1426.468726|706.21|290.15|290.15|554.05|0.6764600000000001|0.6764600000000001|0.2106|-0.21234|-1426.307095|0.95|6.0223|6.0223
21_a4|0|0.0|7.535296702|1|1.399863887|-0.164057585|-0.003068098|5.4161004020000005|1|0.042924837|0.019346682|-0.131928225|0.012362563|10.94593332|-0.104638158|1|0.030586117|-0.063064908|1|0.777866961|0.090847781|-0.174578783|0.833191212|0.932146735|-0.0571545999999999|-0.076470465|0.239652988|0.020173071|-38.7880598|10.23237244|-19.67444009|5.190159022|-1.147056976|47.69702403|-14.54552243|39.22285963|472.812128|-581.8208971|1584.866567|-7.377915035|0.276832377|5.961506745|0.670120767|140.4174905|-295.1166014|20.11362507|0.017563978|-226.3943104|387.240586|8.908964226|1.0|1.0|0.0|3.37|17.0|-5.94|39.94|2.32|0.0|0.0|91.59|3.0|23.0|3.0|-5.76|303.36|1.0|3.23|-4.19|6.51e-05|0.0197|0.0|1.16e-06|0.000352|4.0245|-973.5481197|549.71|308.08|240.17|446.0|0.5260600000000001|0.66476|0.1457|-0.19588|-973.449892|121.0|6.9172|6.9172
3a_a32|1|0.0|7.678326357|0|0.6094208210000001|-0.0505635059999999|-0.007588088|5.6869753560000005|0|0.03382716|-0.014365682|-0.250406908|-0.002794182|10.31100283|0.125185185|3|-0.028290955|-0.079652285|0|0.844272053|-0.045516432|0.215012723|0.921812162|0.817070968|-0.080607266|-0.0970820759999999|0.30031978|0.0224684379999999|-44.92473442|10.39727075|-20.78892268|4.811337463|-0.970820756|55.87310101|-14.97491147|47.69828617|378.0996237|-449.2473442|812.930125|-6.929640892|0.327690097|5.755284924|0.855441483|151.63860559999998|-207.8892268|22.27382254|0.0236593529999999|-159.4728294|278.73805810000005|10.9483666|0.0|1.0|1.0|2.96|19.0|-6.12|110.94|1.19|0.0|0.0|83.28|2.0|20.0|3.0|-5.77|298.39|0.0|3.32|-4.35|4.51e-05|0.0134|0.0|7.66e-07|0.0002279999999999|3.6308|-1554.768725|492.91|341.48|341.48|355.48|0.70229|0.70229|0.2719|-0.20638|-1554.748543|3.0|8.5686|8.5686
14_a15|0|0.0|0.0|0|1.43568901|-0.058775738|-0.006678826|0.0|2|0.037073171|-0.033982971|-0.374014235|0.001740635|10.9597359|-0.015736888|0|-0.051908601|-0.120626133|2|0.719993769|-0.021648026|-0.028227917|0.7651878809999999|0.8870890459999999|-0.063809873|-0.0917424269999999|0.7461324029999999|0.014672137|-58.79722871|9.403293601|-37.68282812|6.026520371|-1.743106111|68.59458198|-21.0782518|50.29869851|568.5306056|-1117.1473460000002|2731.841165|-13.50893838|0.229690275|6.040010666000001|0.685538423|147.2072638|-715.9737342999999|27.36334635|0.015286995|-346.4801021|673.7288405|9.797353271|1.0|1.0|1.0|3.56|24.0|-9.82|56.27|2.87|2.0|0.0|119.95|6.0|30.0|4.0|-4.97|397.47|0.0|4.7|-5.83|1.47e-06|0.000584|0.0|1.51e-10|5.99e-08|3.6209|-1281.0669369999998|689.8|342.41|278.5|584.18|0.65079|0.7055899999999999|0.0054|-0.18379|-1280.87015|0.03|7.5229|7.5229
17d_a50|1|0.0|8.105609402|2|1.338814635|-0.152030219|-0.002166617|6.042632834|1|0.031990741|0.006071856|-0.140830095|0.012079|10.94500663|-0.125540541|2|0.009780681|-0.200725906|1|0.748516466|-0.1921395789999999|-0.2177003589999999|0.789310938|0.929886823|-0.044172353|-0.069790853|0.8020670809999999|0.0152123589999999|-48.40178147|10.55016861|-33.56790124|7.31681784|-1.535398758|57.5414543|-17.74731987|41.18485076|644.9008302|-1064.839192|2950.99157|-12.30823045|0.24594297|6.996105516|0.8041037459999999|170.5678813|-738.4938272999999|23.53577933|0.013178555|-352.3903892|829.3813984|9.139672835|0.0|1.0|0.0|4.07|20.0|-7.07|51.77|2.71|2.0|0.0|133.19|6.0|32.0|4.0|-6.25|424.54|1.0|3.68|-4.88|1.31e-05|0.00557|0.0|8.55e-08|3.63e-05|4.0506|-1335.962757|727.15|306.09|306.09|579.45|0.66103|0.66103|0.1819|-0.19967|-1335.713194|74.0|7.1308|7.1308
11f_a5|0|0.0|6.605297921|1|1.370797007|-0.251797205|-0.0037371509999999|4.59511985|3|0.021060606|-0.083432989|-0.227966183|0.00722997|10.94877949|-0.0080939669999999|1|-0.1323098|-0.128153787|2|0.756843253|-0.008110526|-0.016518403|0.800575032|0.847356138|-0.068361657|-0.074612137|0.368815548|0.0221464629999999|-51.92819555|15.41338844|-36.14073513|10.72733576|-1.268406334|73.05195434|-15.48735657|62.99140465|589.7388387999999|-882.7793242999999|1125.122028|-10.77881574|0.489052404|9.683662007|0.8628345190000001|340.3683339|-614.3924972|30.31104695|0.030351311|-15.23851001|753.9168511|21.12375879|0.0|1.0|1.0|3.35|23.0|-8.67|76.16|1.03|1.0|0.0|126.79|7.0|32.0|6.0|-6.99|427.5|1.0|2.95|-4.26|5.479999999999999e-05|0.0234|0.0|2.12e-09|9.06e-07|4.1356|-1391.722248|729.96|299.8|278.47|579.1|0.6593600000000001|0.64937|0.1834|-0.20772|-1391.50739|12.0|7.9208|7.9208
12t_a36|0|0.0|7.412764017000001|2|1.297042607|-0.058770337|-0.00673635|5.351858133|2|0.041767677|0.035510516|-0.404180985|0.003676818|10.95395385|-0.0288761339999999|1|0.059266516|-0.101854847|1|0.829598864|-0.009662203|-0.050788309|0.878510663|0.8337556420000001|-0.0735262|-0.100615514|0.318666358|0.017627553|-67.01551397|11.7409283|-44.63604995|7.820109571000001|-2.012310282|77.32343502|-23.93411213|60.71345614|555.3275093999999|-1340.3102789999998|2320.375227|-15.94144641|0.21683192|7.960344391|0.930112292|144.422087|-892.7209991000001|30.56063281|0.01547607|-377.2113003|729.1873176|10.30792105|1.0|0.0|2.0|4.94|17.0|-7.36|69.2|2.45|1.0|0.0|133.52|6.0|31.0|4.0|-6.33|409.49|1.0|2.4|-4.57|2.6600000000000003e-05|0.0109|0.0|4.38e-08|1.7899999999999998e-05|3.6694|-1311.552739|713.6|337.89|319.18|562.72|0.69297|0.70313|0.0155|-0.2039|-1311.349439|8.0|8.0969|8.0969
4c_a46|0|0.139403726|7.825245291|1|1.134637091|-0.068543882|-0.005085922|5.587248657999999|1|0.0440307329999999|-0.111750026|-0.300069396|0.010177371|10.94298307|-0.068256579|1|-0.165951544|-0.056422062|1|0.726862617|0.072412685|-0.0976963169999999|0.761921603|0.890777395|-0.063644365|-0.087503927|0.305199509|0.013924723|-55.2981278|8.799732282999999|-34.9456654|5.56099297|-1.662574604|60.67664538|-18.76186479|49.01980408|562.9269925|-1050.664428|2487.942529|-11.85656505|0.159246215|7.172412106|0.8211086059999999|100.6356847|-663.9676426|22.31552819|0.008510983|-430.6788754|696.2528933|5.378517586|1.0|1.0|0.0|4.09|17.0|-7.62|57.01|3.4|2.0|0.0|115.03|5.0|29.0|4.0|-5.39|389.49|1.0|4.44|-5.28|5.3e-06|0.00207|0.0|2.39e-08|9.32e-06|4.1026|-1245.392965|683.75|302.21|227.16|617.56|0.42391|0.6986600000000001|0.2083|-0.21466|-1245.176359|2008.0|5.6972|5.6972
1o_a5|0|0.0|6.605297921|0|1.427566509|-0.266637757|-0.002633927|4.59511985|2|0.025987654|-0.033273504|-0.1079910069999999|0.0057302559999999|10.94518594|-0.008511304|1|-0.05876042|0.038275248|2|0.78144982|-0.003561205|-0.016408975|0.85693939|0.88430372|-0.079346457|-0.072886362|0.447318682|0.01325562|-39.1638643|7.122612351|-21.04383087|3.827177229|-1.093295425|50.11479279|-15.45942012|49.75766514|475.1609233|-587.4579645|833.537568|-8.306775343|0.300086449|7.522366517000001|0.8888980340000001|161.2447749|-315.657463|22.08761368|0.020380352|-214.8381946|393.5487205|10.95092849|1.0|1.0|1.0|2.81|23.0|-8.11|78.25|1.23|0.0|0.0|95.2|3.0|25.0|4.0|-6.3|323.35|0.0|2.95|-4.08|8.340000000000001e-05|27.0|0.0|7.85e-09|2.54e-06|4.1692|-1043.536121|561.04|297.38|275.45|443.88|0.4988899999999999|0.5492100000000001|0.0071|-0.23973|-1043.472984|35.0|7.4559|7.4559
40_a47|1|0.0|6.823286122000001|0|1.420389717|-0.246203395|-0.004181351|4.727387819|3|0.041396825|-0.056839794|-0.179798097|0.002212256|10.98214138|0.056362705|1|-0.130213023|-0.147591116|3|0.836942961|0.018609507|0.090270598|0.900790582|0.812233678|-0.060416547|-0.083237511|0.237173658|0.02047837|-44.90375373|11.04737121|-24.22401965|5.959674083|-1.082087641|60.97203959|-14.59371996|43.64000551|438.171933|-583.7487984|868.5333132000001|-7.872806386000001|0.426343267|7.042383142|0.843174422|229.9974239|-314.91225539999994|25.43981292|0.029785575|-79.47051169|388.178924|16.06828586|0.0|1.0|1.0|3.07|21.0|-7.08|68.52|1.52|0.0|0.0|94.28|3.0|25.0|5.0|-6.78|334.35|1.0|2.72|-3.72|0.000192|0.0643|0.0|8.339999999999999e-08|2.79e-05|3.7236|-1123.144637|571.5|332.97|308.6|444.47|0.67615|0.68492|0.2612|-0.20317|-1123.049869|4.0|8.4|8.4
12ad_a36|0|0.0|7.412764017000001|2|1.297042846|-0.040810025|-0.01083262|5.351858133|2|0.040787037|0.046496301|-0.649957196|-0.001148437|10.95445455|0.010723827|1|0.077659878|-0.136151085|1|0.832674224|0.1563642469999999|0.018207862|0.8846605|0.760267769|-0.082404548|-0.107772644|0.423689705|0.030769062|-76.30379737|21.78471426|-54.02363038|15.4237324|-2.047680239|96.81391944|-25.88878839|80.12771975|538.2749789|-1449.77215|2474.175727|-18.32944602|0.343592539|8.770308295|0.912420081|243.2659577|-1026.448977|39.44011905|0.028968808|-221.4751857|735.3783268|20.51012207|1.0|0.0|2.0|4.9|17.0|-6.62|95.5|1.89|1.0|0.0|135.03|7.0|33.0|6.0|-7.18|439.47|0.0|1.76|-4.08|8.36e-05|0.0367|0.0|2.42e-07|0.000106|3.8512|-1460.794632|737.53|321.93|216.26|588.2|0.27316|0.67215|0.2532|-0.21044|-1460.610659|17.0|7.7696|7.7696
14a_a5|0|0.0|6.605297921|1|1.226142247|-0.056730193|-0.0053665219999999|4.59511985|3|0.027375887|-0.132625457|-0.316624785|0.002956745|10.9488747|0.024793388|1|-0.213526163|-0.010147323|2|0.79661948|0.144729708|0.047169811|0.847379958|0.7909255559999999|-0.080875277|-0.078681402|0.4398855029999999|0.0173669719999999|-53.20786056|11.74431806|-35.98151967|7.942029745|-1.494946644|69.71575554|-18.38089729|66.43577392|534.8590069|-1010.949351|1315.573182|-12.42997952|0.370216665|8.424031251|0.88709518|250.3569601|-683.6488737000001|29.18606491|0.024411136|-175.53051609999997|723.0631751|16.50789498|0.0|1.0|2.0|3.24|23.0|-8.84|92.79|1.37|1.0|0.0|123.0|6.0|32.0|5.0|-7.08|425.48|0.0|3.05|-4.22|6.02e-05|0.0256|0.0|1.45e-09|6.16e-07|4.1501|-1390.546425|692.8|298.75|298.75|508.64|0.65789|0.65789|0.5853|-0.2183699999999999|-1390.352729|112.0|6.9508|6.9508
