molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|nARing|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC1i|MATS1c|GATS1are|BIC2|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|GeomShapeIndex|GRAV|PPSA1|WNSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
8b_a50|0.0|1|1|3.1324050960000003|0.0|1|2.021915391|-0.0045301379999999|5.777652323|1|-0.096039086|1.98971238|0.006841944|10.945024|-0.0180233089999999|2|0.007057361|-0.116174481|-0.332085641|0.753629415|0.809463375|-0.031953774|0.71043578|1|-0.072629787|-0.078068703|0.021513107|-34.79187329|-37.39727879|10.30543157|131.417573|74.08248511|-0.030360051|-17.91443197|4.93661461|0.0|0.6717097959999999|-16.66636363|49.02840043|-14.54338619|45.09730487|0.428882006|2143.807599|404.9478761|1401.458274|-6.966723542|0.75095166|4446.001554|157.2609748|-250.8020475|339.5806858|11.63112165|1.0|1.0|0.0|1.0|1.0|1.69|20.0|3.14|1.79|0.0|0.0|89.78|0.0|2.0|-3.44|23.0|0.0|2.51|-3.81|108.0|46.0|2.55|1.16e-06|0.000347|-0.02903|-967.3527447|296.58|273.96|0.5533|-967.212701|121.0|-0.1724099999999999|3.8213|-0.20144|-967.258772|5.8205|7.1675|7.1675
22_a10|0.0|0|0|0.0|0.0|1|2.113627059|-0.005035102|5.4161004020000005|2|-0.026750502|1.880539113|0.008350227|10.92966136|-0.020475007|1|0.008903905|-0.208132084|-0.356699217|0.670763832|0.747363443|-0.033474297|0.646474494|1|-0.053881447|-0.0649866779999999|0.016720696|-41.96631248|-50.61577509|13.023146|75.58376652|101.3847763|-0.022372463|-39.42279832|10.14325785|60.10354816|0.564323334|-32.68604442|71.13124588|-17.4251029|54.98945848|0.422182297|3241.833491|677.4790907|2668.5420940000004|-13.57178303|0.730649641|7414.102179|339.3328129|-827.8787647|916.8601445|20.51547079|1.0|1.0|1.0|1.0|0.0|4.14|27.0|4.64|2.8|2.0|0.0|139.53|0.0|1.0|-5.34|36.0|0.0|4.26|-5.53|0.00217|0.0014|4.1|4.27e-10|2.03e-07|-0.05712|-1544.237634|321.89|256.95|0.4483899999999999|-1543.893507|0.1922|-0.16095|4.8409|-0.2180699999999999|-1543.959333|6.5841|5.9586|5.9586
18c_a22|0.0|0|0|0.0|0.0|0|1.804590026|-0.003749104|4.727387819|2|-0.044828537|1.642882533|0.005449965|10.31286086|0.006275578|1|0.005597023|-0.143402172|-0.305378181|0.7290394929999999|0.7669483559999999|0.010828071|0.6922232890000001|1|-0.057956428|-0.076388478|0.019843706|-40.094865000000006|-52.84635017|13.72808419|30.63947336|47.68404831|-0.028825841|-36.55965924|9.49723261|15.22791009|0.682690024|-27.73804808|67.73280290000001|-19.94201893|53.82294919|0.4777430589999999|3090.601885|644.1264387|2574.178324|-13.79609783|0.914766316|7101.057047|219.5183688|-731.1931848999999|779.8043336000001|14.88645273|1.0|1.0|1.0|1.0|1.0|3.3|27.0|5.36|1.47|1.0|1.0|136.36|0.0|1.0|-5.8|34.0|0.0|3.72|-5.1|0.000739|0.0036799999999999|3.5|3.4299999999999995e-10|1.58e-07|-0.07207|-1783.562578|333.1|219.25|0.4609|-1783.277296|0.0817|-0.15158|1.2938|-0.22365|-1783.340519|1.0733|7585.0|7585.0
19e_a38|0.0|1|0|3.376977671|0.0|2|0.0|-0.007550899|5.351858133|2|0.021678225|0.0|-0.001197042|10.94917392|-0.038386106|1|0.000347207|-0.191751024|-0.436305701|0.723755855|0.839953955|-0.064035403|0.700181525|0|-0.083623427|-0.10214405|0.02118651|-56.34606212|-68.82539051|14.27562164|118.734325|150.553721|-0.03783113|-46.37503972|9.619015829|16.39385667|0.749190974|-37.96637911|82.37885703|-25.49088538|70.62168376|0.4655978389999999|2920.436229|523.2534216|3426.997928|-17.17594064|0.871249918|6531.762734|168.99691289999998|-927.5007945|696.3887025|13.55346651|1.0|0.0|1.0|1.0|3.0|3.08|17.0|4.03|2.75|2.0|0.0|135.78|0.0|1.0|-4.94|32.0|0.0|3.3|-4.72|0.0049|0.00807|3.55|5.27e-08|2.25e-05|-0.05139|-1409.582478|321.31|236.96|0.41961|-1409.315831|0.3738|-0.15584|5.8426|-0.20723|-1409.37733|8.0952|8.0083|8.0083
7d_a10|0.0|0|0|0.0|0.0|1|2.087763133|-0.00179944|5.4161004020000005|2|-0.042667459|1.591760572|0.00870171|10.929819300000002|-0.0325418129999999|1|0.008513576|-0.089622042|-0.2018053139999999|0.531023495|0.809056885|-0.051603612|0.525816226|1|-0.059327943|-0.070901708|0.010495008|-31.47566249|-37.61597161|5.567989142999999|12.32220006|84.32774259|-0.024733154|-19.95666068|2.9540236560000004|89.87999909999999|0.729585423|-16.69900016|45.08492005|-13.12185056|37.04365163|0.484115691|2348.343588|446.2091497|1597.531619|-6.961625817000001|0.938419104|5174.981962|143.4649092|-299.34991010000005|460.1866123|7.468948447000001|1.0|1.0|1.0|1.0|0.0|3.21|21.0|4.92|3.04|1.0|0.0|100.04|0.0|1.0|-4.22|26.0|0.0|3.95|-4.72|0.0206|0.00654|3.62|1.46e-08|5.04e-06|-0.05634|-1129.198363|319.09|212.18|0.32059|-1129.003694|0.0941|-0.1633099999999999|3.0178|-0.21965|-1129.0552810000002|3.4695|6.0325|6.0325
17_a20|0.0|1|0|3.445659565|0.0|0|0.0|-0.005457467|4.727387819|3|0.065447136|1.652760156|-0.000495713|10.94884838|-0.072863159|1|0.000922796|-0.202695123|-0.456415963|0.760575852|0.7494736590000001|-0.127696675|0.71987165|1|-0.063665681|-0.081404237|0.015032258|-41.75129828|-53.38406095|9.857999796|66.47074027|57.67438055|-0.0315649079999999|-35.00871763|6.4647747870000005|10.50834496|0.75430388|-27.38007162|64.39681425|-20.699942|51.60929807|0.455285305|2761.976599|598.1153253|2210.790304|-13.57480888|0.83582343|6012.640572|161.12498630000002|-665.1656349|637.7803874|11.012753300000002|0.0|1.0|1.0|1.0|1.0|2.83|27.0|5.8|1.45|2.0|0.0|119.48|0.0|0.0|-5.36|31.0|0.0|3.74|-5.08|0.0017699999999999|0.00336|3.75|7.19e-11|2.9e-08|-0.0706799999999999|-1291.949041|365.45|365.45|0.69839|-1291.692325|0.2977|-0.14021|3.9703|-0.21089|-1291.752049|5.3075|5.6478|5.6478
12ab_a30|0.0|0|0|0.0|0.0|2|0.0|-0.008528077|5.351858133|2|0.018023992|0.0|0.003529389|10.31162784|0.01563558|1|0.005111479|-0.207153446|-0.384942092|0.8397577820000001|0.809127478|0.026596859|0.794193541|0|-0.082740301|-0.1008879709999999|0.031588146|-58.23149599999999|-71.0035788|22.23130678|119.79740259999998|140.93076580000002|-0.031859359|-49.97135112|15.64609074|0.0|0.603952976|-40.9825333|92.49334877|-22.42218278|80.46280277|0.461207954|3118.431712|562.8556061|2618.234172|-15.78042667|0.856003642|6918.884105|278.7324985|-899.4843201|792.3440337000001|21.48976996|1.0|0.0|1.0|1.0|1.0|0.0|17.0|3.94|2.2|2.0|0.0|140.26|0.0|1.0|-5.61|33.0|0.0|2.52|-5.0|0.00113|0.00456|3.81|1.47e-07|6.720000000000001e-05|-49.0|-1804.824495|355.06|258.2|0.46561|-1804.523449|0.1511|-0.14772|6.9089|-0.19672|-1804.589076|7.4968|7.7825|7.7825
3n_a32|0.0|1|1|3.616639267|0.0|1|0.0|-0.00615216|5.733341277|1|-0.056907012|2.22272854|0.000609539|10.3110027|-0.0711168609999999|3|0.002379137|-0.153506065|-0.435658951|0.810658423|0.816774665|-0.121627423|0.762657782|1|-0.074507943|-0.092745182|0.01889769|-42.83673428|-53.32184118|10.86481886|121.6040686|91.96452611|-0.027401986|-30.65624207|6.246493173999999|0.0|0.648933114|-24.62805609|65.41881458|-15.75418035|53.70155314|0.456693072|2526.071154|482.963897|2426.73803|-9.057526067|0.840580248|5553.014016|201.8383309|-398.5311469|522.1674161999999|12.0969734|1.0|0.0|1.0|1.0|1.0|3.29|19.0|6.71|1.58|2.0|0.0|106.44|0.0|1.0|-5.96|26.0|0.0|4.07|-4.91|0.000424|0.0047|3.74|1.1e-07|4.19e-05|-0.05535|-1825.378576|349.65|349.65|0.7028399999999999|-1825.163542|0.2839|-0.1472099999999999|3.5849|-0.20256|-1825.218291|6.2667|7.6778|7.6778
8a_a8|0.0|1|0|3.150966553|0.0|1|1.4114120369999998|-0.014658222|5.4161004020000005|1|0.027531877|0.0|-0.0075336219999999|10.94671414|-0.0298924089999999|1|-0.005306541|0.089375589|-0.5028388229999999|0.76592324|0.762577159|-0.048064085|0.7318727540000001|0|-0.131795179|-0.118763303|0.034374791|-78.93428863|-71.12928513|20.58762475|170.9592896|269.0155755|-0.049054408|-42.60049244|12.33026525|84.91322996|0.76420633|-47.27503672|86.57328508|-29.37948733|99.52191337|0.481294455|2802.374154|329.9007832|1746.6927010000002|-17.59585557|0.927876056|6193.891189|141.2206861|-809.4093564|529.053307|15.44399996|0.0|0.0|1.0|0.0|2.0|2.64|23.0|3.13|1.9|1.0|0.0|109.21|0.0|1.0|-4.4|30.0|0.0|2.56|-4.14|16.0|0.0292|2.4|1.74e-07|6.96e-05|-0.06922|-1367.776863|399.45|269.43|0.4927399999999999|-1367.539526|0.1729|-0.13015|5.4201|-0.19937|-1367.595683|6.8427|4.9454|4.9454
5b_a50|0.0|0|1|0.0|0.0|1|4.190114953|-0.00141071|5.82008293|1|-0.052494624|2.473508677|0.012641727|10.9325725|-0.113846154|2|0.012290091|-0.175158017|-0.140506919|0.693611382|0.791163321|-0.1866330389999999|0.6642694929999999|1|-0.041157676|-0.061164973|0.012204641|-20.90908698|-31.07327358|6.200250541|6.656963127999999|21.02890062|-0.02140774|-15.78596849|3.149876031|60.5565203|0.5887490470000001|-10.62231784|42.76068675|-10.87564575|27.10933752|0.4462435279999999|2183.545404|486.9950914|1452.442728|-5.525088972000001|0.8058479690000001|4577.809819|208.925351|-221.0035589|409.0289917|11.68741316|1.0|1.0|0.0|1.0|0.0|2.91|20.0|3.15|2.4|0.0|0.0|96.89|0.0|2.0|-3.48|24.0|0.0|3.11|-4.19|105.0|0.0202|3.06|1.37e-06|0.0004269999999999|-0.0256899999999999|-990.6114185|308.25|220.09|0.4270899999999999|-990.43875|0.1094|-0.16683|4.4181|-0.19252|-990.487545|6.1284|4.9126|4.9126
12f_a30|0.0|0|0|0.0|-4.734662095|2|0.0|-0.015345198|5.351858133|2|0.1468972409999999|0.0|-0.00695299|10.31162828|-0.046588557|1|-0.004395528|-0.226973911|-0.6394697460000001|0.613786308|0.8246767140000001|-0.071123509|0.593245722|0|-0.090450992|-0.108935062|0.01570263|-63.81176255|-76.85198573|11.07796031|101.2862703|115.8783181|-0.0452183279999999|-54.21787616|7.815328055|1.45550709|0.815175332|-45.01820228|89.21786458|-31.90082427|74.88972286|0.472521727|3305.792133|589.6060704|2712.844784|-22.5055335|0.8958126809999999|7634.176316|130.3909181|-1192.793275|696.6414817000001|12.36587885|1.0|0.0|1.0|0.0|1.0|0.0|17.0|4.43|2.82|2.0|0.0|133.96|0.0|1.0|-6.7|34.0|0.0|3.42|-5.92|9.63e-05|0.000579|5.05|6.61e-08|3.19e-05|-0.05464|-1988.032639|351.25|245.09|0.32483|-1987.782125|0.1596|-0.14958|3.6633|-0.20422|-1987.848015|4.6865|7.7144|7.7144
1a_a18 (SB-431542)|0.0|1|0|3.3674017380000003|0.0|1|0.0|-0.015636898|5.351858133|1|0.1008839219999999|0.0|-0.011639964|10.94959842|-0.0492229479999999|1|-0.008385698|-0.033765606|-0.567791164|0.838928085|0.7462411859999999|-0.083341531|0.795744863|0|-0.126408788|-0.122555709|0.033020439|-74.98172333|-72.69619778|19.58668728|160.410387|240.8019609|-0.0462988229999999|-43.12110169|11.61820782|105.3125675|0.7531996609999999|-44.47680367|87.15852628|-27.46300805|94.56841061|0.472443977|2678.82389|352.3666367|1890.195809|-16.29019397|0.895533283|5748.422847|146.3942108|-733.0587287000001|513.4628663999999|14.4623285|1.0|1.0|1.0|1.0|2.0|2.35|23.0|4.04|1.54|1.0|0.0|106.85|0.0|1.0|-4.52|29.0|0.0|2.85|-4.25|0.0116|0.0218|2.7|2.03e-08|7.81e-06|-0.05971|-1292.588031|376.27|324.5|0.55409|-1292.358966|0.3347|-0.13329|5.9926|-193.0|-1292.414518|8.8609|6.9031|6.9031
7f_a10|0.0|0|0|0.0|-4.8022906380000006|1|1.924772416|-0.011104817|5.4161004020000005|2|-0.104120245|0.740070757|0.00189949|10.92948443|-0.0971900919999999|1|0.0030999659999999|-0.172751862|-0.5846516820000001|0.5371733989999999|0.796084921|-0.137271684|0.5209683970000001|1|-0.064238302|-0.095196098|0.00797443|-35.78096407|-53.02456669|4.441786155|15.96885516|38.0022453|-0.03645808|-29.53487321|2.474090768|0.3440879|0.8217865520000001|-19.93012491|60.16185231|-20.30728086|40.22275023|0.402568457|2803.359424|519.0013298|2375.702381|-11.31122804|0.6738319429999999|7070.755931000001|99.26552746|-531.6277179|527.8079877|7.137285626000001|1.0|0.0|1.0|1.0|0.0|2.97|21.0|5.07|2.64|2.0|0.0|106.77|0.0|1.0|-5.54|30.0|1.0|4.39|-5.6|0.00119|0.00103|4.7|7.38e-09|3.03e-06|-0.0613|-1442.216293|341.96|214.67|0.34467|-1442.001311|0.0191|-0.15627|2.2631|-0.2175699999999999|-1442.058773|3.2524|6.8508|6.8508
11_a15|0.0|0|0|0.0|0.0|1|0.0|-0.0064953419999999|0.0|3|-0.036023137|0.0|0.001806571|10.95979791|0.023543401|0|0.003766915|-0.272482143|-0.363940085|0.843715005|0.718800243|0.0432314409999999|0.796300317|0|-0.064429158|-0.0974577669999999|0.018519054|-44.15161868|-66.78526188|12.69062406|143.8088883|72.27026771|-0.033606127|-45.76619542|8.696553172|0.0|0.739315684|-30.25595097|79.1792768|-23.02940065|56.84224275|0.470042906|3022.859488|613.0036107000001|2565.707165|-15.7814467|0.8869452090000001|7002.915718000001|178.640152|-915.3239085|830.7967967000001|12.39401492|1.0|1.0|1.0|0.0|1.0|4.25|24.0|4.33|2.52|2.0|0.0|138.24|0.0|1.0|-6.32|34.0|1.0|4.62|-6.1|0.000214|0.000357|5.32|1.27e-09|5.7e-07|-0.03877|-1450.740771|418.94|263.2|0.58935|-1450.39211|0.0011|-0.12134|812.0|-0.16011|-1450.457814|1.3581|6.1314|6.1314
14t_a23|0.0|0|1|0.0|0.0|0|3.410065804|-0.005383494|5.351858133|2|0.073534004|0.758345646|0.01269616|10.31321779|-0.093434862|2|0.01180744|-0.136106024|-0.4515027279999999|0.725800261|0.7629258809999999|-0.152771194|0.6906097959999999|1|-0.0553915009999999|-0.079253435|0.017433037|-36.09926385|-51.65035498|11.36130649|36.6149406|51.51331913|-0.033286443|-33.66111722|7.404291213|42.20767549|0.799945841|-23.52629623|61.0040156|-21.69314909|47.46057034|0.465981891|2878.4071670000003|600.1979272000001|2286.063655|-14.13766923|0.872595673|6523.656379|130.3775455|-706.8834616|666.0036144999999|9.353660614|0.0|0.0|1.0|1.0|1.0|3.49|26.0|3.88|3.24|2.0|1.0|125.25|0.0|1.0|-5.85|31.0|0.0|3.78|-5.25|0.000608|0.0023899999999999|3.94|1.65e-08|7.03e-06|-0.06666|-1669.240512|386.72|311.09|0.5824199999999999|-1668.980578|0.0003|-0.15625|5.8672|-0.22291|-1669.040656|8.3062|8.3979|8.3979
8a_a50|0.0|1|1|3.139870661|0.0|1|2.03117465|-0.00439531|5.777652323|1|-0.0224366579999999|1.99158738|0.007671336|10.94501357|-0.058014797|2|0.007801731|-0.11385159|-0.352654037|0.75162266|0.804535572|-0.095292123|0.7135713840000001|1|-0.069208148|-0.08230347|0.018809422|-34.88425666|-41.48493288|9.480859015|133.8183888|70.12485884|-0.031655181|-20.91041439|4.778811898|0.0|0.751415713|-17.58335405|50.06249379|-15.95574341|44.36511568|0.46183401|2206.356773|433.9235497|1503.563342|-8.042467074|0.858162757|4638.284496|125.2985144|-313.6562159|388.171611|8.577560914|1.0|1.0|0.0|1.0|1.0|2.01|20.0|3.63|2.02|0.0|0.0|94.75|0.0|1.0|-3.86|24.0|0.0|2.87|-4.13|0.0433|0.0234|2.95|4.82e-07|0.000151|-0.0280699999999999|-1006.671867|297.06|220.53|0.3462199999999999|-1006.508913|0.1217|-0.17244|3.5509|-0.20051|-1006.557694|5.5319|7.3279|7.3279
13c_a5|0.0|1|0|2.944180713|0.0|1|0.0|-0.005082338|4.59511985|3|-0.010689086|0.0|0.005288472|10.94530327|-0.018055556|1|0.006110714|-0.150963534|-0.324868153|0.705487111|0.770478689|-0.033833834|0.6775573359999999|0|-0.077308234|-0.076591149|0.023143526|-50.97293525|-50.50012762|15.25960958|158.67712230000004|131.7396496|-0.025039414|-33.29709668|10.06137448|51.93687546|0.551328235|-33.60884086|70.46156718|-16.50965711|66.23254483|0.46617977|2793.480751|527.6071331999999|1235.709541|-10.8855893|0.873289814|5989.714507|295.8302846|-566.0506435|656.208474|19.96143955|0.0|1.0|1.0|1.0|1.0|2.58|23.0|4.23|1.16|1.0|0.0|120.88|0.0|1.0|-3.55|31.0|0.0|2.68|-3.96|0.1169999999999999|0.0446|2.15|8.170000000000001e-09|3.36e-06|-0.05615|-1351.274441|294.18|263.46|0.41594|-1351.008469|0.1666|-0.17324|2.3276|-0.22939|-1351.067237|2.9732|6.9101|6.9101
12h_a30|0.0|0|0|0.0|0.0|2|0.0|-0.00737961|5.351858133|2|-0.074988669|0.0|0.001139238|10.31162898|-0.072247675|1|0.002064369|-0.120380857|-0.4708582289999999|0.669561738|0.831176513|-0.1240820219999999|0.64876559|0|-0.083127678|-0.09907575|0.017389133|-52.88851758|-63.03519645|11.06352871|89.66095835|150.42542849999998|-0.038417127|-40.10503079|7.038974807000001|0.0|0.7979748729999999|-33.64938551|73.14241438|-24.44221903|63.95204629|0.468446216|2848.98238|485.8069155|2268.811589|-15.55093031|0.881277172|6252.192213|128.5349203|-761.9955851|618.6004214|10.10721793|1.0|0.0|1.0|0.0|1.0|0.0|17.0|4.25|3.2|2.0|0.0|127.24|0.0|1.0|-5.39|30.0|0.0|2.92|-5.01|0.00171|0.00405|3.97|1.26e-07|5.260000000000001e-05|-0.05347|-1675.011389|353.22|246.54|-0.26697|-1674.777786|155.0|-0.14889|2.9684|-0.2023599999999999|-1674.838376|3.4138|8065.0|8065.0
6g_a40|0.0|0|0|0.0|0.0|2|1.628664494|-0.022381557|6.401917197|0|-0.120745388|0.607999575|-0.019683422|10.30179936|-0.251161616|2|-0.018182514|0.05728593|-0.588058458|0.8316888240000001|0.832499949|-0.340429901|0.808096413|1|-0.164941808|-0.156296046|0.017750905|-107.2113398|-101.5916383|11.53799852|328.78166810000005|256.5226419|-0.059045173|-66.03405036|7.499640603|47.36081569|0.824204189|-69.68682788|114.7475987|-38.37906336|118.7493383|0.425569146|3142.74733|393.4722933000001|3198.69909|-24.9461968|0.740853565|7822.892656|114.2663866|-1122.578856|590.1686672000001|13.1559604|0.0|0.0|1.0|1.0|3.0|2.28|14.0|3.43|0.59|1.0|2.0|124.18|1.0|3.0|-7.22|31.0|1.0|2.37|-4.71|2.87e-05|0.00917|3.06|0.0013599999999999|0.6459999999999999|-0.08622|-2522.023752|440.68|373.48|0.58454|-2521.8114530000003|0.1307|-0.11857|6.7231|-0.20479|-2521.87499|8.9454|7.3279|7.3279
3d_a32|0.0|1|1|3.503398526|0.0|0|0.0|-0.006420365|5.733341277|0|-0.0620110029999999|2.230648962|0.000655875|10.31100276|-0.0602430179999999|3|0.002004382|-0.1395294259999999|-0.539652902|0.8315372|0.8444218509999999|-0.100251236|0.77923808|1|-0.06869526|-0.093187219|0.014419776|-37.19367587|-50.45435743|7.807299836|62.43434632|58.01666174|-0.02867299|-27.31750365|4.22710649|0.0|0.720540286|-20.13777259|59.15151032|-15.52441767|45.000975700000005|0.427813496|2213.978384|483.4133562|1855.167124|-8.405385739|0.747681906|4752.534658|151.30787800000002|-327.8100438|421.3548777|8.697152881000001|1.0|1.0|1.0|1.0|1.0|3.11|19.0|6.97|1.94|1.0|0.0|97.86|0.0|1.0|-6.55|23.0|0.0|4.32|-5.13|9.58e-05|0.00251|4.5|5.13e-08|1.75e-05|-0.05482|-1672.758552|353.18|353.18|0.7035100000000001|-1672.585902|0.5031|-0.14189|3.2094|-0.19671|-1672.638515|5.1728|8.0915|8.0915
12m_a36|0.0|1|0|3.40403699|0.0|2|0.0|-0.011502861|5.351858133|2|0.14264424|0.0|-0.006653538|10.95440733|-0.038386106|1|-0.004569485|-0.090926893|-0.52644768|0.892815402|0.825587924|-0.064035403|0.849217847|0|-0.10031651|-0.121074678|0.022725561|-67.27772044|-81.19927925|15.24099981|42.78660249|193.174369|-0.04260035|-54.45666327|10.22144534|107.233999|0.7471181240000001|-45.120107|96.11918789|-28.57011677|82.51872026|0.465323422|2925.315028|477.48014630000006|2637.948424|-19.16067782|0.8702895190000001|6434.374756|169.596372|-1034.676602|689.2886595|14.91990864|0.0|0.0|0.0|0.0|3.0|0.0|17.0|1.92|1.28|1.0|0.0|131.85|0.0|1.0|-4.1|32.0|0.0|1.26|-3.8|0.0338|0.0676|2.11|7.19e-07|0.000305|-0.05114|-1401.654499|320.72|320.72|0.69382|-1401.385923|0.4718|-0.15879|6.5789|-0.20993|-1401.446557|9.1003|7.5229|7.5229
11_a27|0.0|1|0|2.680511093|0.0|2|0.0|-0.0067474069999999|5.4161004020000005|2|-0.080272515|1.3706083080000002|0.004538653|10.93910312|-0.027287578|0|0.005111147|-0.067428705|-0.488734846|0.734834532|0.814843016|-0.043616687|0.7146215429999999|1|-0.079921166|-0.094820973|0.016171515|-42.27430065|-50.15555389|8.553922917000001|143.3238715|124.5410133|-0.034296948|-26.52978026|4.524597532|72.60399149|0.8088958709999999|-22.36099135|56.8702158|-18.14137056|50.82822357|0.4528656239999999|2339.465471|404.4089873|1646.903525|-9.595877966|0.82770457|5186.240841|101.0845293|-451.0062644|504.209846|6.714661907000001|1.0|0.0|0.0|0.0|1.0|0.0|16.0|2.72|3.06|0.0|0.0|106.33|0.0|1.0|-3.68|26.0|0.0|2.04|-4.02|0.0716|0.0326|2.73|8.2e-07|0.000283|-0.05985|-1122.456105|499.21|370.92|0.6125|-1122.190727|0.0793|-0.1022|3.1278|-0.16205|-1122.242519|4.2894|8301.0|8301.0
20_a47|0.0|0|1|0.0|0.0|0|1.1934608|-0.011237762|4.727387819|2|0.031814023|1.010373001|-0.009220816|10.95058273|0.071506228|1|-0.006342241|-0.297094867|-0.5332051720000001|0.61847122|0.7962508290000001|0.113432542|0.59534794|1|-0.083811055|-0.092005493|0.023587109|-45.68149289|-50.14789824|12.85623208|43.63174229999999|169.6050003|-0.032859105|-27.33327788|7.00733184|49.00609086|0.595234209|-24.89884887|69.09296541|-17.90996366|58.53772498|0.4642647929999999|2630.63609|375.4483088|1219.306754|-9.761884958|0.86659377|5896.060936|220.6189341|-409.9991682|428.5826478|18.94506718|0.0|1.0|1.0|1.0|2.0|2.96|21.0|2.56|2.75|1.0|0.0|99.68|0.0|1.0|-4.06|28.0|0.0|3.09|-4.08|0.0332|0.0316|2.63|4.89e-08|1.86e-05|-0.06357|-1335.742176|311.45|311.45|0.68219|-1335.566785|0.2807|-0.16377|3.1747|-0.22734|-1335.620783|4.3277|8.6|8.6
12j_a36|0.0|1|0|3.502198129|0.0|2|0.0|-0.007086381|5.351858133|2|0.091496219|0.0|0.00285431|10.33556498|-0.051080247|1|0.003710345|-0.133106642|-0.436310965|0.906423012|0.820041835|-0.089459459|0.855081905|0|-0.069970795|-0.105480639|0.018160631|-46.2113679|-69.66341599|11.99396966|26.39145693|97.35760604|-0.037113558|-46.00836307|7.921272637|2.098786266|0.7758129420000001|-30.5197407|80.59149538|-24.51120192|58.20533756|0.457280037|2881.20453|563.0803357000001|2536.987511|-16.18812775|0.8425708820000001|6352.018345|148.06163930000002|-874.1588982999999|725.9470896|10.92807939|1.0|0.0|1.0|1.0|2.0|0.0|17.0|3.33|2.51|1.0|0.0|135.47|0.0|1.0|-4.85|31.0|0.0|2.33|-4.51|0.0061|0.0132|3.19|8.95e-08|3.83e-05|-0.05098|-1670.448063|327.94|238.1|0.37116|-1670.184251|98.0|-0.15495|6.4451|-0.20593|-1670.245584|8.5953|8.0|8.0
4_a38 (LY-2157299)|0.0|0|0|0.0|0.0|1|2.0959524330000003|-0.00638266|5.4161004020000005|2|-0.0501467259999999|1.721297609|0.002865697|10.9277672|-0.020954339|1|0.003107816|0.0481706809999999|-0.463575124|0.702976795|0.8099394329999999|-0.032369326|0.6848692759999999|1|-0.092570349|-0.089446059|0.01243241|-52.90108631|-51.11565158|7.104736984|260.7739337|140.40206619999998|-0.03235283|-29.21101111|4.060137052|71.22674185|0.7861170609999999|-30.23133173|58.99645489|-18.48863993|60.00582329|0.487041509|2501.945802|431.0669496|1686.693134|-10.56568487|0.949475478|5566.495502000001|122.2274724|-496.5871888|542.7276591|7.880803302999999|0.0|1.0|1.0|1.0|1.0|2.6|21.0|3.69|1.84|1.0|0.0|108.18|0.0|1.0|-3.85|28.0|0.0|2.81|-3.99|52.0|0.0375|2.39|7.45e-08|2.75e-05|-0.06|-1198.683473|327.69|266.68|0.4|-1198.442536|0.06|-0.16|5.9043|-0.22|-1198.49738|7.6529|7.1586|7.1586
12a_a50|0.0|0|1|0.0|0.0|1|4.075037557|-0.002936355|5.82008293|1|-0.111689174|2.112397566|0.01164808|10.94501645|-0.122912558|2|0.011790103|-0.291865836|-0.247407423|0.699597776|0.795582575|-0.2018898489999999|0.660148928|1|-0.05075501|-0.0663902|0.021013336|-25.57033815|-33.44733598|10.58650394|7.457998037999999|48.30443297|-0.02383238|-16.85074424|5.333473207|69.83817338|0.575218972|-12.88231829|47.2792242|-12.00673599|36.15684209|0.469674946|2223.666558|455.4948605000001|1462.827156|-6.048985111|0.885635975|4665.239724|214.004382|-235.9104193|388.171611|13.83188822|1.0|1.0|0.0|1.0|0.0|2.21|20.0|2.59|2.02|0.0|0.0|94.69|0.0|2.0|-3.16|24.0|0.0|2.55|-3.84|215.0|45.0|2.5|3.22e-06|0.00101|-0.03366|-1006.659456|304.01|304.01|0.65267|-1006.498352|0.1807|-0.16806|5.7662|-0.20172|-1006.546706|7.9123|7.1249|7.1249
