molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA5|PPSA3|RPSA|TPSA_x|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GeomDiameter|FPSA5|DPSA1|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
12p_a30|0.0|0|0.0|0.0|0|2|2|0.604984421|0.0|0.038440292|-0.0063403159999999|-0.031328052|-0.062956958|0.0|0.005613018|10.31162861|1|1|0.005965451|-0.053644471|-0.09353607|1|0.8414737059999999|-0.051402518|-0.2210072669999999|0.8371763179999999|0.7991060659999999|0.843381594|-0.074356395|-0.094870978|0.371591982|-60.65858419|9.659715461|0.156618406|100.1386407|6.176226649|0.0|0.8199554720000001|-1.897419563|68.98315679|-23.33022469|2783.628159|539.2411292|-14.91687369|0.180044528|7.392482526|13.94763694|0.0130197619999999|-409.146112|8.3245726|0.0|1.0|1.0|0.0|1.0|-7.01|4.35|2.93|81.65|0.0|132.24|1.0|5.0|-5.81|0.0|0.0|1.0|2.91|-5.15|0.0009119999999999|7.05e-06|0.00291|0.0|9.75e-08|5.1922|3.4955|-1615.094336|-1615.0623480000002|685.08|1167.16|238.79|0.33929|0.68561|-1614.830085|-0.14823|4.0456|-0.19992|0.03198743|-1614.890598|4.6103|7.7721|7.7721
2_a47|0.0|0|0.0|0.0|0|0|0|1.381899691|0.0|-0.002024001|-0.008527649|-0.13117284|-0.004557357|1.454085483|-0.007479445|10.93671092|0|0|-0.006079384|-0.017113434|-0.0274111779999999|2|0.916092248|0.115527282|-0.0253134039999999|0.728066943|0.875463345|0.847324011|-0.083455669|-0.095655954|0.482748996|-47.65477123|4.240150185|0.152675989|76.06154148|2.112397382|0.958043241|0.784978115|-1.4348393119999998|55.81329383|-18.32875817|2105.761386|422.1277419|-9.131190896|0.215021885|5.308758149|9.369924133|0.016376351|-283.9460863|8.158522603|1.0|0.0|1.0|1.0|2.0|-7.82|3.7|4.75|58.04|0.0|96.54|1.0|3.0|-5.0|0.0|1.0|1.0|3.58|-5.11|0.00109|7.75e-06|0.00243|0.0|1.51e-08|3.7181|3.7181|-1010.540464|-1010.505024|536.13|902.07|333.46|0.69102|0.69102|-1010.364507|-0.15446|2.1266|-0.20731|0.03544055|-1010.412694|3.1004|6.2|6.2
13b_a30|0.0|0|0.0|0.0|0|2|2|0.604984129|0.0|0.112353041|-0.011016128|-0.118776867|-0.035340334|0.0|-0.003436924|10.31162842|1|1|-0.002215642|0.003429114|0.006103754|1|0.841060094|-0.045844862|-0.0771674659999999|0.892104517|0.802578397|0.694101802|-0.109962789|-0.113554975|0.3529073379999999|-76.67161447|12.52854078|0.305898198|206.54056530000005|8.459192992|105.341977|0.800290866|-2.271099499|88.26741491|-28.93268471|3002.926824|468.6532296|-19.53516918|0.1997091339999999|8.804739699999999|16.1428924|0.017174033|-405.5090587|11.59580043|0.0|0.0|1.0|0.0|2.0|-6.19|3.04|1.72|124.74|0.0|135.37|1.0|6.0|-7.05|0.0|0.0|0.0|1.91|-4.3|0.00427|5e-05|0.0221|0.0|6.520000000000001e-07|5.0501|3.5056|-1744.492044|-1744.446479|721.48|1210.94|245.51|0.32563|0.6862699999999999|-1744.2179010000002|-0.14879|3.8495|-0.20313|0.0455651|-1744.281763|5.3762|7.5901|7.5901
17_a12|0.0|0|0.0|0.0|0|1|1|0.610029543|0.0|0.132275232|-0.00864055|-0.058347964|-0.210594127|0.0|-0.002523977|10.31157659|1|1|-0.000651751|-0.113649923|-0.202276514|2|0.918713011|-0.043392747|-0.11976662|0.87653892|0.859088647|0.858119365|-0.069570363|-0.096209886|0.318309599|-50.13411606|5.849860887999999|0.141880635|73.93273708|3.048310481|0.0|0.786701219|-1.443148294|57.97616997|-18.34174978|2246.161353|447.1583691000001|-9.557722681|0.213298781|5.669161963|10.61752641|0.015049295|-298.7949107|7.842053909|1.0|1.0|0.0|1.0|1.0|-7.16|4.51|2.56|78.41|0.0|103.12|1.0|3.0|-6.07|0.0|1.0|1.0|3.14|-4.24|0.0103|5.7100000000000006e-05|0.0191|0.0|6.97e-08|4.4014|3.7723|-1366.804178|-1366.776169|560.09|933.62|281.69|0.39539|0.62783|-1366.638303|-0.15459|2128.0|-0.21781|0.02800938|-1366.689546|2.9806|7.7959|7.7959
12v_a36|0.0|0|3.468871488|0.0|0|2|2|1.297043692|0.0|-0.077763989|-0.008411281|-0.04314418|0.073329354|0.0|0.00127667|10.96020642|1|1|0.003077071|-0.1430106119999999|-0.239932418|1|0.8913597320000001|0.024751559|-0.041914045|0.8792981679999999|0.84179881|0.802291339|-0.078158778|-0.105200486|0.334379501|-69.20675352|17.85767346|0.197708661|130.0637965|11.74777471|0.462992841|0.6276553979999999|-1.788408258|88.07013157|-21.78731129|2846.057239|527.7920397|-14.33290989|0.372344602|8.456596706000001|15.71271745|0.02867403|-167.9576969|18.86337805|0.0|0.0|1.0|0.0|2.0|-6.69|2.77|1.89|78.43|0.0|130.24|1.0|6.0|-6.93|0.0|0.0|0.0|1.81|-4.07|0.0464|8.499999999999999e-05|35.0|0.0|2.03e-07|3.8847|3.7035|-1347.475543|-1347.442792|671.56|1150.38|319.16|0.69298|0.7016100000000001|-1347.2000369999998|-0.15185|6.1869|-0.20404|0.03275089|-1347.260743|7.9237|7.8539|7.8539
16e_a32|0.0|1|3.343660084|0.0|0|0|0|0.609420752|0.0|0.180914799|-0.0154404319999999|-0.06951854|-0.04474426|2.080236877|-0.0048042729999999|10.31100268|3|3|-0.002310082|-0.123297852|-0.219947482|0|0.804503712|0.096017785|-0.022651598|0.91471624|0.7619492790000001|0.7903051590000001|-0.087117996|-0.117338144|0.504569498|-75.36830928|15.50894749|0.209694841|134.6906051|9.961663868|39.27920316|0.702226562|-1.760072163|90.34923861|-24.05371573|2710.157931|507.6266039|-15.45011555|0.297773438|6.573687662|12.15001203|0.023323257|-259.78720209999994|14.98092934|0.0|1.0|1.0|1.0|2.0|-7.38|6.03|4.6|149.27|0.0|111.95|1.0|8.0|-6.15|1.0|0.0|1.0|3.77|-4.75|0.000107|1.7899999999999998e-05|0.0074099999999999|0.0|4.18e-08|3.6214|3.6214|-1955.993572|-1955.965644|677.82|1130.95|342.37|0.7022|0.7022|-1955.766505|-0.14991|3.2372|-0.2005|0.02792775|-1955.827194|3.9389|8.1367|8.1367
5_a47|0.0|0|0.0|0.0|0|0|0|1.304329328|0.0|0.019688132|-0.009295857|-0.188550227|0.003858593|1.284688504|-0.012670377|10.9367109|0|0|-0.011237954|-0.019811664|-0.0428873159999999|2|0.7063295709999999|0.065981732|0.0743193|0.861595935|0.675164258|0.807957755|-0.087763105|-0.1001981959999999|0.526509524|-52.90420509|5.246458665|0.192042245|101.3974575|2.770107005|0.0|0.781571204|-1.502972943|62.14504725|-20.34777119|2368.870941|426.5981263000001|-10.74353333|0.218428796|5.861037845|11.13432113|0.017501741|-297.3367046|9.240842159|1.0|0.0|1.0|1.0|2.0|-8.68|4.73|5.96|58.04|0.0|101.51|1.0|3.0|-5.19|1.0|0.0|1.0|4.29|-5.5|0.000824|3.18e-06|0.00116|0.0|2.07e-09|3.7083|3.7083|-1569.369195|-1569.333281|561.61|951.68|334.35|0.69291|0.69291|-1569.20723|-0.15419|2.9121|-0.20954|0.03591467|-1569.258939|3.8816|7.7|7.7
3b_a32|0.0|1|3.3653429710000005|0.0|0|0|0|0.609420808|0.0|0.046791596|-0.007388108|-0.064476472|-0.0411430079999999|2.21541916|-0.001282231|10.31100281|3|3|0.00020567|-0.0791178979999999|-0.151445075|0|0.833920105|0.094335058|0.167519182|0.866250192|0.7725667079999999|0.8407393809999999|-0.073068133|-0.100355499|0.2719741|-49.22963237|7.180211702|0.159260619|78.12568166|3.522270202|0.0|0.764128338|-1.103910485|56.82775081|-16.40987746|2092.213643|412.4267349|-8.049905042|0.2358716619999999|5.765940603|10.69254007|0.0154889019999999|-259.1375886|7.59811844|1.0|1.0|1.0|1.0|1.0|-6.5|6.25|4.43|110.94|0.0|88.24|1.0|2.0|-5.57|0.0|0.0|1.0|3.68|-4.65|0.0005809999999999|2.23e-05|0.00697|0.0|3.19e-07|3.5545|3.5545|-1594.121087|-1594.095192|524.46|857.0|348.81|0.70257|0.70257|-1594.0008779999998|-0.1474099999999999|3.5719|-0.20137|0.02589511|-1594.049677|5.7777|8.2366|8.2366
3j_a32|0.0|1|3.564417045|0.0|0|0|1|0.609420782|0.0|0.0053427669999999|-0.006580847|-0.017889768|-0.029763115|2.248764828|-0.000202965|10.31100276|3|3|0.001173363|-0.052818794|-0.097980957|0|0.812195122|-0.020129489|-0.084553991|0.8884057059999999|0.7557114|0.865101945|-0.070289671|-0.095013178|0.27811778|-50.46105839|7.315176208|0.134898055|71.64373163|3.885056172|0.0|0.7487739999999999|-1.140158136|58.58770587|-16.36574867|2282.569698|459.4516326|-8.691773249|0.251226|5.900829539|10.69497519|0.015301673|-264.245436|8.126647477|1.0|1.0|1.0|1.0|1.0|-6.69|6.68|4.93|110.94|0.0|95.74|1.0|3.0|-5.6|0.0|0.0|1.0|4.09|-4.8|0.0004089999999999|1.58e-05|0.00533|0.0|2.03e-07|3.4982|3.4982|-1671.507439|-1671.479105|564.55|934.19|354.42|0.7028|0.7028|-1671.351322|-0.14498|3.6238|-0.19859|0.02833407|-1671.402462|5.9266|8.0969|8.0969
12ap_a36|0.0|0|3.4417292610000003|0.0|0|2|2|1.2970441659999998|0.0|-0.06398791|-0.007719624|-0.010732275|0.066185994|0.0|-0.000143196|10.95430638|1|1|0.001194592|-0.098598933|-0.175397741|1|0.8707354620000001|-0.025198947|-0.074596774|0.893689741|0.8212311840000001|0.830587483|-0.082622504|-0.106173763|0.27547717|-69.6632787|14.26936622|0.1694125169999999|111.1558165|9.36249036|0.0|0.737851886|-1.91112774|83.16347311|-24.58703954|2843.18721|544.9693552|-16.13217554|0.262148114|8.766216204|16.37284224|0.020575639|-312.1212186|13.50019441|0.0|0.0|1.0|0.0|2.0|-6.66|2.75|1.76|92.99|0.0|128.47|1.0|5.0|-7.08|0.0|0.0|0.0|1.66|-3.95|0.0412|0.000113|0.0458|0.0|2.21e-07|4.9124|3.8801|-1325.199863|-1325.159466|691.41|1160.79|252.39|0.59563|0.6929|-1324.95298|-0.15704|7.0249|-0.21788|0.04039655|-1325.0127220000002|9.6512|7.4949|7.4949
11a_a31|0.0|0|2.856083711|0.0|0|1|1|0.610138462|0.0|-0.045290366|-0.02376325|-0.259732443|-0.087576474|0.0|-0.022093578|10.31170041|2|2|-0.017433557|-0.1068420919999999|-0.1829166189999999|0|0.861302755|0.022073976|-0.030335912|0.910334509|0.819138461|0.486754956|-0.151872243|-0.161027639|0.271818874|-81.26889906|20.91187076|0.513245044|259.0291941|10.55399384|71.03772901|0.735254945|-1.932331673|97.23036756|-28.68314085|2288.9694010000003|245.6599349|-14.47606937|0.264745055|5.791411901|10.5643234|0.031626337|-237.4612264|15.96146849|0.0|1.0|0.0|1.0|2.0|-4.65|3.93|2.94|125.57|0.0|83.12|2.0|3.0|-6.51|0.0|0.0|1.0|2.42|-3.79|0.00506|0.000161|0.0531|0.0|2.22e-05|3.8042|3.8042|-1441.452616|-1441.411622|529.63|860.74|325.92|0.69222|0.69222|-1441.327731|-0.15515|6.4691|-0.20589|0.04099365|-1441.37897|8.9667|6.7212|6.7212
18a_a25|0.0|0|0.0|0.0|1|0|0|1.194229606|1.875390684|-0.151473962|-0.0029953159999999|-0.019008377|0.062229409|2.050257213|0.007643634|10.31286118|1|1|0.007325341|-0.037072518|-0.06333068|2|0.761417363|-0.039007784|-0.035531959|0.792935475|0.7291583840000001|0.931628386|-0.055926422|-0.078181889|0.341320954|-51.83514755|6.317215793|0.068371614|45.33086513|4.188358905|0.0|0.817072039|-1.641819678|59.45091020000001|-20.53845469|2857.88027|617.676232|-13.61714122|0.182927961|7.39539242|14.59524518|0.011486699|-420.4420243|7.615762647|1.0|1.0|1.0|1.0|1.0|-9.78|5.89|5.72|87.72|1.0|133.85|1.0|6.0|-5.58|0.0|0.0|1.0|4.53|-5.77|0.000202|1.71e-06|0.000744|0.0|1.67e-10|5.4965|3.1711|-1675.274716|-1675.2501519999998|694.17|1229.09|225.57|0.2834|0.5274399999999999|-1674.982248|-0.15732|3.1313|-0.21323|0.02456497|-1675.04368|4.3839|7.0269|7.0269
12ao_a36|0.0|0|3.477902101|0.0|0|2|2|1.297043885|0.0|-0.058597382|-0.007081548|-0.065314765|0.0895536619999999|0.0|0.002782748|10.94919858|1|1|0.003724542|-0.095253274|-0.1619981409999999|1|0.90500247|0.040831815|-0.05785124|0.8800240009999999|0.856135378|0.832582759|-0.077866573|-0.1019516769999999|0.264688501|-67.45579866|11.76697353|0.167417241|110.7707502|7.785557064|0.0|0.7820981779999999|-2.039033535|78.51108393|-24.98362913|2794.663089|550.8740683|-16.53028876|0.217901822|8.769931502999999|16.33039817|0.016708791|-373.2975961|11.05528527|0.0|0.0|1.0|0.0|2.0|-7.01|3.62|2.42|69.2|0.0|133.84|1.0|6.0|-6.34|0.0|1.0|0.0|2.37|-4.55|0.0106|2.82e-05|0.0115|0.0|9.66e-08|4.6597|3.4743|-1310.361099|-1310.328652|701.9|1190.17|266.08|0.4962|0.7045|-1310.077853|-0.14207|5.4691|-0.19662|0.03244719|-1310.138396|7.447999999999999|7.5229|7.5229
8e_a46|0.0|0|0.0|0.252655541|1|1|1|1.160371308|2.161814059|-0.205882192|-0.001015139|0.000950213|-0.126773923|0.0|0.012911107|10.96411233|1|1|0.0123581919999999|-0.08488645|-0.135984209|2|0.669602597|-0.241393458|-0.024620704|0.837678812|0.668786636|0.921352352|-0.053352779|-0.065982313|0.281227001|-33.59778824|4.876083942|0.078647648|40.04689925|2.482871976|53.05984592|0.7492419109999999|-0.989734694|39.62167507|-11.72015869|1982.950764|469.146955|-5.967832774|0.2507580889999999|5.504080656|9.911785304|0.011830243|-253.8248986|6.023886838999999|1.0|0.0|1.0|1.0|0.0|-6.67|4.09|3.9|43.6|0.0|91.93|1.0|2.0|-6.02|0.0|1.0|1.0|3.21|-4.04|0.0782|9.15e-05|0.0279|0.0|2.16e-07|4.5092|4.5092|-954.9296396|-954.9056294|552.99|933.3|274.96|0.6967|0.6967|-954.743261|-0.18835|3.2194|-0.2201|0.024010215|-954.793305|3.7755|6.3915|6.3915
9o_a24|0.0|0|2.9340792330000003|0.0|0|1|1|1.294229152|0.0|-0.064667223|-0.007052095|-0.044044637|-0.087807028|0.0|0.0012214139999999|10.94506726|1|1|0.002019902|0.00177843|0.00294424|2|0.738419215|-0.0062180169999999|-0.000453155|0.846075714|0.7086274779999999|0.770273808|-0.088586421|-0.08834189|0.6253256110000001|-51.14964436|10.7072496|0.229726192|133.0106596|6.1994599720000005|44.8382925|0.668046377|-1.678495905|66.24061038|-19.05574986|2892.333138|445.9858336|-11.03321234|0.331953623|6.080741586|11.83284872|0.026064002|-194.5965258|15.09096602|0.0|1.0|1.0|1.0|2.0|-7.91|3.75|4.36|92.79|0.0|120.73|1.0|6.0|-6.83|0.0|0.0|0.0|3.01|-4.4|0.0137|3.9500000000000005e-05|0.0167|0.0|1.24e-08|5.8802|4.2643|-1388.147972|-1388.094657|611.03|1126.94|210.85|0.41688|0.65292|-1387.887227|-0.17826|4.3816|-0.22353|0.0533144|-1387.945865|5.9089|6.3507|6.3507
14b_a50|0.0|1|0.0|0.0|2|2|2|1.267593742|4.240438135|-0.092558007|-0.003935732|0.0228205129999999|-0.068176984|2.115127752|0.010215823|10.94501788|2|2|0.011249462|-0.1786649189999999|-0.280243276|1|0.74726683|0.030057537|-0.076752616|0.831689551|0.71456262|0.904076348|-0.050362464|-0.076674952|0.7031402240000001|-50.27694576|14.70317076|0.095923652|62.89861413|9.64109526|192.8987555|0.637281054|-1.533499045|64.58491917|-16.75898192|2967.872393|592.81677|-10.98912227|0.362718946|6.3538844910000005|11.45638132|0.021820402|-180.03459850000002|14.30797341|1.0|1.0|1.0|1.0|0.0|-6.86|3.72|4.81|66.99|0.0|128.39|1.0|7.0|-6.5|0.0|1.0|0.0|3.6|-4.78|0.0111|1.6800000000000002e-05|0.0074099999999999|0.0|1.3900000000000001e-07|5.2834|4.0775|-1431.068494|-1431.037684|718.64|1253.87|234.67|0.55594|0.64303|-1430.72987|-0.16874|5.3711|-0.1936|0.03081037|-1430.7933859999998|6.7927|5.1818|5.1818
7_a15|0.0|0|0.0|0.0|0|0|0|1.419941457|0.0|-0.2269896539999999|-0.010310394|-0.038088878|0.145944639|0.0|-0.0013239329999999|10.95880715|0|0|0.002150323|-0.211522056|-0.310081401|1|0.857287135|0.154068618|0.00364345|0.740089344|0.8115121240000001|0.841400327|-0.074406877|-0.110819329|0.403524276|-61.50761094|20.31436245|0.158599673|88.02694557|11.27499976|56.30310755|0.448664402|-1.2190126140000002|85.26222186|-14.70834175|2330.667514|466.9990754|-8.163512395|0.551335598|6.01738192|9.971755103|0.042799094|56.98518567|23.75461091|1.0|1.0|0.0|1.0|1.0|-7.19|3.38|4.64|61.84|0.0|99.77|1.0|7.0|-5.72|0.0|1.0|1.0|3.35|-4.49|0.00516|3.2e-05|0.0113|0.0|6.41e-08|4.4386|3.7495|-1184.385377|-1184.367098|580.73|1000.95|279.33|0.64652|0.70497|-1184.168094|-0.15605|1.1115|-0.18454|0.01827873|-1184.224637|1631.0|6644.0|6644.0
19i_a38|0.0|0|3.169368622|0.0|0|2|2|1.297043925|0.0|-0.125335237|-0.008447598|-0.115864198|0.08414367|0.0|-0.006877664|10.96052467|1|1|-0.004358975|-0.098027247|-0.250781298|1|0.653741315|-0.040954326|-0.087904124|0.892249657|0.632625562|0.747158407|-0.08347616|-0.113250303|0.4748744179999999|-69.40536597|13.83587388|0.252841593|154.953787|8.479305267|10.71501217|0.7419238420000001|-2.038505453|82.98550237|-24.98593175|2896.470706|457.89548719999993|-15.31261014|0.258076158|6.690507557999999|12.04523072|0.022159015|-296.5257022|13.5801364|1.0|1.0|1.0|1.0|3.0|-7.12|3.55|3.11|81.23|0.0|125.65|1.0|5.0|-6.81|0.0|0.0|1.0|3.04|-4.33|0.0238|4.67e-05|0.0196|0.0|7.599999999999999e-08|5.7041|3.6129|-1431.415351|-1431.384243|641.31|1101.03|217.36|0.4342|0.69267|-1431.181148|-0.14872|6.6636|-0.2052|0.03110827|-1431.239177|8.6365|7.9031|7.9031
3c_a49|0.0|0|0.0|0.0|1|1|1|1.343850149|2.108416128|0.034009672|-0.004876919|-0.016347266|-0.04696024|1.879769411|0.006218639|10.92976555|1|1|0.006470561|-0.0612829229999999|-0.101919761|2|0.666785606|0.005559828|0.0211518929999999|0.8605470759999999|0.64702083|0.7963363840000001|-0.071786669|-0.074135885|0.501887054|-42.3959176|8.477406111|0.203663616|116.4686425|4.8479546860000005|77.29181095|0.637222556|-1.186174159|54.85343388|-14.4326528|2521.794855|455.3990518|-8.253567879|0.362777444|6.567311051|12.60874968|0.021783913|-156.9462939|12.45751629|1.0|1.0|1.0|1.0|1.0|-7.54|3.63|3.87|72.7|0.0|109.43|1.0|4.0|-6.93|0.0|1.0|1.0|2.86|-3.86|0.13|0.000137|0.0505|0.0|2.89e-08|5.1584|3842.0|-1198.668772|-1198.634822|613.33|1046.53|240.36|0.32539|0.6692100000000001|-1198.430306|-0.15853|3.6122|-0.21913|0.03394942|-1198.484646|3.7789|7.0605|7.0605
20a_a10|0.0|0|0.0|0.0|1|1|1|1.343837243|2.113798134|-0.0774974029999999|-0.0034618129999999|0.049376168|-0.035536682|1.896409603|0.008214031|10.9296614|1|1|0.008297595|-0.049146504|-0.081587712|2|0.661219642|0.036092601|0.019448804|0.817646497|0.63495222|0.913681336|-0.066386563|-0.072821454|0.591835899|-47.37850712|8.860330345|0.086318664|56.1599532|5.764636687|47.01787447|0.733451892|-1.456429076|58.1398225|-18.22250274|2998.608651|594.4519837|-11.8557778|0.266548108|8.419180593|15.37476788|0.016540298|-303.7731758|10.76131538|0.0|1.0|1.0|1.0|0.0|-9.44|5.06|5.77|76.62|0.0|126.35|1.0|4.0|-5.82|0.0|0.0|1.0|4.27|-5.59|0.000888|2.56e-06|0.0011|0.0|3.61e-10|4.7841|3.8312|-1389.164302|-1389.1321289999998|696.63|1200.92|259.16|0.50193|0.6864600000000001|-1388.897416|-0.1613099999999999|2.9429|-0.2274199999999999|0.03217287|-1388.957848|3.2116|5.9208|5.9208
18_a3|0.0|0|2.897754472|0.0|0|0|0|1.43179288|0.0|-0.256375952|-0.003487792|-0.021283637|0.08269134|1.742872103|0.0057881999999999|10.96965878|1|1|0.005799063|-0.035611069|-0.064953613|3|0.7226687409999999|0.0355413979999999|-0.051083228|0.784960175|0.6858831809999999|0.8419576209999999|-0.069839069|-0.0846755|0.217881538|-37.67445366|6.1383958|0.158042379|70.31739201|2.73114076|0.0|0.682492203|-1.016105994|48.19055867|-14.12792012|1938.093995|374.610053|-6.285899403999999|0.317507797|5.293627315|10.24658906|0.02363555|-162.3915791|10.51610501|1.0|0.0|1.0|1.0|1.0|-6.83|3.42|3.08|67.35|0.0|80.35|1.0|2.0|-6.7|0.0|1.0|1.0|2.21|-3.27|411.0|0.000537|147.0|0.0|1.49e-07|3.9765|3.9765|-889.9619321|-889.9402005000001|482.41|784.04|311.79|0.6671699999999999|0.6671699999999999|-889.850598|-0.1641099999999999|2.6366|-0.2218|0.02173162|-889.894728|3.3664|7.5229|7.5229
7a_a8|0.0|0|3.1730222510000003|0.0|1|1|1|1.4000287219999998|1.4494883790000002|-0.11821781|-0.010269971|-0.0407248439999999|-0.017706371|0.0|0.000736369|10.94671402|1|1|0.002028046|-0.019499132|-0.032195997|1|0.7168594159999999|0.033708575|-0.032562221|0.831914523|0.681200974|0.718410375|-0.102174163|-0.101880506|0.238462711|-59.83546383|20.79408196|0.281589625|165.38046830000002|12.2125771|71.85980901|0.733884399|-1.833849114|75.4573633|-25.04740346|2715.360649|421.9297638000001|-14.71059634|0.266115601|7.699041907000001|14.73814865|0.0265990589999999|-274.7254012|15.62189947|0.0|1.0|1.0|1.0|1.0|-7.27|3.96|3.49|92.93|0.0|105.83|1.0|3.0|-6.33|0.0|0.0|1.0|3.15|-4.64|0.00522|2.29e-05|0.00874|0.0|5.3600000000000004e-08|4.5808|3.0704|-1291.313963|-1291.287017|605.72|1031.61|270.66|0.61257|0.70367|-1291.10235|-0.12889|9.9646|-0.20505|0.0269461|-1291.156661|12.8748|4.6068|4.6068
11b_a31|0.0|0|3.248213341|0.0|0|1|1|0.610137403|0.0|0.078614731|-0.01950528|-0.172248605|-0.078907688|0.0|-0.014385937|10.31169957|2|2|-0.010716217|-0.101934423|-0.16780872|0|0.833717183|0.067031897|-0.074254978|0.889561759|0.7943850720000001|0.545458754|-0.143839236|-0.148709304|0.26165445|-82.80602396|21.02499452|0.454541246|253.1028809|11.70737909|87.78853803|0.669723835|-1.784511651|100.3071755|-24.84180719|2410.572158|303.7286124|-13.83270059|0.330276165|6.83089364|12.96936635|0.0314298879999999|-189.0151528|17.50115151|0.0|1.0|1.0|1.0|2.0|-5.45|4.67|3.25|125.57|0.0|92.51|2.0|5.0|-6.73|0.0|0.0|1.0|2.69|-3.75|0.00649|0.000178|0.0637|0.0|3.59e-06|3.8437|3.8437|-1520.085181|-1520.0430279999998|589.56|969.71|322.57|0.70073|0.70073|-1519.909742|-0.15936|3.2104|-0.1951|0.04215313|-1519.967224|4.7518|6.2757|6.2757
12q_a30|0.0|0|0.0|-4.76444841|0|2|2|0.60498366|0.0|0.144208934|-0.015322396|-0.27228842|-0.016509571|0.0|-0.00695299|10.31162828|1|1|-0.004395528|-0.077457998|-0.226973911|1|0.613786308|0.01661722|-0.032887649|0.867367115|0.593245722|0.845745827|-0.087348134|-0.115589613|0.596557166|-78.7683329|10.07866809|0.154254173|105.1162273|6.868090132000001|0.732186841|0.820640722|-2.427381881|90.06607753|-31.21009417|3305.289025|576.3319634|-21.2680622|0.179359278|7.346842839|13.96052394|0.016579022|-437.0000797|11.29774462|0.0|1.0|1.0|0.0|1.0|-7.18|4.43|4.78|90.88|0.0|133.96|1.0|7.0|-5.66|0.0|0.0|0.0|3.42|-5.92|9.63e-05|1.2e-06|0.000579|0.0|6.61e-08|5.0573|3.4834|-1988.033527|-1987.999444|713.16|1214.92|245.16|0.34138|0.68516|-1987.781386|-0.14792|5.5755|-0.19897|0.03408298|-1987.847256|6.821000000000001|7.4449|7.4449
1_a3|0.0|0|0.0|0.0|0|1|1|0.6195934120000001|0.0|0.079857077|-0.006053652|-0.073036903|-0.004409693|2.194605012|-0.006610844|10.33805862|0|0|-0.005006707|0.05038525|0.08803837|2|1.005427002|-0.126299711|0.057919092|0.8457792829999999|0.943582278|0.7762512779999999|-0.098872259|-0.0925710269999999|0.521474118|-42.54530997|3.693677623|0.2237487219999999|102.8341051|1.697600903|0.0|0.7920857179999999|-1.295994381|49.05980305|-15.67458788|2012.9704|356.76228530000003|-7.203984013|0.207914282|4.984064981|9.046658216|0.014174378|-268.4830832|6.514493077999999|1.0|0.0|1.0|1.0|1.0|-5.77|2.28|1.85|77.1|0.0|91.52|2.0|2.0|-6.87|0.0|0.0|0.0|1.5|-3.3|261.0|0.000503|154.0|0.0|1.69e-06|5.8805|3.8645|-1273.316428|-1273.290432|496.09|845.2|210.84|0.30619|0.68912|-1273.1763970000002|-0.1658599999999999|2.2332|-0.21886|0.02599563|-1273.22339|3.4319|6.1403|6.1403
