molecula|SddssS|n9FaHRing|n9FaRing|nAHRing|BCUTs-1|SaasN|AATSC1c|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|BIC2|MATS8s|SIC2|GATS1pe|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|PPSA1|DPSA4|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12c_a5|0.0|0|0|1|1.236775191|0.0|-0.002685954|0.020594766|0.0252713179999999|0.0|-0.16115723|0.0054189009999999|0.0072946769999999|1|-0.1386392109999999|-0.01261147|-0.020144382|0.797601178|0.05430631|0.8446264459999999|0.782051277|-0.070873852|-0.066083881|0.450827114|0.016374249|-46.62294305|-43.47195613|10.77147171|143.44655559999998|0.158907079|-0.022421317|-28.59715492|7.085796743|59.40070647|57.39441476|2697.345008|553.2961182|-825.9671665|2045.184304|-9.702606135|0.416414105|7.293547043999999|273.9296719|25.27376659|735.3048881|15.92875034|0.0|1.0|0.0|1.0|1.0|2.0|2.78|0.24|4.32|75.72|0.0|0.0|1.0|6.0|31.0|-6.79|411.5|0.0|0.0|3.31|8.159999999999999e-05|0.0|0.0|4.93e-10|2.03e-07|-0.04565|4.6671|2.06|-1316.542713|-1316.5202869999998|694.24|1200.02|0.1513|265.66|0.6893600000000001|105.0|-0.16563|3.0135|-0.21128|0.02242648|3.5993|47.0|7.3279|7.3279
8c_a31|0.0|0|0|1|0.610137334|0.0|-0.01275867|-0.104377029|0.03995098|0.0|-0.574140137|-0.0080009219999999|-0.1029580369999999|2|-0.178276512|-0.053983462|-0.09039853|0.847752299|0.006000201|0.896193695|0.87237334|-0.1170607269999999|-0.128067781|0.280934088|0.029669107|-64.57121646|-70.64275621|16.3656112|133.3100368|0.3739272389999999|-0.039640027|-38.96685783|9.027343766|82.77037329|80.93682766|2251.08563|345.3445134|-918.3558307|1678.6836239999998|-12.06117028|0.27691747|6.820988495|152.7489054|30.23944586|423.1367008|12.12761708|1.0|1.0|1.0|1.0|1.0|2.0|2.9|0.29|3.13|114.29|0.0|0.0|1.0|5.0|24.0|-6.7|342.42|0.0|1.0|2.83|3.79e-05|0.0|0.0|7.45e-07|0.0002549999999999|-0.03222|3.8492|1.83|-1426.166503|-1426.129055|595.67|981.89|0.2597|322.11|0.7005|0.2597|-0.15985|3.3453|-0.19207|0.03744829|5.1815|0.81|6.0915|6.0915
12b_a30|0.0|0|0|2|0.604984682|0.0|-0.007353271|-0.06631353|0.042804233|0.0|-0.3897233479999999|0.001139238|-0.072247675|1|-0.165287712|-0.0541804029999999|-0.120380857|0.824373792|-0.009146339|0.880943609|0.64876559|-0.08354129|-0.09915679|0.383979687|0.017341789|-53.05077947|-62.96700664|11.01246349|86.84905288|0.235262423|-0.038448551|-39.98560202|6.99318589|73.02913136|64.06324295|2849.095245|485.6272203|-1196.373126|2347.979099|-15.50462119|0.201479318|7.393647884|127.9443353|30.57626261|618.6004214|10.06212472|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.14|3.18|81.65|0.0|0.0|1.0|5.0|30.0|-6.02|416.47|0.0|0.0|2.92|4.12e-06|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05351|5.0567|4.07|-1675.0107779999998|-1674.977262|673.18|1130.68|0.2079|245.19|0.68496|0.1525|-0.1493799999999999|3.7327|-0.20289|0.03351603|4.5545|7.0|8.1543|8.1543
9i_a40|0.0|0|0|0|0.604992808|1.841293462|-0.0071562119999999|-0.105556952|0.045555556|0.891973262|-0.279092262|0.004532692|-0.1788455119999999|2|0.333430103|0.105172175|0.187399127|0.762774506|-0.154977678|0.824009442|0.7947633409999999|-0.092881258|-0.088485615|0.006324687|0.011010661|-46.80087537|-44.58600513|5.548036224|213.7117392|0.169019238|-0.036869006|-22.46593254|2.795536563|49.81256531|52.34891159|2056.370683|418.7133986|-668.7900768999999|335.9672843|-9.360805225|0.140977546|7.700852478|71.03556427|21.62632891|351.4600612|5.226560183|1.0|1.0|1.0|1.0|1.0|1.0|2.9|0.06|4.02|84.45|1.0|0.0|1.0|2.0|22.0|-5.44|306.38|0.0|1.0|3.52|4.79e-06|0.0|0.0|9.31e-07|0.000285|-0.05989|4.3611|3.2|-1273.334714|-1273.31399|534.44|883.84|0.5012|284.3|0.70339|0.3362|-0.11967|2.0895|-0.17956|0.02072395|2.7887|1.25|5.9031|5.9031
12e_a30|0.0|0|0|2|0.604984231|0.0|-0.0077937519999999|-0.029595542|0.041767677|0.0|-0.444243861|0.0043261129999999|-0.055954785|1|-0.018475151|-0.089279071|-0.154412059|0.8246767140000001|0.002248768|0.876441789|0.7933543279999999|-0.07914783|-0.098059338|0.407218612|0.024254701|-52.50202674|-65.04681137|16.08914569|106.2790684|0.183296295|-0.035153347|-43.14823836|10.6725953|80.10232244|68.59117243|2920.484542|541.7533217|-1235.889416|2392.685958|-15.46823639|0.292879147|8.069355055|194.2788429|32.97692061|704.0353382000001|15.05551106|1.0|0.0|1.0|1.0|1.0|1.0|0.0|0.17|2.63|90.88|0.0|0.0|1.0|6.0|31.0|-6.19|428.51|0.0|0.0|2.57|3.59e-06|0.0|0.0|1.84e-07|7.87e-05|-0.05044|5.0412|3.58|-1690.3021629999998|-1690.2687170000002|709.98|1201.05|0.2055|245.94|0.68605|151.0|-0.1476|5551.0|-0.19804|0.03344515|6.1598|11.0|7.9431|7.9431
8_a47|0.0|0|0|0|1.24688044|0.0|-0.007835945|-0.099564745|0.0363475179999999|1.335354131|-0.391797226|-0.008756|-0.14203855|0|-0.177626636|-0.00158075|-0.003223628|0.7847248109999999|-0.035681436|0.842571655|0.659210804|-0.075955381|-0.091482011|0.517797505|0.008687692|-44.09728708|-53.11155658|5.043798869|90.32612351|0.150243126|-0.035797309|-30.83488674|2.928269795|60.62152862|49.14108595|2621.772106|493.3419136|-956.0080185|2217.264922|-12.06582525|0.180297967|6.492934319|104.6752861|25.35407034|559.4973856|7.509972037000001|1.0|1.0|0.0|1.0|1.0|2.0|3.21|0.13|6.77|58.04|0.0|0.0|1.0|4.0|29.0|-4.79|405.85|0.0|1.0|5.03|2.56e-07|0.0|0.0|5.62e-10|2.28e-07|-0.05495|3.6696|4.91|-1686.068471|-1686.0356350000002|621.06|1071.62|0.2249|337.87|0.6877800000000001|0.2249|-0.15357|3585.0|-0.2085199999999999|0.03283575|4.6281|0.05|7.3|7.3
25d_a34|0.0|0|0|1|1.433689841|1.940324546|-0.015046463|-0.089654563|0.041037037|0.0|-0.8576484190000001|-0.005017781|0.00670464|1|-0.263924686|-0.211368416|-0.342090037|0.7498681140000001|0.14554928|0.799694715|0.778903495|-0.100582621|-0.124111479|0.631894475|0.0292772039999999|-66.52770588|-82.09024497|19.36462983|174.9700398|0.325717647|-0.044492794|-54.29641443|12.8082206|95.24066462|85.89233572|2939.671168|445.9861716|-1559.714654|2564.887803|-19.46475234|0.2227964039999999|6.933980884|147.36277019999997|37.86469665|673.8038326000001|13.15041965|1.0|1.0|1.0|1.0|1.0|2.0|3.76|0.12|3.95|90.3|0.0|0.0|1.0|7.0|32.0|-6.74|427.46|0.0|1.0|3.21|2.44e-05|0.0|0.0|8.26e-09|3.53e-06|-0.03521|4.2732|6.05|-1426.496796|-1426.468726|706.21|1198.19|0.2106|290.15|0.6764600000000001|0.2106|-0.1771299999999999|6.1995|-0.21234|0.02807001|8.0068|0.95|6.0223|6.0223
6b_a40|0.0|0|0|1|0.604892326|1.710647518|-0.014861289|-0.069975812|0.039863946|0.6899826|-0.698480566|-0.003851208|-0.226457281|2|-0.248560671|-0.018582337|-0.033583055|0.842573207|0.003163118|0.90571269|0.6462648870000001|-0.107699967|-0.118488624|0.417254814|0.014588568|-72.13527644|-79.36130196|9.771129787|176.8246355|0.246568426|-0.049599889|-53.15460718|6.544506614|87.29061302|81.90640622|3214.047452|504.6333458|-1428.503435|4049.386572|-22.2507658|0.1218592019999999|6.976123351|81.61884754|37.83107469|618.8882797|7.929311055|1.0|0.0|1.0|0.0|1.0|1.0|3.36|0.21|4.38|173.43|2.0|1.0|2.0|5.0|31.0|-5.85|511.42|0.0|1.0|4.21|3.86e-09|1.0|1.0|6.21e-06|0.00318|-0.09533|3.1026|8.98|-3290.775349|-3290.745084|687.2|1183.07|0.4962|399.62|0.69429|0.4962|-0.1237099999999999|8193.0|-0.21904|0.03026498|11.3203|0.03|7.5229|7.5229
9b_a31|0.0|0|0|1|0.610136326|0.0|-0.0141390689999999|-0.070525429|0.03995614|0.0|-0.706953442|-0.0050444109999999|-0.091236608|2|-0.075191042|-0.143280211|-0.2345186269999999|0.852813666|0.01752821|0.899394425|0.77051712|-0.103937658|-0.131125311|0.241728566|0.034595809|-63.73317225|-80.40427495|21.21368453|152.8702381|0.330879448|-0.039058603|-49.30281875|13.00794571|95.78862992|84.94685678|2534.356888|410.2957125|-1125.659849|1711.969694|-14.68594601|0.310824817|8.097516252|190.5935925|34.75199071|524.0230338|15.38435497|1.0|1.0|1.0|1.0|1.0|2.0|2.76|0.32|3.5|117.37|0.0|0.0|1.0|7.0|27.0|-6.77|384.45|0.0|1.0|3.0|1.76e-05|0.0|0.0|1.44e-07|5.520000000000001e-05|-0.0422899999999999|5.5119|4.69|-1578.839267|-1578.801576|663.06|1091.21|0.2732|224.94|0.70102|0.2627|-0.15907|5.2851|-0.2013599999999999|0.03769117|6.8028|63.0|7.2007|7.2007
15a_a50|0.0|1|1|1|1.3530592819999998|4.126145086|-0.004429392|-0.06317118|0.035694444|2.020652006|-0.234757789|0.005366038|-0.125205943|2|-0.072976638|-0.128070491|-0.209259615|0.821868651|-0.051676609|0.8749408470000001|0.76745052|-0.0783960279999999|-0.084501726|0.4349386739999999|0.018014615|-46.91098865|-50.56454577|10.77967103|275.287923|0.162210104|-0.029316925|-30.25705388|6.450390922|61.78266878|57.69065967|2503.770258|501.3207109|-859.5972780999999|1754.903963|-10.49734522|0.294589405|8.095541483|176.277812|24.86892274|569.5267957000001|11.21812301|0.0|1.0|1.0|1.0|1.0|1.0|2.63|0.23|3.57|68.76|0.0|0.0|1.0|5.0|28.0|-6.78|371.44|1.0|1.0|2.76|0.000251|0.0|0.0|8.070000000000001e-07|0.0003|-0.03255|4.0408|2.66|-1199.818129|-1199.784983|644.4|1091.64|0.1767|306.83|0.66132|0.1767|-0.16693|6.6307|-0.19948|0.03314629|9.0948|41.0|7.3872|7.3872
12w_a30|0.0|0|0|2|0.604983445|0.0|-0.007019432|-0.0316452179999999|0.044197531|0.0|-0.372029919|0.002431329|-0.04950715|1|-0.173643543|-0.0493878409999999|-0.0857954809999999|0.83236194|-0.032835151|0.889479916|0.711738503|-0.076611264|-0.096032733|0.4274948739999999|0.015446225|-52.53307388|-65.85056003|10.59162334|82.06520565|0.147783603|-0.037237182|-45.15435649|7.262777048999999|75.77366969|63.12469722|2999.810425|584.3729039|-1251.160641|2783.769563|-17.50883211|0.192202301|8.063690539|131.7949495|31.60926388|685.6665849999999|9.923109661|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.14|3.92|81.65|0.0|0.0|1.0|5.0|31.0|-5.52|467.37|0.0|1.0|3.59|2.64e-07|0.0|0.0|1.58e-08|7.39e-06|-0.05682|5.0632|5.08|-2494.966575|-2494.932002|716.83|1211.28|0.2639|244.87|0.68423|0.1614|-0.15073|2.4229|-0.20755|0.0345723|3.0068|15.0|7821.0|7821.0
3q_a32|0.0|1|1|0|0.609420748|0.0|-0.008072705|-0.04718311|0.03898374|2.120544848|-0.419780649|0.000773658|-0.098400506|3|0.0492355779999999|-0.167040501|-0.295228244|0.853737093|0.010109949|0.901790225|0.716172604|-0.067604132|-0.097961799|0.34156046|0.018527744|-41.72706804|-60.46462749|11.43581616|41.73511731|0.15006201|-0.027989085|-37.3203761|7.058489861|74.3682963|53.16288420000001|2649.276311|524.6043311000001|-846.5047848999999|3335.898591|-10.6629646|0.365026099|6.428518903|225.3038157|27.20679986|618.9134881|13.90366881|1.0|0.0|1.0|1.0|1.0|1.0|3.34|0.3|4.72|131.25|0.0|0.0|1.0|7.0|28.0|-6.35|411.54|0.0|1.0|3.86|1.24e-06|0.0|0.0|4.88e-08|2.01e-05|-0.04968|3.6236|5.15|-1920.066488|-1920.042674|666.16|1136.46|0.2897|342.16|0.70216|0.2897|-0.15001|4.1362|-0.19969|0.02381444|5.2657|28.0|7.5528|7.5528
12av_a36|0.0|0|0|2|1.297042752|0.0|-0.009925128|-0.081537769|0.04250591|0.0|-0.605432791|-0.00233752|-0.039627578|1|0.1168328169999999|-0.126068378|-0.213993335|0.8076780109999999|-0.018133027|0.8571025990000001|0.817582774|-0.082283524|-0.105593135|0.277834652|0.021666882|-57.31621925|-73.55299094|15.09249582|99.2415672|0.247552267|-0.035197712|-51.2347934|10.51297704|91.5101903|72.40871507|3011.024457|524.1323793|-1397.506828|2354.591519|-17.07826447|0.328083083|8.975655204|228.5327731|36.48912989|757.7532208|17.95719936|0.0|0.0|0.0|1.0|0.0|3.0|0.0|0.17|1.65|98.3|0.0|0.0|1.0|7.0|33.0|-7.66|438.48|0.0|0.0|1.47|0.000292|0.0|0.0|1.1800000000000001e-07|5.18e-05|-0.05307|4.8408|4.5|-1440.988179|-1440.945099|733.21|1247.28|0.6698|256.12|0.70455|0.0027|-0.14122|4.7666|-0.19429|0.04308001|6.1075|39.0|7.4089|7.4089
12c_a30|0.0|0|0|2|0.604984133|0.0|-0.006900253|-0.030422458|0.042804233|0.0|-0.3657134279999999|0.00372838|-0.072247675|1|-0.172653074|-0.051371057|-0.090173435|0.824373792|-0.031986012|0.880943609|0.7463962120000001|-0.076777688|-0.096482247|0.39541773|0.01588025|-50.12643041|-62.99109515|10.36785909|82.07537640000001|0.156067288|-0.037411484|-41.12547305|6.768942632999999|72.5855533|60.4942895|2860.640481|550.9847369|-1196.830808|2456.062146|-15.946612|0.193871231|7.652098812999999|126.574178|30.29927658|652.8825454|9.594458155|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.14|3.27|81.65|0.0|0.0|1.0|5.0|30.0|-5.75|432.93|0.0|1.0|3.11|1.19e-06|0.0|0.0|6.03e-08|2.61e-05|-0.0542299999999999|5.0582|4.45|-2035.373591|-2035.339256|695.96|1168.62|0.2155|245.12|0.68457|0.1568|-0.1496299999999999|3.7377|-0.2038599999999999|0.03433522|4.7893|0.01|7.9914|7.9914
1b_a5|0.0|0|0|0|1.4258024619999998|0.0|-0.00279809|-0.061874543|0.0248765429999999|0.0|-0.111923619|0.003886035|-0.028797464|1|-0.220946861|0.019611905|0.045204303|0.759794937|0.122747292|0.827319059|0.558485747|-0.07823203|-0.077221824|0.341795323|0.010803163|-39.38248661|-38.87394276|5.438378717999999|168.30518769999998|0.191171377|-0.031306145|-19.56938257|2.737713392|48.55415504|44.82086533|2171.716467|407.1693177|-583.1091414|919.9167129|-7.933533473|0.267518749|6.11909445|134.6705884|21.51550842|357.34245360000006|9.680212283|1.0|1.0|0.0|1.0|1.0|1.0|1.81|0.0|4.76|54.46|0.0|0.0|1.0|3.0|24.0|-5.99|316.33|1.0|1.0|3.38|0.000106|0.0|0.0|4.99e-09|1.58e-06|-0.04135|4789.0|3.1|-1050.538976|-1050.506509|536.59|892.61|0.3101|258.89|0.43728|87.0|-0.1892|2891.0|-0.23055|0.03246637|4.3687|59.0|7.2291|7.2291
1a_a18 (SB-431542)|0.0|0|0|1|1.430935835|0.0|-0.015636898|-0.175408303|0.035620155|0.0|-0.766207981|-0.011639964|-0.0492229479999999|1|0.164429684|-0.020716495|-0.033765606|0.7462411859999999|-0.08530265|0.805877431|0.795744863|-0.126408788|-0.122555709|0.210046675|0.033020439|-74.98172333|-72.69619778|19.58668728|160.410387|0.405958714|-0.0462988229999999|-43.12110169|11.61820782|87.15852628|94.56841061|2678.82389|352.3666367|-1235.8353619999998|1890.195809|-16.29019397|0.2468003389999999|7.52384981|146.3942108|36.46179023|513.4628663999999|14.4623285|1.0|1.0|1.0|1.0|1.0|2.0|2.35|0.05|3.63|103.12|0.0|0.0|1.0|4.0|29.0|-6.73|384.39|0.0|1.0|2.85|3.03e-05|0.0|0.0|2.03e-08|7.81e-06|-0.05971|3.8208|4.57|-1292.588031|-1292.553086|620.23|1048.7|0.5767|324.5|0.69868|0.3347|-0.13329|5.9926|-193.0|0.03494548|8.8609|125.0|6.9031|6.9031
47i_a18|0.0|0|0|1|1.251177255|0.0|-0.006882626|-0.066917145|0.037484277|0.0|-0.440488042|-0.000919158|-0.040514277|0|-0.057689282|-0.106018078|-0.162274487|0.744472118|-0.064085904|0.7842882870000001|0.727767462|-0.0780255879999999|-0.089609068|0.279553995|0.009745543|-54.34379065|-62.41153158|6.787641686000001|72.81110823|0.196924826|-0.035256027|-43.46880696|4.727502734|68.954317|61.13143233|2795.907966|559.3312455|-1497.876758|1333.332089|-17.10248143|0.139131409|9.573882864|96.90318745|28.52393145|855.7438937000001|6.542785417999999|1.0|1.0|0.0|1.0|1.0|3.0|0.0|0.22|2.8|85.29|1.0|0.0|1.0|8.0|33.0|-6.36|440.54|0.0|1.0|2.5|6.58e-06|0.0|0.0|1.04e-09|4.6e-07|-0.05062|3.2321|7.37|-1416.260696|-1416.233978|744.95|1297.7|0.5085|383.61|0.69175|0.5085|-0.13237|2.7749|-0.18299|0.02671774|3.5235|19.0|7.7212|7.7212
33_a47|0.0|1|1|0|1.409403453|1.758479676|-0.004263267|-0.085712613|0.034691358|1.688794654|-0.183320497|0.002212256|0.0741098479999999|1|-0.26447859|-0.147591116|-0.338113214|0.82821379|0.065468525|0.8913954909999999|0.607650682|-0.060080724|-0.083739854|0.404334141|0.022346992|-32.1568697|-44.81989209|11.96072985|30.94680001|0.1802998689999999|-0.0272154529999999|-23.98884914|6.401714296000001|60.65229445|44.11759955|2311.28828|438.726241|-582.6585971|787.797733|-7.79637597|0.42318652|6.979305126|226.5011607|25.25333652|388.178924|15.83240237|0.0|1.0|1.0|1.0|1.0|1.0|2.76|0.11|4.04|68.52|0.0|0.0|1.0|3.0|25.0|-6.78|334.35|1.0|1.0|2.69|0.000546|0.0|0.0|8.339999999999999e-08|2.79e-05|-0.05462|4.1869|2.06|-1123.16428|-1123.135036|566.29|934.34|0.2566|296.13|0.67508|0.2566|-0.15985|4.5647|-0.21447|0.02924367|6.2284|4.0|8.4|8.4
1c_a5|0.0|0|0|0|1.424607938|0.0|-0.001983746|-0.006491037|0.0248765429999999|0.0|-0.085301064|0.008031558|-0.058823529|1|-0.133677441|0.034752304|0.0578378779999999|0.7595197290000001|0.128385959|0.821309592|0.6977404359999999|-0.068062282|-0.070346332|0.436308619|0.008349498|-34.82350689|-35.99212225|4.27195187|160.5407184|0.11368581|-0.0281385329999999|-18.41507338|2.185709046|43.86175561|39.09545876|2105.8969850000003|453.4753671|-575.8739559999999|873.709445|-7.366029352999999|0.246972732|6.063350238|126.3615674|19.11862892|409.0289917|7.869633359|1.0|1.0|0.0|1.0|1.0|1.0|2.09|0.05|4.51|54.46|0.0|0.0|1.0|3.0|24.0|-5.77|312.37|1.0|1.0|3.43|5.5700000000000005e-05|0.0|0.0|3.87e-09|1.21e-06|-0.03965|4.8783|3.17|-990.6223073|-990.5931502|556.84|929.31|271.0|254.15|0.53838|0.1076|-0.18719|1.7105|-0.22684|0.029157178|2.6801|3981.0|5.4|5.4
12ad_a36|0.0|0|0|2|1.297042846|0.0|-0.01083262|-0.073048351|0.040787037|0.0|-0.649957196|-0.001148437|0.010723827|1|0.077659878|-0.136151085|-0.227404687|0.832674224|0.1563642469999999|0.8846605|0.7767870459999999|-0.082404548|-0.107772644|0.423689705|0.030769062|-58.34300549|-76.30379737|21.78471426|94.12528108|0.239732231|-0.0365657189999999|-54.02363038|15.4237324|96.81391944|80.12771975|3041.082692|538.2749789|-1449.77215|2474.175727|-18.32944602|0.343592539|8.770308295|243.2659577|39.44011905|735.3783268|20.51012207|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.17|1.67|95.5|0.0|0.0|1.0|7.0|33.0|-7.18|439.47|0.0|0.0|1.76|6.579999999999999e-05|0.0|0.0|2.42e-07|0.000106|-0.05406|5733.0|4.5|-1460.8311199999998|-1460.794632|737.53|1236.64|0.6073|216.26|0.67215|0.2532|-0.15638|5.3349|-0.21044|0.03648828|6.8996|17.0|7.7696|7.7696
12e_a40|0.0|0|0|0|0.604990524|1.6315143930000002|-0.015461694|-0.262526337|0.04020202|0.665270062|-0.556620974|-0.013162335|-0.192362496|2|0.292184471|0.103406816|0.172778196|0.788800541|0.047011204|0.858770467|0.8096582170000001|-0.132226452|-0.122830115|0.284429447|0.015096495|-71.78145688|-66.68049019|8.195398107|206.0119599|0.220121216|-0.048387621|-36.19867792|4.4490161310000005|78.14505956|79.97685498|2391.0322170000004|423.3709264|-866.8463724999999|694.2415706|-14.26008524|0.209181178|8.014314957|113.5576846|33.21629575|348.3847394|11.46456937|1.0|0.0|1.0|0.0|0.0|2.0|3.05|0.0|4.84|98.89|0.0|0.0|1.0|2.0|24.0|-5.26|378.23|0.0|1.0|3.98|2.98e-07|0.0|0.0|9.14e-07|0.000346|-0.07296|4.3236|4.66|-2248.276958|-2248.244231|552.91|918.38|0.4494|286.76|0.70157|284.0|-0.12616|2.5946|-0.19912|0.03272669|3.7268|1.17|5.9318|5.9318
43_a18|0.0|0|0|2|1.251175234|0.0|-0.005099385|-0.01369899|0.033734062|0.0|-0.397752066|0.002712865|-0.032429984|0|-0.079184068|-0.140532044|-0.2093696189999999|0.713379703|-0.023109314|0.7458234990000001|0.712848727|-0.070166168|-0.0822489459999999|0.3439906129999999|0.006890688|-54.49271386|-63.87648583|5.35147222|0.66443384|0.147655113|-0.0311212229999999|-49.60799696|4.156080507|69.46280937|59.84418608|3172.923606|661.9512957999999|-1788.541603|1579.614523|-18.77059344|0.125626651|10.01438533|97.56464265|27.64206062|1228.492038|5.5863235410000005|0.0|1.0|0.0|1.0|1.0|2.0|0.0|0.34|4.08|76.5|1.0|0.0|1.0|9.0|38.0|-5.78|508.65|0.0|0.0|3.48|3.55e-07|0.0|1.0|2.52e-10|1.28e-07|-0.04949|3.2233|8.79|-1611.621186|-1611.598032|843.1|1493.25|0.5429|384.65|0.6926800000000001|0.5429|-0.13196|3.0482|-0.18145|0.02315412|3.6943|625.0|6.2041|6.2041
5_a47|0.0|0|0|0|1.304329328|0.0|-0.009295857|-0.188550227|0.037492877|1.284688504|-0.390426|-0.012670377|0.045246333|0|0.0083528919999999|-0.019811664|-0.0428873159999999|0.795032176|0.065981732|0.861595935|0.675164258|-0.087763105|-0.1001981959999999|0.526509524|0.009936558|-46.33853208|-52.90420509|5.246458665|104.9032216|0.192042245|-0.038537768|-27.93318665|2.770107005|62.14504725|51.58499074|2368.870941|426.5981263000001|-793.5630764|1349.003107|-10.74353333|0.218428796|5.861037845|115.3294396|26.03444329|416.1194472|9.240842159|1.0|1.0|0.0|1.0|1.0|2.0|2.79|0.0|5.96|58.04|0.0|0.0|1.0|3.0|26.0|-5.19|365.79|0.0|1.0|4.29|2.25e-06|0.0|0.0|2.07e-09|7.590000000000001e-07|-0.05535|3.7083|4.37|-1569.369195|-1569.333281|561.61|951.68|0.2108|334.35|0.69291|0.2108|-0.15419|2.9121|-0.20954|0.03591467|3.8816|0.02|7.7|7.7
3b_a49|0.0|0|0|1|1.343850026|2.104186262|-0.0057605869999999|-0.055724324|0.034155556|1.844602991|-0.322592863|0.000607064|0.00361222|1|-0.151131362|0.000511959|0.000850823|0.794997634|0.021506499|0.845992028|0.749565191|-0.0883601469999999|-0.0846496|0.482434361|0.013576151|-54.04959517|-51.77986692|8.304484449|325.6896751|0.250895642|-0.0276739079999999|-31.67356498|5.07982433|64.91785551|62.35407961|2660.339607|458.224537|-880.2577376|1796.6760370000002|-10.35481932|0.3431340539999999|7.236413572000001|209.89391040000004|25.77091035|641.1445234|13.13798859|1.0|1.0|1.0|1.0|1.0|2.0|2.43|0.22|3.2|98.72|0.0|0.0|1.0|6.0|30.0|-7.42|398.46|0.0|1.0|2.38|0.000293|0.0|0.0|2.64e-08|1.05e-05|-0.06115|4.6669|3.4|-1293.3286859999998|-1293.291817|664.15|1132.92|0.1978|265.67|0.6632|0.0759|-0.1587|3.0055|-0.21985|0.0368692|3.1637|25.0|7.6021|7.6021
13b_a30|0.0|0|0|2|0.604984129|0.0|-0.011016128|-0.118776867|0.041728395|0.0|-0.627919307|-0.003436924|-0.0463169629999999|1|-0.062905093|0.003429114|0.006103754|0.836520136|-0.045844862|0.892104517|0.802578397|-0.109962789|-0.113554975|0.3529073379999999|0.018555474|-74.24619275|-76.67161447|12.52854078|385.2420923|0.305898198|-0.042850934|-51.76819834|8.459192992|88.26741491|86.77473353|3002.926824|468.6532296|-1533.432289|2319.48655|-19.53516918|0.1997091339999999|8.804739699999999|134.8423681|36.15271139|713.7769663|11.59580043|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.13|1.72|124.74|0.0|0.0|1.0|6.0|32.0|-7.05|441.51|0.0|0.0|1.91|9.68e-06|0.0|0.0|6.520000000000001e-07|0.000288|-0.05434|5.0501|4.54|-1744.492044|-1744.446479|721.48|1210.94|0.2783|245.51|0.6862699999999999|0.1415|-0.14879|3.8495|-0.20313|0.0455651|5.3762|26.0|7.5901|7.5901
12ab_a36|0.0|0|0|2|1.297042596|0.0|-0.007034881|0.000258844|0.039951691|0.0|-0.408023082|0.000939229|-0.029080933|1|0.0618552579999999|-0.096853381|-0.169341326|0.831136366|-0.0852411419999999|0.888163057|0.8196353679999999|-0.079202413|-0.095025338|0.452078227|0.024102201|-54.63243106|-65.54680623|16.62527454|116.6804416|0.158944244|-0.033434841|-45.21303385|11.46782191|82.3666474|71.2577056|2902.39241|580.1454645|-1245.389318|2390.849902|-15.90828969|0.320974676|7.821826146|221.4026852|33.96451406|708.5476357999999|16.81984117|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.17|1.95|92.99|0.0|0.0|1.0|6.0|32.0|-7.21|420.47|0.0|0.0|1.8|0.0001199999999999|0.0|0.0|8.95e-08|3.76e-05|-0.0523799999999999|3.8845|3.23|-1364.509957|-1364.468283|712.73|1201.64|0.4451|319.17|0.69294|0.4451|-0.15699|3.6976|-0.2093699999999999|0.04167456|5.3228|11.0|7.9586|7.9586
