molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|AATSC1c|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|RASA|FNSA3|PNSA5|RNCS|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
8h_a8|0.0|0|2.975382653|0.0|1|7.05012252|0|0|1.3918396709999998|-0.010324979|0|0.008138299|0.0|-0.485274006|-0.007796225|10.94341368|1|1|-0.007036544|0|0.6971223040000001|0.111824921|0.010682683|0.751162751|0.602405134|-0.122706004|-66.4523265|316.4918269|-0.048805507|3.871662077|53.78973456|0.918315905|-42.41801879|70.94463092|78.73029948|2623.688756|354.18563860000006|-1262.594204|2019.780061|7.453557203|13.58738632|5956.417906000001|48.02637252|-742.3454901|1374.901814|485.8626377000001|4.492304417|0.0|0.0|0.0|0.0|2.0|3.11|0.0|23.0|-7.95|4.69|4.72|80.88|2.0|0.0|105.27|4.0|-5.21|29.0|4.0|-5.98|0.0|0.0|0.0|-5.0|1.13e-08|4.43e-06|3.7327|-1361.651799|-1361.618499|1029.51|0.3011|480.09|0.69844|-0.15475|3.4779|-0.21819|-1361.5113789999998|4.4356|4.9359|4.9359
12h_a40|0.0|0|0.0|0.0|1|7.515889085|0|0|0.60499064|-0.008044548|0|0.208938531|0.803557099|-0.289603712|-0.000134504|10.31197256|2|2|-0.002126898|0|0.7769829840000001|0.116873629|-0.335801908|0.845904643|0.839481749|-0.0954337969999999|-48.34705035|208.6717565|-0.038796498|3.274152035|59.68939644|0.844008584|-26.67382585|54.9311782|56.64687411|2270.834041|443.8158546|-676.8587047999999|603.6697997|7.989299324|15.84593062|5087.343024|82.46928995|-357.8405665|801.957134|350.9435025|6.584127851|1.0|1.0|1.0|1.0|1.0|3.19|0.0|20.0|-6.84|4.59|5.02|84.45|2.0|1.0|96.16|2.0|-6.25|23.0|2.0|-5.13|0.0|0.0|1.0|-5.58|1.44e-07|5.2e-05|2.6436|-2153.207198|-2153.186757|910.77|0.3985|435.95|0.7041|-0.1092|2.5573|-0.18432|-2153.123274|3.5425|6.0846|6.0846
16_a20|0.0|0|3.485659565|0.0|0|6.842683282|0|0|1.401259527|-0.004705049|2|0.126359252|2.013871268|-0.254072625|8.23e-05|10.93301779|1|1|0.001157852|2|0.7478675859999999|-0.085041518|-0.10978034|0.809440795|0.915005572|-0.066137353|-51.18223058|69.28224942|-0.029561375|5.023018225|3.46788153|0.780108103|-28.6288015|60.02453683|51.14820251|2722.728332|602.0075202|-972.4623811|2161.751186|8.166385503999999|15.24926152|5896.394536|144.672972|-639.8099471|1246.573875|664.4562602999999|8.84230625|0.0|1.0|1.0|1.0|1.0|3.5|0.08|27.0|-10.52|6.38|5.46|78.25|2.0|0.0|121.69|4.0|-6.06|31.0|4.0|-5.42|0.0|0.0|1.0|-5.66|3.0500000000000005e-11|1.22e-08|3.5704|-1275.900951|-1275.8670960000002|1174.61|0.3431|554.41|0.69524|-0.1481299999999999|4.7315|-0.20722|-1275.6960869999998|6.5609|7585.0|7585.0
12s_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984545|-0.007621736|2|-0.0601024909999999|0.0|-0.403952011|-0.002544958|10.31162892|1|1|-0.001131023|1|0.83236194|0.006789196|-0.080971844|0.889479916|0.706713791|-0.090733404|-67.11451776|89.91581294|-0.040189672|8.102485674|0.0|0.790481833|-38.04400919|78.38074776|71.26547471|2977.11642|457.6180044|-1275.175837|2368.4646620000003|8.066744794|15.14544373|6639.7334200000005|135.66918710000002|-825.7139305|1613.162737|616.2856203|11.26623|1.0|1.0|1.0|0.0|1.0|4.63|0.14|17.0|-7.16|4.67|3.74|81.65|2.0|0.0|127.19|5.0|-5.49|31.0|6.0|-6.06|0.0|0.0|0.0|-5.17|6.900000000000002e-08|3e-05|3.5348|-1774.236634|-1774.202623|1140.1|0.2148|526.07|0.68458|-0.14985|3.0335|-0.20495|-1774.072418|3.9579|8129.0|8129.0
18_a3|0.0|0|2.897754472|0.0|0|6.605297921|0|0|1.43179288|-0.003487792|3|0.08269134|1.742872103|-0.122072724|0.0057881999999999|10.96965878|1|1|0.005799063|3|0.714658751|0.0355413979999999|-0.051083228|0.784960175|0.8419576209999999|-0.069839069|-37.67445366|160.9514039|-0.031753312|2.73114076|0.0|0.682492203|-13.82537222|48.19055867|37.21171433|1938.093995|374.610053|-452.0934439|703.8534116000001|5.293627315|10.24658906|3928.183499|141.2679329|-201.1487809|662.4155441|270.539096|10.51610501|0.0|0.0|1.0|1.0|1.0|2.62|0.0|21.0|-6.83|3.42|3.08|67.35|0.0|0.0|80.35|2.0|-2.82|21.0|4.0|-6.7|0.0|1.0|1.0|-3.27|1.49e-07|4.07e-05|3.9765|-889.9619321|-889.9402005000001|784.04|0.3326|330.54|0.6671699999999999|-0.1641099999999999|2.6366|-0.2218|-889.894728|3.3664|7.5229|7.5229
12g_a31|0.0|0|3.42813681|0.0|0|7.765993078999999|1|1|0.6101363000000001|-0.01500347|0|0.045747231|0.0|-0.7501734859999999|-0.008464411|10.31169877|2|2|-0.0054114869999999|0|0.819234772|-0.076150332|-0.1386819869999999|0.8639814490000001|0.58271093|-0.1284353869999999|-80.52794936|152.7424573|-0.039059048|11.67699967|548.1594997999999|0.6886488690000001|-48.43898314|95.97385383|97.88920296|2514.363249|357.8560168|-1127.391291|1859.940155|8.098256552|15.28679013|5398.678971|191.2078009|-692.3565973|1637.106139|524.0230338|15.44590447|1.0|1.0|1.0|1.0|2.0|3.61|0.32|16.0|-6.45|5.19|3.44|131.36|1.0|0.0|103.26|7.0|-4.92|27.0|5.0|-6.86|0.0|0.0|1.0|-3.79|3.55e-07|0.000136|3.8349|-1578.846191|-1578.800869|1090.41|265.0|542.78|0.70068|-0.15917|1.6279|-0.19241|-1578.66792|2.4038|6.9586|6.9586
14ae_a23|0.0|1|0.0|0.0|2|7.423568444|0|0|1.1979624290000002|-0.007539122|2|0.026913008|0.7338690390000001|-0.4448081789999999|0.008996289|10.31321689|2|2|0.009675528|2|0.7830067820000001|0.107765697|0.0469453379999999|0.8356326820000001|0.872362051|-0.065169397|-62.38566188|111.4422142|-0.0269140239999999|17.79858399|110.5716332|0.53040766|-33.45249142|87.09501229|71.53368511|3212.850883|625.0131414|-1060.556252|2575.36078|8.123993885|15.59484379|7308.981869|336.444465|-759.846894|1999.511567|770.8206617000001|24.70935041|0.0|1.0|1.0|1.0|1.0|3.74|0.12|26.0|-7.6|3.48|4.03|123.48|2.0|1.0|133.27|7.0|-5.8|34.0|6.0|-6.68|0.0|0.0|0.0|-5.08|2.49e-08|1.17e-05|3.6036|-1858.967022|-1858.952529|1285.52|0.3205|627.57|0.58144|-0.14537|7.0211|-0.21659|-1858.7404850000005|9.5944|8.6038|8.6038
4d_a46|0.0|0|0.0|0.173086735|1|7.825245291|1|1|1.134637067|-0.001749881|2|-0.131948546|0.0|-0.085744171|0.0116902869999999|10.96333164|1|1|0.010756749|2|0.764741337|-0.213089038|-0.103199079|0.8075680409999999|0.936057958|-0.056384895|-38.85529917|8.241078584|-0.024616555|2.607946825|74.62074724|0.813427965|-16.99546444|43.60839351|35.70643728|2181.291783|513.9109507000001|-621.6847867|2233.65548|5.757075209|10.30138878|4993.774007|102.4310631|-341.3149976|764.2776167999999|509.0572545|4.753094337|1.0|1.0|1.0|1.0|0.0|3.78|0.35|17.0|-7.41|4.81|5.11|43.6|2.0|1.0|101.75|2.0|-4.93|25.0|3.0|-5.4|0.0|1.0|1.0|-5.11|3.88e-08|1.3699999999999998e-05|4.4265|-1453.840712|-1453.817782|1009.78|0.1313|503.76|0.69884|-0.18639|3.5318|-0.22603|-1453.688943|3.7104|6.2865|6.2865
26_a47|0.0|1|0.0|0.0|1|6.86171134|0|0|1.304328272|-0.012090143|2|-0.110530752|0.956774672|-0.544056455|-0.0098410169999999|10.94972213|1|1|-0.008325552|2|0.845040087|-0.11288313|0.0120097289999999|0.910081385|0.7104381999999999|-0.098127284|-59.08415114|9.608109253|-0.038735145|7.0517889060000005|60.07342336|0.717639177|-33.13315474|73.39007585|69.15552111|2625.572598|412.8219782|-945.3464183|1341.904566|6.945070057000001|13.22794532|5994.406615|164.0744453|-549.3226272|1317.300461|457.1122177|14.3059247|0.0|1.0|0.0|1.0|2.0|3.13|0.05|21.0|-7.22|2.84|4.68|98.72|1.0|0.0|104.8|4.0|-4.86|28.0|5.0|-6.51|0.0|0.0|1.0|-4.56|5.97e-08|2.37e-05|3992.0|-1696.096597|-1696.075481|1006.59|0.3197|443.78|0.68707|-0.16642|3.6825|-0.22921|-1695.993821|4.8242|7.9|7.9
4i_a46|0.0|0|0.0|0.19654443|1|7.825245291|1|1|1.1346370959999998|-0.002360192|1|-0.088884176|0.0|-0.127450387|0.012211602|10.94638684|1|1|0.011931187|1|0.749522825|-0.0656636|-0.17856753|0.786754478|0.940780437|-0.058565229|-42.48203383|67.51603424|-0.025069479|4.997521397|70.55661087|0.763831778|-18.68604171|49.04951810000001|41.92840157|2200.19132|531.4066842|-722.1945751000001|2253.484644|6.218233741000001|10.47951666|4893.587424|133.40134070000002|-407.9368676|945.4890404|579.2365607|6.567484272000001|1.0|1.0|1.0|1.0|0.0|3.88|0.36|17.0|-7.3|4.79|5.07|39.94|1.0|0.0|105.43|3.0|-4.94|26.0|3.0|-5.31|0.0|1.0|1.0|-5.04|5.04e-08|1.75e-05|4.4232|-1092.730494|-1092.70435|1058.5|0.2805|546.24|0.69035|-0.18438|2.8538|-0.20084|-1092.528145|3.8696|6.2132|6.2132
3_a20 (SB-525334)|0.0|0|3.502142227|-0.08980269|0|6.880384082000001|0|0|1.183765089|-0.005492814|2|0.001821898|1.728260385|-0.274640708|0.001924142|10.95053359|1|1|0.0033523629999999|2|0.7186587|0.087932573|-0.17447922|0.76423988|0.8756647679999999|-0.061128029|-51.80299691|43.70154849|-0.029269046|3.934338039|0.0|0.784910502|-19.50382741|58.45718743|41.49386505|2243.481559|494.6267525|-777.0449536|1782.992456|5.943823875|10.9543133|4905.195832|121.495147|-438.9205046|989.9790502999998|520.6749407|6.654190521|1.0|1.0|1.0|1.0|1.0|3.37|0.24|21.0|-8.39|5.2|4.69|67.35|1.0|0.0|104.59|3.0|-4.85|26.0|4.0|-5.74|0.0|1.0|1.0|-4.73|4.07e-09|1.4e-06|3.1728|-1086.585811|-1086.56485|1030.31|367.0|498.74|0.70168|-0.13417|3.7291|-0.20131|-1086.383308|4.8164|6.7905|6.7905
3q_a32|0.0|1|3.4364803|0.0|0|7.765993078999999|0|0|0.609420748|-0.008072705|0|0.02785755|2.120544848|-0.419780649|0.000773658|10.31100266|3|3|0.002487149|0|0.853737093|0.010109949|-0.1585635|0.901790225|0.84993799|-0.067604132|-60.46462749|41.73511731|-0.027989085|7.058489861|53.27315741|0.6349739010000001|-25.7550561|74.3682963|53.16288420000001|2649.276311|524.6043311000001|-846.5047848999999|3335.898591|6.428518903|11.93494358|6079.482066|225.3038157|-522.4852655000001|1333.133193|618.9134881|13.90366881|1.0|1.0|1.0|1.0|1.0|3.57|0.3|19.0|-7.31|6.43|4.72|131.25|1.0|0.0|115.37|7.0|-5.91|28.0|4.0|-6.35|0.0|0.0|1.0|-4.62|4.88e-08|2.01e-05|3.6236|-1920.066488|-1920.042674|1136.46|0.2897|549.78|0.70216|-0.15001|4.1362|-0.19969|-1919.883144|5.2657|7.5528|7.5528
37_a18|0.0|0|0.0|0.0|0|7.03438793|2|2|1.251176176|-0.005351023|1|-0.018268775|0.0|-0.385273662|0.002300582|10.94702064|0|0|0.003512954|0|0.725028151|0.020848396|-0.020149364|0.761336899|0.831783747|-0.068500679|-54.7389628|12.63119843|-0.0286221589999999|4.865006968|60.1335413|0.7648766029999999|-36.62790634|65.15554136|56.74339533|3055.795406|608.2316837999999|-1423.213033|1571.7484060000002|9.460456975|18.49074823|7035.839448000001|171.9311063|-1040.70711|1860.709332|1056.535856|10.41657856|0.0|0.0|1.0|1.0|2.0|4.31|0.3|18.0|-8.82|3.68|3.3|76.5|2.0|1.0|151.14|7.0|-5.68|36.0|3.0|-6.14|0.0|1.0|0.0|-5.47|1.51e-09|7.27e-07|3.2127|-1532.997117|-1532.974371|1395.35|499.0|673.45|0.69305|-0.13194|2.2872|-0.18119|-1532.622404|3.0375|7.4559|7.4559
12s_a36|0.0|0|3.486136149|0.0|0|7.412764017000001|2|2|1.297044029|-0.007059109|2|0.037454164|0.0|-0.4023692|0.002951176|10.95352614|1|1|0.003962098|1|0.8060798779999999|-0.118671653|-0.086791463|0.856677627|0.8303378090000001|-0.07216709|-64.57958827|110.6090028|-0.035868226|8.106112169|10.23927133|0.754198383|-30.06529118|76.34126108|59.13914165|2710.355028|535.942162|-1227.012177|2294.468358|7.545963801|13.98635088|5890.905249|158.6528381|-791.9759303|1626.909053|662.0530478999999|11.76167282|1.0|0.0|1.0|0.0|2.0|4.85|0.17|17.0|-6.97|3.24|2.19|69.2|1.0|0.0|128.72|5.0|-4.16|30.0|4.0|-6.55|0.0|1.0|0.0|-4.3|1.08e-07|4.270000000000001e-05|3.7604|-1272.270833|-1272.236664|1150.67|0.4501|523.72|0.6928|-0.15559|6.6068|-0.20467|-1272.061111|8.7738|8.0458|8.0458
6b_a31|0.0|0|3.404988662|0.0|0|7.773594467000001|1|1|0.610136262|-0.016070861|0|0.11647286|0.0|-0.787472195|-0.011483229|10.31169819|2|2|-0.008439437|0|0.78240875|-0.068433069|-0.084489161|0.841537966|0.627853074|-0.12081047|-78.37648097|159.79549319999998|-0.045675611|12.28107483|101.4993391|0.7459204140000001|-44.96993859|93.1058799|93.83704414|2776.92804|383.0600707|-1254.023695|2063.736075|7.513612533|14.46878435|6099.567787|155.0167518|-765.0936586|1681.1762649999998|536.6368656000001|14.72939894|1.0|1.0|1.0|1.0|2.0|3.55|0.1|22.0|-7.33|5.19|4.0|131.36|1.0|0.0|109.69|4.0|-5.63|29.0|5.0|-6.5|0.0|0.0|1.0|-4.66|4.67e-08|1.89e-05|3.2949|-1652.671944|-1652.635711|1077.19|0.4967|492.36|0.7013199999999999|-0.13345|5.9085|-0.1918|-1652.505041|8.8379|7.2676|7.2676
16_a31|0.0|0|3.096824452|0.0|0|7.758333467000001|1|1|0.61013894|-0.020181753|0|-0.050076586|0.0|-0.726543099|-0.017017891|10.31170095|2|2|-0.0125582419999999|0|0.8318419909999999|-0.038841601|0.0980869569999999|0.8948140790000001|0.546450126|-0.142079397|-70.82239128|130.369865|-0.050105055|8.309441139|467.7901274|0.73080436|-31.54036284|83.86629191|84.57819254|2071.962924|257.4650715|-779.0463041|1212.615438|5.521618837|9.649327262|4387.049328|126.8340354|-367.0549296|1066.012118|280.39844320000003|13.04390063|0.0|0.0|1.0|1.0|2.0|3.2|0.14|16.0|-4.94|3.8|2.83|114.29|0.0|0.0|80.57|2.0|-4.36|21.0|4.0|-6.48|0.0|0.0|1.0|-3.6|1.16e-05|0.00347|3.6596|-1308.242314|-1308.202828|818.1|0.2534|369.73|0.70108|-0.15231|3.7419|-0.1842|-1308.161433|5.5943|7.0458|7.0458
12g_a40|0.0|0|0.0|0.0|1|7.515889085|0|0|0.604990688|-0.01011728|0|0.167050952|0.726175674|-0.354104815|-0.001011175|10.31197254|2|2|-0.003205145|0|0.769016155|0.020185301|-0.326139923|0.8396782220000001|0.8702014570000001|-0.0951493559999999|-52.24208444|130.7472028|-0.0435406|3.501413627|0.0|0.852031227|-26.21888031|59.29860462|56.61727428|2287.970776|456.7977427|-731.3891821000001|681.6778419|7.692740528|14.39849078|5211.675486|77.67373972|-383.9305539|858.4065454|335.7078145|7.056520179|1.0|1.0|0.0|0.0|1.0|3.24|0.0|20.0|-6.63|4.83|5.14|78.66|2.0|0.0|93.78|2.0|-6.46|23.0|3.0|-4.91|0.0|0.0|1.0|-5.79|2.37e-07|8.57e-05|3.1577|-2173.044757|-2173.0224510000003|896.63|0.3539|429.31|0.6988|-0.13191|1.9175|-0.20615|-2172.988604|2.7075|6.1403|6.1403
14l_a23|0.0|1|0.0|0.0|2|7.423568444|0|0|1.1979636809999998|-0.005344736|2|0.042748013|0.758109562|-0.288615723|0.01269616|10.313217800000002|2|2|0.01180744|2|0.778602826|0.156652778|-0.1010279259999999|0.836852328|0.921267667|-0.053549434|-51.59307331|40.34135162|-0.0328459689999999|8.125310915|81.90812552|0.7896261940000001|-23.306234600000003|61.54673359|47.64388017|2879.181064|607.777253|-1083.45454|2176.038061|8.006380163|15.78926563|6444.7098240000005|138.7874759|-714.7749208|1372.110688|666.0036144999999|9.953660282|0.0|1.0|1.0|1.0|1.0|3.51|0.09|26.0|-7.78|3.88|4.33|105.02|2.0|1.0|125.25|5.0|-5.85|31.0|4.0|-6.1|0.0|0.0|0.0|-5.25|1.65e-08|7.03e-06|3.6274|-1669.2363289999998|-1669.224647|1185.79|0.4239|560.51|0.67242|-0.14639|6.0563|-0.2183|-1669.04569|8.2422|8.1798|8.1798
1_a15|0.0|0|0.0|0.0|0|0.0|0|0|1.419940974|-0.0084598019999999|2|0.06459652|0.0|-0.541427319|0.001244652|10.95880609|0|0|0.003816011|2|0.705825714|0.101406325|-0.001544849|0.74357498|0.875723465|-0.068077117|-72.24770503|121.3844816|-0.031142386|10.95802135|63.14412039|0.605927517|-28.45664402|90.40184737|60.96303497|3000.975833|566.1848585|-1228.210985|2855.495631|6.580146251|11.7078005|7284.337537|254.7811976|-794.0799704|2026.993248|851.7423982|18.15414234|1.0|1.0|1.0|1.0|1.0|3.91|0.19|24.0|-10.02|5.46|6.32|74.73|3.0|0.0|132.94|8.0|-6.55|34.0|6.0|-5.38|1.0|0.0|0.0|-5.97|9.53e-11|4.36e-08|3.2188|-1510.136281|-1510.117336|1271.06|0.2464|598.34|0.70553|-0.1365|1.2218|-0.17792|-1509.851127|2.3261|7.3565|7.3565
12f_a36|0.0|0|3.50900085|0.0|0|7.412764017000001|2|2|1.297042537|-0.006773586|2|0.10938259|0.0|-0.40641518|0.003676818|10.95389399|1|1|0.0045625|1|0.821599443|-0.109793154|-0.1188384119999999|0.8700396090000001|0.8435569079999999|-0.071035495|-66.16123807|43.53853176|-0.035813075|7.769727312|0.835268043|0.7803018709999999|-30.92312428|76.51015325|58.64442871|2770.818472|556.5681681|-1323.224761|2380.393255|7.416874811|13.84366076|6000.985822|144.9540437|-873.0469447999999|1695.785708|729.1873176|10.34891518|1.0|0.0|1.0|0.0|2.0|4.94|0.21|17.0|-7.36|3.62|2.45|69.2|1.0|0.0|133.52|6.0|-4.61|31.0|4.0|-6.33|0.0|1.0|0.0|-4.57|4.38e-08|1.7899999999999998e-05|3.6545|-1311.57896|-1311.550167|1195.77|0.4374|545.55|0.70126|-0.15011|5.9228|-0.20046|-1311.345557|7.8454|7.9586|7.9586
19_a47|0.0|1|0.0|0.0|1|6.842683282|0|0|1.402889494|-0.00973456|2|0.027033021|1.174354482|-0.4380552029999999|-0.013020816|10.95058274|1|1|-0.010153352|2|0.823945134|-0.024256505|0.095841135|0.8873627890000001|0.639642891|-0.105205489|-57.87554797|335.10989930000005|-0.037307124|8.228498913|66.13355777|0.637832605|-32.2945343|76.13237258|73.14028211|2612.978054|354.3911695|-868.1332196000001|1238.799875|7.06969105|13.17443625|5846.960345|200.6571609|-480.9851737|1361.067484|428.5826478|18.25682461|0.0|1.0|1.0|1.0|2.0|3.13|0.05|21.0|-6.92|2.49|3.84|98.72|1.0|0.0|99.2|5.0|-3.67|28.0|6.0|-7.22|0.0|0.0|1.0|-3.66|1.2099999999999998e-07|4.59e-05|3.8423|-1335.75742|-1335.725639|974.59|0.3243|412.31|0.68924|-0.15845|5.1151|-0.2117099999999999|-1335.634976|6.3247|7.3|7.3
12bg_a36|0.0|0|3.434779148|0.0|0|7.412764017000001|2|2|1.29692796|-0.0076819|2|0.057879142|0.0|-0.414822602|-0.001012333|10.95885259|1|1|-0.00097037|1|0.836170906|-0.023460562|-0.033696875|0.892249657|0.840610352|-0.075439837|-70.42534258|107.3347739|-0.036959207|9.22604612|14.85588272|0.747867728|-35.49918495|83.78068847|65.19942617|2925.402039|576.6383913|-1267.656166|2915.548359|7.549463377|14.04434294|6753.439903|172.9566471|-869.5815023|1695.0272350000002|661.6709012|13.35534589|1.0|1.0|1.0|0.0|2.0|4.75|0.14|17.0|-7.76|3.99|3.19|69.2|2.0|0.0|133.77|5.0|-5.08|31.0|4.0|-6.26|0.0|1.0|1.0|-5.18|1.74e-08|7.83e-06|3.8944|-2152.13793|-2152.104584|1186.75|0.4409|554.7|0.69395|-0.15743|6.6844|-0.21166|-2151.975577|9.3601|7.8239|7.8239
4j_a46|0.0|0|0.0|0.19521727|1|7.825245291|1|1|1.134637093|-0.002284836|1|-0.0529855709999999|0.0|-0.130235627|0.011968098|10.94638774|1|1|0.011684396|1|0.7298040140000001|-0.061823242|-0.258222236|0.763724435|0.949893337|-0.05924408|-43.95227197|70.56141095|-0.024805825|5.205103062|71.98911503|0.776932317|-20.66606288|50.26191521|43.80358011|2260.870095|561.0237355|-791.1408955|2563.282153|6.274010655|10.49957018|5077.124695|131.7477027|-467.2617475|1018.288052|642.1335502000001|6.30964324|0.0|1.0|1.0|1.0|0.0|4.0|0.39|17.0|-7.69|5.18|5.33|39.94|2.0|0.0|110.24|4.0|-5.38|27.0|3.0|-5.09|0.0|1.0|1.0|-5.31|2.03e-08|7.33e-06|4.4093|-1132.043677|-1132.018764|1112.13|0.2783|572.31|0.69413|-0.18387|2.9043|-0.20071|-1131.817578|3.8105|6.0942|6.0942
8b_a32|0.0|1|3.419952523|0.0|0|7.765993078999999|0|0|0.609420757|-0.009362305|0|-0.008128765|2.123714284|-0.458752924|-0.003484915|10.31100269|3|3|-0.001662219|0|0.845443342|0.060636167|-0.1152380009999999|0.8966299409999999|0.788218098|-0.0850068559999999|-68.4085006|102.4297669|-0.03079624|6.585851946|68.21751748|0.669149204|-33.50038167|81.73293254|63.85535908|2573.703546|494.8166492|-889.3105078|2275.886421|8.10555784|14.95918599|5619.400983|207.6969342|-558.2790432999999|1329.016762|557.1050635|13.32443194|1.0|1.0|1.0|1.0|2.0|3.46|0.26|19.0|-7.65|6.49|4.19|140.04|1.0|0.0|110.47|7.0|-5.83|27.0|4.0|-6.44|1.0|0.0|1.0|-4.39|2.23e-08|8.86e-06|3.5442|-1880.77142|-1880.735397|1114.24|0.2943|558.16|0.70285|-0.14717|846.0|-0.20121|-1880.602014|1.2797|7.9208|7.9208
14b_a3|0.0|0|0.0|0.0|0|6.823286122000001|0|0|0.605016869|-0.009130444|3|-0.1551678719999999|1.7086790859999998|-0.356087317|-0.00603969|10.31162234|1|1|-0.004161699|3|0.7809478329999999|-0.133815639|-0.170297225|0.848135222|0.786476513|-0.090994113|-49.38772279|252.49572540000003|-0.036469822|3.067822725|82.79166784|0.766915433|-21.76034149|57.87172082|50.77131401|2160.565755|384.6023764|-642.0403962|1289.104749|4.989782639|9.738358819|4803.535505|113.9829058|-313.9702941|837.1723509999999|358.3503513|8.483998032|0.0|1.0|1.0|1.0|1.0|3.18|0.06|21.0|-6.89|4.28|3.71|105.82|0.0|0.0|93.25|2.0|-4.45|23.0|4.0|-6.42|0.0|0.0|1.0|-3.99|1.28e-07|4.08e-05|3.0724|-1327.514377|-1327.4859310000002|879.19|0.2276|368.39|0.70123|-0.12942|2.8743|-0.19618|-1327.398177|3.8724|6.4202|6.4202
12am_a36|0.0|0|3.340519946|-4.723487246|0|7.412764017000001|2|2|1.240140551|-0.015884751|2|0.122824831|0.0|-0.921315581|-0.011700732|10.9602097|1|1|-0.007897954|1|0.8344566859999999|-0.0147665219999999|-0.05754717|0.885733922|0.814986544|-0.091472759|-81.59051640000001|128.69607109999998|-0.045928425|8.395550408|1.038361162|0.788334835|-43.65752487|95.53118838|75.34643812|3230.6292780000003|563.0333297999999|-1713.4008440000002|2603.072527|8.772646622|17.01968794|7238.033439|146.228847|-1183.702712|2173.44302|672.4630346|13.94067198|1.0|1.0|1.0|0.0|2.0|4.81|0.17|17.0|-7.14|3.31|4.04|78.43|2.0|0.0|130.43|7.0|-5.2|34.0|8.0|-6.4|0.0|0.0|0.0|-5.07|7.24e-08|3.37e-05|3.8606|-1645.205296|-1645.169789|1206.77|0.4894|562.14|0.6805100000000001|-0.15658|5.9258|-0.21356|-1645.016323|8.0872|7.2218|7.2218
12ax_a36|0.0|0|3.429529478|0.0|0|7.412764017000001|2|2|1.280791885|-0.007681676|2|0.075802407|0.0|-0.414810497|-0.001012333|10.958822|1|1|-0.00097037|1|0.836170906|-0.0394369539999999|-0.056676035|0.892249657|0.846837721|-0.073739612|-72.11700812|36.17982162|-0.038813619|8.558226304|1.236876307|0.7648530440000001|-32.99232962|84.58859134|62.11847297|2926.929456|566.4430628|-1298.106146|2471.295987|7.563197245|14.78635841|6741.969187999999|157.28794140000002|-868.2929481000001|1697.196809|661.6709012|12.47158322|1.0|1.0|1.0|0.0|2.0|4.74|0.14|17.0|-7.76|3.99|3.19|69.2|2.0|0.0|133.77|5.0|-5.08|31.0|4.0|-6.26|0.0|1.0|1.0|-5.18|1.74e-08|7.83e-06|3.8889|-2152.130959|-2152.100515|1182.31|0.5236|552.0|0.69348|-0.15728|4.5001|-0.21324|-2151.971761|6.0402|7.9208|7.9208
6c_a31|0.0|0|3.423005244|0.0|0|7.78113851|1|1|0.6101347220000001|-0.015192833|0|0.137523742|0.0|-0.790027307|-0.009477764|10.31169965|2|2|-0.00668344|0|0.790900932|-0.078059285|-0.172780048|0.846458013|0.641197273|-0.120905075|-79.97295595|163.6316745|-0.044739967|12.71919216|105.7632176|0.7653239190000001|-48.45681657|93.4208388|96.63311186|2837.949799|405.9259734|-1359.540251|2357.829685|8.102804662|14.63492011|6283.091868|148.5675636|-860.6909647|1776.424619|597.3075924999999|13.44788285|1.0|1.0|1.0|1.0|2.0|3.67|0.14|22.0|-7.72|5.58|4.26|131.36|2.0|0.0|114.5|5.0|-6.09|30.0|5.0|-6.27|0.0|0.0|1.0|-4.94|1.89e-08|7.9e-06|3.2974|-1691.984862|-1691.948653|1125.85|0.5028|524.56|0.7014699999999999|-0.13351|5.9253|-0.19169|-1691.794585|8.8847|6.4685|6.4685
