molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|AATSC1c|SRW07|AATSC1s|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|FNSA5|PBF|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (water)|pIC50|pIC50
16_a31|0.0|1|0|0|3.096824452|7.758333467000001|1|1|0.61013894|-0.020181753|5.733341277|-0.186617888|-0.726543099|-0.017017891|-0.00795845|10.31170095|0.06214876|2|2|-0.0125582419999999|-0.0897217219999999|-0.09530799|0|0.951830892|0.8318419909999999|-0.038841601|0.8948140790000001|-0.150315165|0.29485045|-70.82239128|130.369865|0.4535498739999999|213.694252|-0.050105055|-33.36862997|467.7901274|0.73080436|-23.60746376|0.427771627|2071.962924|257.4650715|-779.0463041|1212.615438|-11.12287666|0.26919564|5.521618837|0.747554032|4387.049328|32.30339751|0.027684692|1066.012118|1.0|0.0|1.0|1.0|3.2|0.14|-4.94|2.83|114.29|0.78|0.0|0.0|80.57|0.0|2.0|2.0|21.0|4.0|-6.48|300.34|0.0|2.33|4.38e-05|0.0131|0.0762|2.32|0.0|0.0|1.16e-05|0.00347|-0.0318899999999999|1.7|338.79|338.79|369.73|0.70108|0.70108|-1308.113026|0.2534|-0.15231|5.5943|7.0458|7.0458
15_a3|0.0|0|0|0|0.0|6.823286122000001|1|1|0.619596467|-0.006742751|4.727387819|-0.092127078|-0.289938297|-0.006419472|0.126641951|10.33806279|0.021805556|0|0|-0.004459728|-0.325227172|-0.039798975|3|0.968837995|0.813015336|-0.103599654|0.866559772|-0.107619999|0.451058529|-55.08588323|315.5421792|0.221091166|113.1667185|-0.037667|-28.19600959|0.0|0.850327497|-19.28005913|0.461565365|2116.88728|398.6887321|-771.2023653|1433.713715|-9.868603355|0.149672503|5.371119692000001|0.85723565|4617.470007|22.67368656|0.010200078|906.9474625|1.0|0.0|1.0|1.0|4.12|0.24|-5.78|1.56|89.99|0.96|0.0|0.0|94.29|0.0|2.0|2.0|23.0|5.0|-7.35|321.4|0.0|1.2|0.0017|547.0|306.0|1.28|0.0|0.0|1.66e-06|0.000535|-0.06319|2.33|334.44|206.37|398.12|0.2843199999999999|0.67902|-1328.531138|0.0173|-0.1576|2.3271|7.6021|7.6021
4r_a46|0.0|0|0|0|0.0|7.832410927000001|1|1|1.13129629|-0.002826188|5.587248657999999|-0.074041799|-0.141309389|0.006236535|-0.1129698999999999|10.96363493|-0.048758575|1|1|0.0061041|-0.237647432|-0.086905208|2|0.7794598220000001|0.810646641|-0.077483502|0.8549242340000001|-0.081339886|0.261414008|-43.14814202|176.18445569999997|0.152180218|80.72661483|-0.0259595379999999|-22.88867429|0.0|0.7146312779999999|-13.77068362|0.456487948|2137.47734|449.7405899|-647.2221302999999|1451.6122289999998|-7.304896049|0.285368722|5.81085807|0.839885604|4775.760774|19.26963463|0.015225417|905.6728276|1.0|0.0|1.0|1.0|3.82|0.35|-6.25|3.43|63.83|1.52|0.0|0.0|97.9|0.0|1.0|3.0|25.0|4.0|-6.83|334.41|0.0|2.7|0.00081|271.0|0.0933|2.12|0.0|0.0|5.64e-07|0.000188|-0.03073|2.3|274.25|274.25|467.85|0.69085|0.69085|-1069.231407|0.1404|-0.18999|3.5979|5.8499|5.8499
6_a15|0.0|0|0|0|0.0|0.0|0|0|1.419941278|-0.00951284|0.0|-0.048804012|-0.513693384|0.001080419|0.011857945|10.95880677|-0.009025163|0|0|0.003942615|0.153430865|-0.281352401|1|0.8511056929999999|0.691316481|0.0371776429999999|0.7248900659999999|-0.123000073|0.398681391|-71.76572566|105.4415725|0.140691569|82.0880213|-0.0307500179999999|-41.87249058|55.65697829|0.581974721|-17.94143141|0.3902945579999999|2454.904173|501.3728188|-932.9544335|1971.005637|-10.46812265|0.4180252789999999|6.110075236|0.640136254|5589.043165|30.82854077|0.029449813|1603.08412|1.0|1.0|0.0|1.0|3.29|0.23|-7.95|5.26|61.84|2.18|2.0|0.0|109.7|0.0|1.0|7.0|28.0|5.0|-5.33|380.44|0.0|4.11|2.16e-06|0.000823|0.00278|4.64|0.0|0.0|1.13e-08|4.3e-06|-0.02419|3.94|328.9|285.52|545.21|0.65191|0.70554|-1262.75978|0.0113|-0.15714|1.9421|7.4559|7.4559
3k_a32|0.0|1|1|1|3.644417045|7.97831097|0|1|0.609420759|-0.005745086|5.973809612|-0.001250803|-0.270019022|0.001221534|-0.0902541999999999|10.31100271|-0.077097565|3|3|0.002509816|-0.084055305|-0.090775221|0|0.816196288|0.779649252|-0.127713677|0.8306695270000001|-0.090839907|0.31016741|-51.21653025|80.0971996|0.122251759|68.92687468|-0.029575784|-28.87643819|0.0|0.78057227|-16.67514938|0.472646737|2392.3436100000004|494.8840288|-717.0314235000001|1970.06814|-9.40163104|0.21942773|6.153598893|0.89626209|5259.698672|21.36272325|0.012327787|918.5970998|1.0|1.0|1.0|1.0|3.47|0.32|-7.23|5.78|110.94|2.41|2.0|0.0|105.36|0.0|1.0|3.0|25.0|3.0|-5.01|366.5|0.0|4.75|9.16e-08|3.3600000000000004e-05|0.000904|4.97|0.0|0.0|5.86e-08|2.15e-05|-0.05321|3.81|350.6|350.6|452.36|0.70268|0.70268|-1749.957584|0.3082|-0.14667|5689.0|8.0605|8.0605
21_a4|0.0|0|0|0|0.0|7.535296702|1|1|1.399863887|-0.003068098|5.4161004020000005|-0.014982235|-0.131928225|0.012362563|-0.2897937889999999|10.94593332|-0.104638158|1|1|0.012094249|0.030586117|-0.099702401|1|0.6952936|0.777866961|0.090847781|0.833191212|-0.076470465|0.239652988|-38.7880598|63.37635587|0.067853265|34.4171635|-0.028676424|-19.67444009|66.03320922|0.7231676229999999|-14.54552243|0.401240904|2045.488184|472.812128|-581.8208971|1584.866567|-7.377915035|0.276832377|5.961506745|0.670120767|4277.396118|20.11362507|0.017563978|804.5450027|1.0|1.0|1.0|1.0|3.37|0.16|-5.94|3.85|39.94|2.32|0.0|0.0|91.59|0.0|2.0|3.0|23.0|3.0|-5.76|303.36|0.0|3.23|0.000133|0.0403|0.0197|3.36|0.0|0.0|1.16e-06|0.000352|-0.02956|3.31|308.08|240.17|446.0|0.5260600000000001|0.66476|-973.400097|0.1457|-0.16632|2.9409|6.9172|6.9172
11_a33|0.0|1|1|1|3.221176304|7.686621335|0|0|0.609352951|-0.008708023|5.6869753560000005|-0.039406316|-0.32219686|-0.003303432|0.143981643|10.31100126|-0.008908194|3|3|-0.00103193|0.105574347|-0.232296883|0|0.8389087140000001|0.85401347|0.003391835|0.921896958|-0.104881435|0.229250542|-50.94714637|45.43139569|0.142712759|69.3240686|-0.030847481|-24.74805685|0.0|0.552878386|-14.98445481|0.4673066279999999|2220.315582|416.4353629|-509.4714637|979.349175|-7.278840251|0.447121614|5.24049311|0.8772525659999999|4880.001461|27.10262364|0.035341374|921.4892038|1.0|1.0|1.0|1.0|3.19|0.13|-6.23|4.13|120.17|0.89|0.0|0.0|89.77|0.0|1.0|3.0|22.0|4.0|-5.97|328.41|0.0|3.28|3.32e-06|0.00109|0.0136|3.28|0.0|0.0|5.92e-07|0.000194|-0.05806|1.93|353.74|353.74|378.1|0.70381|0.70381|-1669.202327|0.5408|-0.14132|4.5998|8.3188|8.3188
14h_a23|0.0|0|1|1|0.0|7.423568444|0|0|1.197963488|-0.005921293|5.351858133|0.006191846|-0.307907256|0.009895793|-0.024318144|10.31321773|-0.034313725|2|2|0.009266617|0.060820238|-0.131709531|2|0.708395022|0.79263722|0.143102066|0.860920386|-0.081058742|0.223157991|-54.6468131|41.34207782|0.076569426|51.620282|-0.033774476|-36.84086528|86.83095818|0.753100584|-22.76950546|0.48032488|3010.418229|622.5428245|-1092.936262|2371.16134|-15.35036053|0.246899416|7.833334036|0.924279155|6722.809649|30.23434844|0.018981866|1451.248725|0.0|1.0|1.0|1.0|3.47|0.04|-7.47|3.89|128.81|2.39|1.0|1.0|125.0|0.0|1.0|5.0|32.0|5.0|-6.62|436.49|0.0|3.23|2.09e-06|0.0009109999999999|0.00554|3.3|0.0|0.0|3.39e-08|1.4800000000000002e-05|-0.08532|3.29|337.93|306.09|569.53|0.67365|0.69933|-1721.9314420000003|0.2727|-0.15209|13.4823|8.3468|8.3468
8b_a12|0.0|0|0|0|0.0|0.0|1|1|1.283836078|-0.012630509|0.0|-0.1676879319999999|-0.618894925|-0.010117477|-0.036536396|10.95438057|-0.1090955359999999|0|0|-0.007926474|0.047425677|0.006468729|1|0.89481633|0.7407532059999999|-0.010950243|0.792160599|-0.116554734|0.4384536329999999|-67.44287685|319.0086845|0.259073691|149.9096134|-0.045608374|-39.02494133|76.80174559999999|0.888936354|-26.39069094|0.480938153|2388.888334|428.7273481000001|-1213.971783|1437.536303|-15.27062922|0.111063646|6.373278096|0.926552694|5217.318476|29.68794201|0.009361504|1365.645333|1.0|1.0|1.0|1.0|4.11|0.1|-7.45|1.9|80.37|2.23|1.0|0.0|110.58|0.0|1.0|4.0|27.0|4.0|-6.51|355.39|0.0|2.51|7.890000000000001e-05|28.0|0.0346|2.76|0.0|0.0|3.56e-08|1.26e-05|-0.0589|5.11|331.1|293.37|460.08|0.53425|0.57773|-1159.188228|127.0|-0.15294|6.1286|6.58|6.58
12h_a40|0.0|0|0|0|0.0|7.515889085|0|0|0.60499064|-0.008044548|5.4161004020000005|-0.107711573|-0.289603712|-0.000134504|0.189869851|10.31197256|-0.21893421|2|2|-0.002126898|0.367928263|0.224167029|0|0.809398262|0.7769829840000001|0.116873629|0.845904643|-0.091448888|0.006997021|-48.34705035|208.6717565|0.160518251|84.86252967|-0.038796498|-25.56004046|59.68939644|0.844008584|-20.51086984|0.4958138139999999|2270.834041|443.8158546|-676.8587047999999|603.6697997|-10.84365353|0.155991416|7.989299324|0.983394285|5087.343024|24.30173133|0.012453938|801.957134|0.0|1.0|1.0|1.0|3.19|0.0|-6.84|5.02|84.45|3.76|2.0|1.0|96.16|0.0|1.0|2.0|23.0|2.0|-5.13|361.25|0.0|4.22|5.58e-07|0.0002009999999999|0.000942|4.75|0.0|0.0|1.44e-07|5.2e-05|-0.07512|4.14|469.0|298.7|435.95|0.6503899999999999|0.7041|-2153.072091|0.3693|-0.1092|3.5425|6.0846|6.0846
13e_a6|0.0|1|0|0|3.433539068|6.842683282|0|0|1.429020445|-0.006882528|4.727387819|-0.008507023|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|-0.037793156|1|1|-0.001446486|0.032420935|-0.223618825|2|0.841211811|0.765593573|0.102257199|0.827254552|-0.093298845|0.175643236|-62.36320497|66.59852278|0.138323399|92.4587065|-0.032929004|-41.68507499|0.0|0.722530518|-22.01054293|0.4442079679999999|2868.489025|575.965487|-1122.537689|3457.565879|-14.71237941|0.277469482|7.973429837999999|0.799234143|6147.8097210000005|30.46313253|0.019543118|1553.619759|1.0|1.0|1.0|1.0|3.51|0.08|-10.18|4.53|103.17|0.92|1.0|0.0|123.82|0.0|0.0|5.0|32.0|5.0|-6.52|417.47|0.0|3.31|7.74e-06|0.00323|0.00688|3.27|0.0|0.0|6.59e-11|2.75e-08|-0.07534|3.36|381.78|207.04|567.24|0.38609|0.7034199999999999|-1347.014564|0.0104|-0.1327|13.2999|7.9208|7.9208
8d_a8|0.0|1|0|0|3.190160226|7.05012252|0|0|1.395657339|-0.0111144189999999|4.844187086|-0.155313194|-0.633521883|-0.00267541|-0.077977198|10.94649761|-0.117111249|1|1|-0.001038264|0.111668404|0.025642021|1|0.76211539|0.757805416|0.0780635059999999|0.804372443|-0.103150936|0.377028311|-67.26951954|57.93693239|0.306707511|200.0182229|-0.03820405|-43.86958028|92.49576602|0.675359878|-24.91463687|0.483207744|2863.968296|452.1282556|-1345.390391|2093.380666|-16.2479927|0.324640122|7.507839835|0.935013517|6596.888351|36.89090464|0.029166961|1992.108851|0.0|1.0|1.0|1.0|3.61|0.12|-7.62|3.32|112.23|1.92|1.0|0.0|121.1|0.0|1.0|6.0|32.0|5.0|-6.87|430.46|0.0|3.0|1.24e-05|0.00533|0.0147|2.89|0.0|0.0|2.38e-08|1.03e-05|-0.0600299999999999|6.22|376.13|265.12|572.21|0.62361|0.70165|-1447.2928029999998|0.1879|-0.13754|7.5674|4.7303|4.7303
14a_a25|0.0|0|0|0|0.0|6.842683282|0|0|1.420015394|-0.004483962|4.727387819|-0.05112778|-0.255585831|0.006085806|-0.046802062|10.93106303|-0.019985937|1|1|0.006158124|0.085350921|-0.077269115|2|0.6716839040000001|0.7385460309999999|-0.085643386|0.792935475|-0.084207356|0.326595394|-55.27820709|107.22698590000002|0.149573695|98.18816423|-0.033365179|-36.28756839|58.18995584|0.8067529940000001|-21.90268583|0.492236681|2844.993903|558.2652611000001|-1160.842349|2142.5112510000004|-14.37809314|0.193247006|7.39139255|0.969421506|6315.975408|27.14918443|0.01323706|1438.906775|1.0|1.0|1.0|1.0|3.43|0.08|-9.59|4.92|72.7|2.47|2.0|0.0|126.26|0.0|1.0|6.0|32.0|4.0|-5.91|419.48|0.0|3.81|4.03e-06|0.0016899999999999|0.00215|4.16|0.0|0.0|2.58e-10|1.08e-07|-0.05083|5.79|314.05|231.18|548.29|0.42461|0.6714|-1352.024616|0.1756|-0.16347|4.1656|6684.0|6684.0
12bh_a36|0.0|1|0|0|3.50075137|7.412764017000001|2|2|1.297043258|-0.006687484|5.351858133|-0.047482048|-0.401249012|0.003676818|0.075747971|10.94728093|-0.035747988|1|1|0.0045625|0.0016901289999999|-0.169994208|1|0.902377067|0.78699829|-0.211972014|0.833398429|-0.09959401|0.317612728|-66.28126709|83.08294358|0.166508047|110.81353529999998|-0.035569289|-44.11115058|0.0|0.783294222|-23.6718811|0.482052584|2773.193279|554.7010591|-1325.625342|2437.805332|-15.75398235|0.216705778|7.545637217999999|0.930697921|5957.443236|30.2209316|0.015307571|1692.3721690000002|0.0|0.0|1.0|0.0|4.95|0.21|-7.34|2.5|69.2|2.45|1.0|0.0|133.68|0.0|1.0|5.0|31.0|4.0|-6.38|409.49|0.0|2.42|2.8600000000000004e-05|0.0117|0.0102|3.41|0.0|0.0|4.55e-08|1.86e-05|-0.0525299999999999|3.79|341.97|319.46|575.23|0.69377|0.7039|-1311.293683|11.0|-0.14915|7.7975|7.8539|7.8539
8m_a46|0.0|0|0|0|0.0|7.727094485|1|1|1.160371261|-0.00517896|5.533389489|-0.085284636|-0.248590088|0.0063680119999999|-0.120972269|10.94650201|-0.064176245|1|1|0.005865049|-0.206020062|0.015631887|1|0.783187801|0.7699708959999999|-0.084989948|0.8142050040000001|-0.085204935|0.280198209|-45.17474201|166.8508795|0.123789645|65.63194084|-0.032188531|-23.9511632|0.0|0.8854896870000001|-17.06601365|0.425802465|2045.330306|464.5573228999999|-767.9706141|1913.813025|-9.04821721|0.114510313|5.684332261000001|0.7415609409999999|4439.758321|19.27296714|0.006689855|867.2835213999999|1.0|0.0|1.0|1.0|3.24|0.3|-6.46|4.21|50.94|2.62|1.0|0.0|96.16|0.0|1.0|2.0|24.0|3.0|-5.61|319.4|0.0|3.53|3.3e-05|0.0105|0.0088799999999999|3.72|0.0|0.0|3.5e-07|0.000112|-0.01818|4.12|289.14|233.66|489.57|0.43001|0.6997800000000001|-1013.91158|0.1441|-0.17897|3.1675|6.6402|6.6402
7h_a8|0.0|1|0|0|2.99743835|7.05012252|0|0|1.391840221|-0.00534208|4.844187086|-0.073219554|-0.23505152|0.00112124|-0.0873792009999999|10.94341365|0.0260356679999999|1|1|0.00084936|-0.043606497|0.141285105|0|0.515235986|0.7051689170000001|0.095758228|0.7677336090000001|-0.0934764819999999|0.314190914|-53.88211443|70.28953528|0.228988973|131.9948047|-0.041038456|-31.05895923|47.81104825|0.892830345|-23.65556243|0.4346108389999999|2534.324886|444.4294792|-969.8780597|1919.19991|-13.63564064|0.107169655|7.589672923999999|0.768693264|5657.402114|26.49502512|0.00878112|1086.29603|0.0|1.0|0.0|0.0|3.12|0.0|-8.46|5.49|61.58|4.27|2.0|0.0|101.89|0.0|1.0|3.0|28.0|4.0|-5.27|373.35|0.0|4.63|2.09e-06|0.00078|0.00118|4.66|0.0|1.0|3.5e-09|1.31e-06|-0.06799|6.81|315.62|315.62|500.94|0.6963199999999999|0.6963199999999999|-1285.017252|0.3885|-0.16076|9.1188|4.9788|4.9788
12ba_a36|0.0|1|0|0|3.389685532|7.412764017000001|2|2|1.297043659|-0.0075620109999999|5.351858133|0.026411489|-0.423472625|-0.002123045|0.003750685|10.9478512|-0.011949092|1|1|-0.000621302|0.159880159|-0.168084618|1|0.844641715|0.8256014690000001|0.041478447|0.890675195|-0.108410153|0.330220757|-73.03464847|100.798163|0.150261874|101.229662|-0.037526591|-49.20258616|16.1479891|0.7068957840000001|-25.28122447|0.49229954|3035.390784|572.4586103999999|-1314.6236720000002|2492.5731100000003|-17.03166444|0.293104216|7.409667253999999|0.969665341|6722.60947|35.76372225|0.023797439|1859.713557|0.0|1.0|1.0|0.0|4.8|0.12|-6.72|1.63|116.78|0.74|1.0|0.0|133.18|0.0|1.0|5.0|33.0|6.0|-7.04|431.45|0.0|1.57|1.6800000000000002e-05|0.0072599999999999|0.0244|2.67|0.0|0.0|1.91e-07|8.240000000000001e-05|-0.08446|2.79|411.71|236.13|547.82|0.3989999999999999|0.70432|-1417.187763|0.0009|-0.12587|4.5448|7.6778|7.6778
8f_a8|0.0|1|0|0|2.939511291|7.05012252|0|0|1.394802091|-0.01032134|4.844187086|-0.249095464|-0.485102985|-0.007796225|-0.08540947|10.94343488|0.007079485|1|1|-0.007036544|0.152294451|0.254819201|0|0.578166105|0.6971223040000001|-0.016217844|0.751162751|-0.1064257719999999|0.308621017|-62.06002501|317.0847898|0.403186031|235.1097364|-0.048375351|-36.18904175|67.99102163|0.90577048|-28.20910228|0.456995667|2622.044457|348.0199311|-1241.2005|1892.066521|-16.44956443|0.09422952|7.504290616|0.8416059290000001|5948.547713|31.14376424|0.009226445|1370.325626|0.0|0.0|0.0|0.0|3.14|0.0|-7.95|4.72|80.88|4.11|2.0|0.0|105.27|0.0|1.0|4.0|29.0|4.0|-5.98|391.37|0.0|4.04|6.11e-06|0.0023899999999999|0.00395|3.82|0.0|0.0|1.13e-08|4.43e-06|-0.0675299999999999|7.71|355.5|263.65|477.92|0.55661|0.69925|-1361.455053|0.1659|-0.14532|7.8014|4.6428|4.6428
4l_a46|0.0|0|0|0|0.0|7.825245291|1|1|1.134637095|-0.004736212|5.587248657999999|-0.075241716|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|-0.161358058|1|1|0.006162668|-0.1012114369999999|0.010799648|1|0.7940662409999999|0.726535412|-0.001318857|0.762625193|-0.085194597|0.291762764|-48.19533497|177.7681018|0.107841373|61.00681586|-0.030068681|-27.26452605|0.0|0.883450801|-17.01011822|0.409308207|2165.620022|504.7020036|-867.5160294|2087.583804|-9.6227739|0.116549199|5.80829255|0.692930243|4865.794981|19.25417715|0.006130523|981.9630347|1.0|1.0|1.0|1.0|3.92|0.36|-7.0|5.02|50.94|3.06|1.0|0.0|105.77|0.0|1.0|3.0|26.0|3.0|-5.23|347.45|0.0|4.08|5.25e-06|0.00182|0.0027|4.49|0.0|0.0|9.980000000000001e-08|3.47e-05|-0.01784|4.99|278.36|229.55|526.77|0.3756|0.68584|-1092.484863|0.1523|-0.18567|3.7624|7.0088|7.0088
12ak_a36|0.0|1|0|0|3.501132553|7.412764017000001|2|2|1.270373882|-0.006465433|5.351858133|-0.0407717229999999|-0.407322296|0.0042553209999999|-0.116440196|10.95268014|-0.015708652|1|1|0.005035022|0.198260132|-0.163978382|1|0.901715152|0.815627016|0.051506104|0.860939187|-0.091761476|0.537460657|-66.15829243|113.186508|0.151294857|109.0807368|-0.032660864|-47.69888026|25.9007405|0.737439195|-23.5478668|0.423822657|2830.816014|611.9003905000001|-1389.324141|2735.7986920000003|-16.97756755|0.262560805|7.98672125|0.735576751|6240.396899|31.93194362|0.018055095|1883.984673|0.0|1.0|1.0|1.0|5.05|0.24|-7.38|3.01|69.2|2.66|2.0|0.0|138.33|0.0|1.0|6.0|32.0|4.0|-6.19|423.51|0.0|2.66|1.13e-05|0.0047799999999999|0.00589|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|-0.04929|4.21|336.05|320.09|584.05|0.69463|0.7034699999999999|-1350.57563|0.0001|-0.15275|8.5394|7.3372|7.3372
12s_a30|0.0|0|0|0|0.0|7.412764017000001|2|2|0.604984545|-0.007621736|5.351858133|-0.095120438|-0.403952011|-0.002544958|-0.035768573|10.31162892|-0.04950715|1|1|-0.001131023|-0.1597740919999999|-0.145315868|1|0.609043558|0.83236194|0.006789196|0.889479916|-0.103647048|0.404041243|-67.11451776|89.91581294|0.2932862089999999|189.9114627|-0.040189672|-43.45862792|0.0|0.790481833|-26.02399668|0.467381416|2977.11642|457.6180044|-1275.175837|2368.4646620000003|-16.8513047|0.209518167|8.066744794|0.877516163|6639.7334200000005|32.92168852|0.017398791|1613.162737|0.0|1.0|1.0|0.0|4.63|0.14|-7.16|3.74|81.65|3.58|2.0|0.0|127.19|0.0|1.0|5.0|31.0|6.0|-6.06|434.46|0.0|3.21|3.24e-06|0.00141|0.00291|4.07|0.0|0.0|6.900000000000002e-08|3e-05|-0.0551|4.32|350.75|245.81|526.07|0.43338|0.68458|-1774.01033|0.1576|-0.14985|3.9579|8129.0|8129.0
11_a27|0.0|1|0|0|2.680511093|7.535296702|1|2|1.1606177359999998|-0.0067474069999999|5.4161004020000005|-0.003527607|-0.344117757|0.004538653|-0.0864111069999999|10.93910312|-0.027287578|0|0|0.005111147|-0.1299181459999999|-0.067428705|2|0.734834532|0.814843016|-0.0357410779999999|0.8629676709999999|-0.094820973|0.349764196|-50.15555389|143.3238715|0.2354494999999999|124.5410133|-0.034296948|-26.52978026|72.60399149|0.8088958709999999|-18.14137056|0.4528656239999999|2339.465471|404.4089873|-852.6444161000001|1646.903525|-9.595877966|0.1911041289999999|5.231762955|0.82770457|5186.240841|22.42732497|0.012694323|1054.084273|0.0|0.0|1.0|0.0|3.95|0.35|-6.09|1.67|61.88|3.06|0.0|0.0|106.33|0.0|1.0|2.0|26.0|4.0|-6.47|345.4|0.0|2.04|0.000207|0.0716|0.0326|2.73|0.0|0.0|8.2e-07|0.000283|-0.05985|4.54|499.21|370.92|415.32|0.6125|0.59222|-1122.190727|0.0793|-0.1022|4.2894|8301.0|8301.0
12b_a50|0.0|0|1|1|0.0|7.927685046000001|1|1|1.397986833|-0.002929899|5.82008293|-0.0016330379999999|-0.125985651|0.01164808|-0.101728189|10.94501743|-0.115659308|2|2|0.011790103|-0.139522815|-0.291865836|1|0.699597776|0.804535572|0.009081884|0.8718949979999999|-0.066155918|0.24516882|-33.25880166|8.07905572|0.074083915|37.24447201|-0.0237482779999999|-16.72031641|86.49656508|0.5731907470000001|-11.93905701|0.430791247|2224.116359|465.4891075000001|-465.6232233|1446.231761|-6.002164865|0.4268092529999999|5.7232816060000005|0.756824707|4672.843578|20.82911679|0.027586169|812.3355548|1.0|0.0|1.0|1.0|3.31|0.11|-5.49|3.42|48.53|2.02|0.0|0.0|94.69|0.0|2.0|2.0|24.0|3.0|-6.44|313.36|0.0|2.59|0.000685|215.0|45.0|2.5|0.0|0.0|3.22e-06|0.00101|-0.02974|2.47|315.44|263.3|401.64|0.6016199999999999|0.6581|-1006.501585|0.0777|-0.16451|5.6617|5.3242|5.3242
3a_a49|0.0|0|0|0|0.0|7.535296702|1|1|1.343850114|-0.006374689|5.4161004020000005|-0.072328354|-0.337858497|-0.000349523|-0.060613765|10.92976559|0.00497674|1|1|0.000521532|-0.074886415|0.003978478|2|0.775818577|0.8145214209999999|0.012813604|0.8704151529999999|-0.088484274|0.526915193|-51.82200998|107.4001347|0.27109473|158.77029040000002|-0.030698626|-30.35026007|59.40691577|0.689774813|-17.97906469|0.474653816|2599.121578|426.893216|-880.9741697000001|1793.526571|-10.52968207|0.310225187|6.566343333|0.903506738|5792.106924000001|26.06512204|0.021141449|1277.19098|1.0|0.0|1.0|1.0|3.25|0.18|-7.19|2.81|98.72|1.04|1.0|0.0|112.14|0.0|1.0|5.0|29.0|5.0|-7.67|384.43|0.0|2.02|0.000878|0.3379999999999999|193.0|1.38|0.0|0.0|6.52e-08|2.51e-05|-0.05732|3.16|320.04|240.06|449.68|0.53794|0.66614|-1253.756918|0.0793|-0.15978|4.2593|7.1938|7.1938
12d_a31|0.0|1|0|0|3.441384322|7.765993078999999|1|1|0.61013528|-0.012448252|5.733341277|-0.043220149|-0.697102094|-0.002456634|-0.085780934|10.31169788|-0.032270224|2|2|0.000127275|-0.067477864|-0.214049412|0|0.8066174070000001|0.8343242820000001|-0.00658148|0.873955169|-0.11498416|0.3996192999999999|-81.56033123|157.30671669999998|0.294550252|208.9297871|-0.032542687|-57.85220856|557.514503|0.6383648510000001|-23.08311261|0.389382761|2653.867767|500.3881827|-1223.404968|2434.226776|-16.37326657|0.361635149|9.445278138|0.63768714|5753.290126|36.15974873|0.02571268|1916.466682|1.0|1.0|1.0|1.0|3.76|0.38|-7.63|4.09|117.37|1.31|2.0|0.0|112.97|0.0|1.0|9.0|29.0|5.0|-6.36|412.51|0.0|3.76|2.48e-06|0.0010199999999999|0.0167|3.46|0.0|0.0|2.3500000000000002e-08|9.69e-06|-0.03128|5.0|322.23|322.23|626.33|0.7006600000000001|0.7006600000000001|-1657.1792779999998|0.2566|-0.15968|3.3585|6.2924|6.2924
